Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"Prestação de Serviços de Limpeza e Higiene à Unidade Local de Saúde de Castelo Branco, E.P.E.";Concurso público;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;772488.0 € ;"Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844)";"Clece, S.A. (513789995)";"772.488,00 €";05-02-2020;31-01-2020;730 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Prestação de Serviços combinados de vigilância e segurança humana e de ligação a central de receção e monitorização de alarmes na ULSCB (Hospital Amato Lusitano, Centro de Saúde de S. Miguel e Centro de Saúde de S. Tiago)";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;736828.8 € ;"Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844)";"2045-Gália/Serviços de Vigilância e Segurança, ACE (513205470)";"736.828,80 €";08-10-2019;01-10-2019;730 dias;"Portugal, Castelo Branco, Castelo Branco";Artigo 259.º do Código dos Contratos Públicos;;;;;;;613183;Acordo quadro para a prestação de serviços de vigilância e segurança;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Reagentes de Análises para Química Clínica e demais bens necessários [com colocação de equipamentos];Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;729441.08 € ;"UNIDADE LOCAL DE SAÚDE DE CASTELO BRANCO, E.P.E. (509309844)";SIEMENS HEALTHCARE LDA (507925173);"729.441,08 €";03-12-2018;02-11-2018;1095 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"EMPREITADA PARA REALIZAÇÃO DOS TRABALHOS: (RE)QUALIFICAÇÃO DO BLOCO DE PARTOS DA ULS DE CASTELO BRANCO, EPE";Concurso público;Empreitadas de obras públicas;45454000-4;Principal;Obras de reestruturação;695789.95 € ;"Unidade Local de Saúde de Castelo Branco, EPE (509309844)";"DUAFAR-Construção Civil e Obras Públicas, Lda. (505684322)";"695.789,95 €";07-12-2023;25-10-2023;270 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjY2NDMz;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"831/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas), 2022/19 (Medicamentos antipsicóticos, anestésicos e relaxantes musculares), 2022/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2023/436 (Medicamentos para o sistema nervoso central), 2023/481 (Medicamentos diversos), 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/492 (Medicamentos anti-infeciosos) para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;687971.52 € ;"Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844)";JANSSEN CILAG FARMACEUTICA (500189412);"687.971,52 €";10-10-2024;29-02-2024;335 dias;"Portugal, Castelo Branco, Castelo Branco";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740958;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQUISIÇÃO DE TESTES RÁPIDOS - BIOLOGIA MOLECULAR PARA O SERVIÇO DE PATOLOGIA CLÍNICA DA ULSCB;Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;660450.0 € ;"UNIDADE LOCAL DE SAÚDE DE CASTELO BRANCO, E.P.E. (509309844)";Cepheid Iberia S.L.U. - Sucursal em Portugal (980655684);"660.450,00 €";04-10-2023;03-10-2023;1096 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjM4MDM5;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"EMPREITADA PARA REALIZAÇÃO DOS TRABALHOS: ALTERAÇÃO E AMPLIAÇÃO DO DEPARTAMENTO DE PSIQUIATRIA DA ULS DE CASTELO BRANCO, EPE";Concurso público;Empreitadas de obras públicas;45454000-4;Principal;Obras de reestruturação;617000.0 € ;"Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844)";"DUAFAR-Construção Civil e Obras Públicas, Lda. (505684322)";"617.000,00 €";22-11-2022;24-08-2022;180 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";Cumprimento integral do contrato;19-02-2024;"640.077,11 €";"nos termos dos artigos 311.º, n.º 1, alínea a), do CCP e do disposto no artigo 4.º do Decreto-Lei 36/2022, de 20 de maio";Revisão de preços ordinária nos termos do disposto na Cláusula 46.ª - REVISÃO DE PREÇOS do caderno de encargos;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/index.php/zonaPublica/zona_publica_c/donwloadProcedurePiece/NTY0MDc1;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQUISIÇÃO DO MEDICAMENTO APALUTAMIDA 60 MG COMP PARA A ULSCB;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;604320.08 € ;"UNIDADE LOCAL DE SAÚDE DE CASTELO BRANCO, E.P.E. (509309844)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"604.320,08 €";11-05-2023;11-05-2023;305 dias;"Portugal, Castelo Branco, Castelo Branco";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://www.acingov.pt/acingovprod/2/zonaPublica/zona_publica_c/donwloadProcedurePiece/NjE1ODA3;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de eletricidade ao abrigo do Lote 8 do acordo quadro da ESPAP;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;602384.88 € ;"Unidade Local de Saúde de Castelo Branco, E. P. E. (SNCP) (509309844)";"Galp Power, S.A. (504723456)";"602.384,88 €";12-03-2020;02-01-2020;365 dias;"Portugal, Castelo Branco, Castelo Branco";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1494502;Acordo quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação  de  Serviços  de  Vigilância  e  Segurança  Humana  a  realizar  nos estabelecimentos de saúde da ULSCB (Hospital Amato Lusitano e Centro de Saúde de S. Miguel) a  que  corresponde  o  lote  19  ao abrigo do Acordo Quadro ESPAP AQ_VS2014;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;79710000-4;Principal;Serviços de segurança;590827.92 € ;"Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844)";"2045 - Empresa de Segurança, S.A. (502332905)";"590.827,92 €";16-06-2015;13-05-2015;730 dias;"Portugal, Castelo Branco, Castelo Branco";Artigo 259.º do Código dos Contratos Públicos;;;;;;;613183;Acordo quadro para a prestação de serviços de vigilância e segurança;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação de serviços de vigilância e segurança humana ao abrigo do AQ_VS2014_ESPAP;Ajuste Direto Regime Geral;Aquisição de serviços;79710000-4;Principal;Serviços de segurança;590827.92 € ;"Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844)";"2045-Gália  Serviços de Vigilância e Segurança, A.C.E. (513205470)";"590.827,92 €";17-08-2015;13-05-2015;730 dias;"Portugal, Castelo Branco, Castelo Branco";Artigo 258.º do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
