Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Aquisição de Seguro de Acidentes de Trabalho ;Ajuste Direto Regime Geral;Aquisição de serviços;66512100-3;Principal;Serviços de seguros de acidentes;1549414.32 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"Generali Seguros, SA (500940231)";"1.549.414,32 €";18-07-2023;30-06-2023;3288 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 24.º, n.º 1, alínea b) do Código dos Contratos Públicos";"Cumprimento não integral do contrato (Contrato Anulado, Declarado Nulo ou Objecto de Recusa de Visto)";27-09-2023;;"Nulidade do referido procedimento e do respetivo contrato, por preterição total do procedimento que seria exigido";Não houve lugar a pagamento;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL 111-B/2017) e Lei n.º 30/2021, de 21.05 e DLR nº 27/2015/A, de 29.12";true;false;
Aquisição de Seguro de Acidentes de Trabalho para o CHEDV EPE;Concurso público;Aquisição de serviços;66512100-3;Principal;Serviços de seguros de acidentes;1535942.92 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"CARAVELA, Companhia Seguros, SA (503640549)";"1.535.942,92 €";27-03-2024;06-03-2024;1095 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2639782;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Energia Eletrica para o Centro Hospitalar de Entre o Douro e Vouga, EPE";Concurso público;Aquisição de bens móveis;09310000-5;Principal;Electricidade;1436452.72 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";ENDESA ENERGIA SA - SUCURSAL PORTUGAL (980245974);"1.436.452,72 €";29-09-2023;03-02-2023;366 dias;"Portugal, Aveiro, Santa Maria da Feira<BR/>Portugal, Aveiro, Oliveira de Azemeis<BR/>Portugal, Aveiro, São João da Madeira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2141759;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos Anti-Infeciosos: Antivíricos e Antifúngicos;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1402446.42 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"Gilead Sciences, Lda (503604704)";"1.402.446,42 €";13-07-2018;02-01-2017;365 dias;"Portugal, Aveiro, Santa Maria da Feira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1422736;CP 2015/41 - ACORDO QUADRO PARA FORNECIMENTO DE MEDICAMENTOS ANTI-INFECIOSOS: ANTIVÍRICOS E ANTIFÚNGICOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/61 - Medicamentos diversos, 2023/304 - Medicamentos do grupo 4: sangue e 2023/491 - Medicamentos do foro oncológico e imunomoduladores para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1370812.75 € ;"CENTRO HOSPITALAR DE ENTRE O DOURO E VOUGA, E.P.E. (508878462)";"ROCHE FARMACÊUTICA QUIMICA, LDA. (500233810)";"1.370.812,75 €";08-04-2024;14-03-2024;306 dias;"Portugal, Aveiro, Santa Maria da Feira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2779853;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de medicamentos ao abrigo do CP 2017/6 e CP 2017/61 para Instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1366143.4 € ;"CENTRO HOSPITALAR DE ENTRE O DOURO E VOUGA, E.P.E. (508878462)";"Roche Farmacêutica Química, Lda (500233810)";"1.366.143,40 €";17-06-2019;09-01-2019;365 dias;"Portugal, Aveiro, Santa Maria da Feira<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
01/80002.62/2021 - Aquisição de Prestação de Serviços Médicos por Telerradiologia - Relatórios TAC;Concurso público;Aquisição de serviços;85150000-5;Principal;Serviços de imagiologia médica;1359600.0 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";Dr. Campos Costa - Consultório de Tomografia Computorizada (502082429);"1.359.600,00 €";10-02-2021;04-01-2021;365 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1238545;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AQUISIÇÃO DE PRESTAÇÃO DE SERVIÇOS PARA FORNECIMENTO DE ALIMENTAÇÃO;Concurso público;Aquisição de serviços;55322000-3;Principal;Serviços de confecção de refeições;1310524.8 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"UNISELF, S.A. (501323325)";"1.310.524,80 €";28-09-2015;13-08-2015;731 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
01/80052.26/2021 - Lentes Intraoculares;Concurso público;Aquisição de bens móveis;33731110-7;Principal;Lentes intraoculares;1271100.0 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"J J SURGICAL VISION SPAIN, S.L. (980262364)";"1.271.100,00 €";07-02-2022;03-02-2022;1095 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1366561;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Reagentes de química e imunoquímica;Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;1266442.4 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"Abbott Laboratórios, Lda (500006148)";"1.266.442,40 €";19-07-2013;06-03-2013;1095 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55,2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1227024.26 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"1.227.024,26 €";17-03-2023;26-01-2023;366 dias;"Portugal, Lisboa, Lisboa<BR/>Portugal, Aveiro, Santa Maria da Feira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2199292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Prestação de serviços para fornecimento de alimentação;Concurso público;Aquisição de serviços;55322000-3;Principal;Serviços de confecção de refeições;1224107.98 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"Uniself - Sociedade de Restaurantes Públicos e Privados, SA. (501323325)";"1.224.107,98 €";19-07-2013;30-04-2013;730 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2019/55 e  2021/6, para suprir necessidades na área da saúde ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1211010.93 € ;"CENTRO HOSPITALAR DE ENTRE O DOURO E VOUGA, E.P.E. (508878462)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"1.211.010,93 €";07-03-2022;17-02-2022;365 dias;"Portugal<BR/>Portugal, Aveiro, Santa Maria da Feira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780657;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Prestação de Serviços para Fornecimento de Alimentação 2022;Concurso público;Aquisição de serviços;55500000-5;Principal;Serviços de cantinas e de fornecimento de refeições (catering);1195300.0 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"Uniself - Sociedade de Restaurantes Públicos e Privados, S.A. (501323325)";"1.195.300,00 €";24-01-2022;01-01-2022;365 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1721862;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
01/80087.12/2021 - Aquisição de Reagentes para Biologia Molecular por Tecnologia de PCR em tempo real (RT-PCR);Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;1139000.0 € ;"CENTRO HOSPITALAR DE ENTRE O DOURO E VOUGA, E.P.E. (508878462)";"Werfen Portugal, Lda. (501086110)";"1.139.000,00 €";18-03-2021;18-03-2021;365 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1376749;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
01/81010.27/2021 - Aquisição de Material de Osteossíntese para a Coluna - Outros e Dorso Lombar;Concurso público;Aquisição de bens móveis;33183300-9;Principal;Aparelhos para osteossíntese;1126440.0 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";MEDTRONIC (504223933);"1.126.440,00 €";08-03-2022;16-02-2022;1095 dias;"Portugal, Aveiro, Santa Maria da Feira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1578940;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AQUISIÇÃO DE ELETRICIDADE AO ABRIGO DOS LOTES 2 E 3 DO ACORDO QUADRO DA ESPAP (AQ-ELE 2019) PARA AS ENTIDADES DO MINISTÉRIO DA SAÚDE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;1101426.21 € ;"Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"1.101.426,21 €";25-11-2022;24-02-2022;273 dias;"Portugal, Aveiro, São João da Madeira<BR/>Portugal, Aveiro, Oliveira de Azemeis<BR/>Portugal<BR/>Portugal, Aveiro, Santa Maria da Feira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=2647;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
