Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Remodelação da Consulta Externa (18000721);Concurso público;Empreitadas de obras públicas;45200000-9;Principal;Obras de construção total ou parcial e de engenharia civil;1755318.44 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"Wikibuild, S.A. (509723560)";"1.755.318,44 €";15-07-2022;08-07-2022;300 dias;"Portugal, Santarém, Abrantes";"Artigo 19.º, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1658666;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Serviços de TAC;Concurso público;Aquisição de serviços;85150000-5;Principal;Serviços de imagiologia médica;1683689.26 € ;"Centro Hospitalar do Médio Tejo, E.P.E. (CHMT) (506361608)";"GS24 - HEALTHCARE SOLUTIONS, S.A. (507824652)";"1.683.689,26 €";28-03-2017;16-01-2017;1095 dias;"Portugal, Santarém, Abrantes";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de Papel para fotocópia e Impressão ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;30197643-5;Principal;Papel para fotocópia;1678737.97 € ;"Administração Central do Sistema de Saúde, IP (508188423), Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE (508100496), Centro Hospitalar do Alto Ave, EPE (508080827), Unidade Local de Saúde de Matosinhos, EPE (506361390), Centro Medicina de Reabilitação da Região Centro Rovisco Pais (503767336), Hospital Dr. Francisco Zagalo (507846044), Centro Hospitalar de Leiria-Pombal, EPE (509822932), Centro Hospitalar Barreiro Montijo, EPE (509186998), Centro Hospitalar do Algarve, EPE (510745997), Hospital de Magalhães Lemos, EPE (502828790), Administração Regional de Saúde do Centro, IP (503122165), Administração Regional de Saúde do Norte, IP (503135593), Instituto Português do Sangue e da Transplantação, IP (502423943), Centro Hospitalar Tondela-Viseu, EPE (509822940), Direção-Geral da Saúde (600037100), Centro Hospitalar de Entre Douro e Vouga,  EPE (508878462), Centro Hospitalar Tâmega e Sousa, EPE (508318262), Hospital José Luciano de Castro (501613021), Centro Hospitalar de Setúbal, EPE (507606787), Hospital Espírito Santo, EPE (508085888), Centro Hospitalar Cova da Beira, EPE (506361659), Centro Hospitalar de Lisboa Norte, EPE (508481287), Instituto Nacional de Saúde Dr. Ricardo Jorge, IP (501427511), Centro Hospitalar Lisboa Central, EPE (508080142), Centro Hospitalar Psiquiátrico de Lisboa (508338476), Secretaria-Geral do Ministério da Saúde (600080684), Instituto Português de Oncologia do Porto Francisco Gentil, EPE (506362299), Unidade Local de Saúde do Alto Minho, EPE (508786193), Unidade Local de Saúde de Castelo Branco, EPE (509309844), Autoridade Nacional do Medicamento e Produtos de Saúde, IP (600037002), Administração Regional de Saúde do Alentejo, IP (503148768), Instituto Nacional de Emergência Médica, IP (501356126), Centro Hospitalar do Médio Ave, EPE (508093937), Unidade Local de Saúde do Nordeste, EPE (509932584), Unidade Local de Saúde do Baixo Alentejo, EPE (508754275), Unidade Local de saúde da Guarda, EPE (508752000), Centro Hospitalar de S. João, EPE (509821197), Administração Regional de Saúde do Algarve, IP (503148709), Centro Hospitalar de Lisboa Ocidental, EPE (507618319), Instituto Português de Oncologia de Coimbra Francisco Gentil, EPE (506361438), Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências (600084884), Centro Hospitalar Vila Nova de Gaia/Espinho, EPE (508142156), Centro Hospitalar do Médio Tejo, EPE (506361608), Hospital de Santarém, EPE (506361462), Serviços Partilhados do Ministério da Saúde, EPE (509540716), Hospital Distrital Figueira da Foz, EPE (506361527), Centro Hospitalar e Universitário de Coimbra, EPE (510103448), Instituto de Oftalmologia Dr. Gama Pinto (600000052), Administração Regional de Saúde de Lisboa e Vale do Tejo, IP (503148776), Inspeção-Geral das Atividades em Saúde (600018857), Hospital Santa Maria Maior, EPE (506361381), Centro Hospitalar do Porto, EPE (508331471), Centro Hospitalar do Oeste (510412009), Hospital Professor Doutor Fernando Fonseca, EPE (503035416), Unidade Local de Saúde do Norte Alentejano, EPE (508094461), Hospital Garcia de Orta, EPE (506361470), Hospital Arcebispo João Crisóstomo (501626123)";"staples portugal,sa (503789372)";"1.678.737,97 €";01-04-2014;02-01-2014;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-01-2014;"5.443,80 €";;O total efetivo corresponde apenas a este Centro Hospitalar.;;162548;"Concurso limitado por prévia qualificação para a celebração de Acordo Quadro para fornecimento de papel, economato e consumíveis de impressão.";true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Fornecimento de eletricidade em regime de mercado livre para Portugal Continental;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;1652818.78 € ;"Centro Hospitalar do Médio Tejo, E. P. E (506361608)";ENDESA ENERGIA SA - SUCURSAL PORTUGAL (980245974);"1.652.818,78 €";21-06-2024;29-12-2023;365 dias;"Portugal, Santarém, Tomar";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/acessoDocs.jsp?codigoAcesso=MiQusfmSOPhbwmWsqFeW17LOklLq9OyBYotiOTy0r9EaDoGaab;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Gás Natural - 2023;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;1649868.63 € ;"Centro Hospitalar do Médio Tejo, E.P.E. (CHMT) (506361608)";"Petrogal, S.A. (500697370)";"1.649.868,63 €";03-04-2023;09-03-2023;306 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2204551;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQUISIÇÃO DE ELETRICIDADE AO ABRIGO DOS LOTES 2 E 3 DO ACORDO QUADRO DA ESPAP (AQ-ELE 2019) PARA AS ENTIDADES DO MINISTÉRIO DA SAÚDE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;1582669.27 € ;"Centro Hospitalar do Médio Tejo, E.P.E. (CHMT) (506361608)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"1.582.669,27 €";21-03-2022;23-02-2022;275 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=2647;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Serviços de Tratamento de Roupa;Ajuste Direto Regime Geral;Aquisição de serviços;98300000-6;Principal;Serviços diversos;1552768.1 € ;"Centro Hospitalar do Médio Tejo, E.P.E. (CHMT) (506361608)";Serviço de Utilização Comum dos Hospitais (500900469);"1.552.768,10 €";02-03-2016;18-12-2015;1095 dias;"Portugal, Santarém, Tomar<BR/>Portugal, Santarém, Abrantes<BR/>Portugal, Santarém, Torres Novas";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Serviços de fornecimento de Gás Natural, janeiro a abril 2022";Ajuste Direto Regime Geral;Aquisição de bens móveis;09123000-7;Principal;Gás natural;1426811.09 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"Petrogal, S.A. (500697370)";"1.426.811,09 €";18-02-2022;27-01-2022;120 dias;Portugal;"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1781895;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Serviços de Tomografia Axial Computorizada 24 meses;Concurso público;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;1312000.05 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"GS24 - HEALTHCARE SOLUTIONS, S.A. (507824652)";"1.312.000,05 €";17-01-2023;02-01-2023;731 dias;"Portugal, Santarém, Tomar";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2030082;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
37004524_ Transportes não Urgente de Doentes;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;1250000.0 € ;"Unidade Local de Saúde do Médio Tejo, E. P. E. (506361608)";"Ambulâncias Crespo, Lda (502840161)";"1.250.000,00 €";18-04-2024;08-04-2024;275 dias;"Portugal, Santarém";"Artigo 24.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";true;false;
Concurso Público nº 03/2009 - Prestação de serviços de limpeza;Concurso público;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;Inexistente;"Centro Hospitalar do Médio Tejo, E.P.E. (506361608)";NOVA SERVICOS LDA (502117281);"1.207.260,00 €";07-07-2011;01-06-2010;150 dias;"Portugal, Santarém, Tomar<BR/>Portugal, Santarém, Abrantes<BR/>Portugal, Santarém, Torres Novas";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-12-2010;"1.207.260,00 €";;;;Não aplicável.;Não aplicável.;;;false;;;;false;false;
"Eletricidade ao abrigo do lote 4 do acordo quadro para fornecimento de energia elétrica em regime em regime de mercado livre para Portugal continental, 2019";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;1130590.89 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"1.130.590,89 €";08-03-2019;17-12-2018;365 dias;"Portugal, Santarém";Artigo 259.º do Código dos Contratos Públicos;;;;;;;599740;ACORDO QUADRO PARA FORNECIMENTO   DE ELETRICIDADE  ;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Procedimento agregado ao abrigo dos lotes 3, 4 e 8 do acordo quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;1130590.89 € ;"Centro Hospitalar do Médio Tejo, E. P. E (506361608)";"Endesa Energia, S.A. - Sucursal Portugal (980245974)";"1.130.590,89 €";07-02-2020;06-01-2020;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;1494502;Acordo quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CCS-UMC 00253_2022 Concurso Público para Aquisição de Eletricidade para as Entidades do Ministério da Saúde;Concurso público;Aquisição de bens móveis;09310000-5;Principal;Electricidade;1122228.38 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"Iberdrola Clientes Portugal Unipessoal, Lda (502124083)";"1.122.228,38 €";31-03-2023;09-03-2023;306 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2204742;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Serviços de TAC;Concurso público;Aquisição de serviços;85150000-5;Principal;Serviços de imagiologia médica;1094412.05 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"GS24 - Healthcare Solutions, S.A. (507824652)";"1.094.412,05 €";02-10-2020;19-08-2020;720 dias;"Portugal, Santarém, Abrantes";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1168159;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Fornecimento de Eletricidade (P259_Espap/2016-04);Ajuste Direto Regime Geral;Aquisição de serviços;65310000-9;Principal;Distribuição de electricidade;1072735.28 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"1.072.735,28 €";30-01-2017;20-12-2016;365 dias;"Portugal, Santarém, Torres Novas";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Ressonância Magnética;Concurso público;Aquisição de bens móveis;33111610-0;Principal;Unidade de ressonância magnética;1054990.0 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"SIEMENS HEALTHCARE, LDA (507925173)";"1.054.990,00 €";29-01-2021;18-01-2021;0 dias;"Portugal, Santarém, Abrantes";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1285827;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Serviços Médicos - Triagem Geral - 37024620;Ajuste Direto Regime Geral;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;1012500.0 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";Talenter Gestão de Projetos S.A. (506111148);"1.012.500,00 €";03-06-2020;05-03-2020;270 dias;"Portugal, Santarém, Abrantes";"Artigo 24.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
37025123_ Prestação de Serviços de Transporte não urgente de doentes ;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;1000000.0 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"Ambulâncias Crespo, Lda (502840161)";"1.000.000,00 €";09-05-2023;29-03-2023;305 dias;"Portugal, Santarém, Tomar";"Artigo 24.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";true;false;
Reagentes Imunoquimica - 11000419;Concurso público;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;932368.62 € ;"Centro Hospitalar do Médio Tejo, E.P.E. (CHMT) (506361608)";BECKMAN COULTER PORTUGAL UNIPESSOAL (509035167);"932.368,62 €";21-10-2019;18-09-2019;730 dias;"Portugal, Santarém, Torres Novas<BR/>Portugal";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Fornecimento de gás natural em regime de mercado livre para Portugal Continental;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09123000-7;Principal;Gás natural;904350.38 € ;"Centro Hospitalar do Médio Tejo, E. P. E (506361608)";"Goldenergy - Companhia Comercializadora de Energia, S.A. (507857542)";"904.350,38 €";20-06-2024;29-12-2023;365 dias;"Portugal, Santarém, Tomar";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6586598;Acordo Quadro para o fornecimento de gás natural em regime de  mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/acessoDocs.jsp?codigoAcesso=P0q3PUXrznxcJZk3889qb8JovPjeda2uj0eTqxaJYYDr5iCgAu;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Remodelação da Rede de Águas (18000621);Concurso público;Aquisição de bens móveis<br/>Empreitadas de obras públicas;45200000-9;Principal;Obras de construção total ou parcial e de engenharia civil;893861.21 € ;"Centro Hospitalar do Médio Tejo, E. P. E. (506361608)";"Templar Aço, Lda. (513359974)";"893.861,21 €";18-10-2021;23-09-2021;0 dias;"Portugal, Santarém, Abrantes";"Artigo 19.º, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1570490;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
