Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
1100069/2019 Aquisição de Acelerador Linear com respetiva Empreitada de Adaptação Física do Bunker e Radioprotecção;Concurso público;Aquisição de bens móveis;31643100-6;Principal;Aceleradores lineares;1920000.0 € ;"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998)";VARIAN - MEDICAL SYSTEMS IBERICA S.L. (PORTUGAL) (980236436);"1.920.000,00 €";01-10-2019;09-07-2019;180 dias;"Portugal, Setúbal, Barreiro";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;12-11-2020;"1.920.000,00 €";;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos - Medicamentos;1877618.04 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"GILEAD SCIENCES, LDA. (503604704)";"1.877.618,04 €";22-02-2022;18-02-2022;334 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-12-2022;"1.877.618,04 €";;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
1100072/2022 Acelerador Linear com respetiva Empreitada de Adaptação Física do Bunker e Radioproteção;Concurso público;Aquisição de bens móveis;31643100-6;Principal;Aceleradores lineares;1742000.0 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"VARIAN MEDICAL SYSTEMS IBERICA, SL ( B-82246422)";"1.742.000,00 €";12-10-2022;01-09-2022;182 dias;"Portugal, Setúbal, Barreiro";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;12-12-2023;"1.742.000,00 €";;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1892468;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
4180097/2019 - P259-2018-209 DOLUTEGRAVIR+ABACAVIR+LAMIVUDINA (50+600+300MG);Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos - Medicamentos;1704702.67 € ;"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998)";"VIIVHIV HEALTHCARE UNIPESSOAL, LDA (509117961)";"1.704.702,67 €";27-02-2020;25-01-2019;365 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2019;"1.704.702,67 €";;;;1513257;Acordo quadro para fornecimento de Medicamentos diversos II   às Instituições e Serviços do Serviço Nacional de Saúde  ;false;;false;;;"Código dos Contratos Públicos (DL 111-B/2017 ) e DLR nº 34/2008/M, de 14.08 (DLR n.º 6/2018/M)";false;false;
Aquisição de Papel para fotocópia e Impressão ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;30197643-5;Principal;Papel para fotocópia;1678737.97 € ;"Administração Central do Sistema de Saúde, IP (508188423), Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE (508100496), Centro Hospitalar do Alto Ave, EPE (508080827), Unidade Local de Saúde de Matosinhos, EPE (506361390), Centro Medicina de Reabilitação da Região Centro Rovisco Pais (503767336), Hospital Dr. Francisco Zagalo (507846044), Centro Hospitalar de Leiria-Pombal, EPE (509822932), Centro Hospitalar Barreiro Montijo, EPE (509186998), Centro Hospitalar do Algarve, EPE (510745997), Hospital de Magalhães Lemos, EPE (502828790), Administração Regional de Saúde do Centro, IP (503122165), Administração Regional de Saúde do Norte, IP (503135593), Instituto Português do Sangue e da Transplantação, IP (502423943), Centro Hospitalar Tondela-Viseu, EPE (509822940), Direção-Geral da Saúde (600037100), Centro Hospitalar de Entre Douro e Vouga,  EPE (508878462), Centro Hospitalar Tâmega e Sousa, EPE (508318262), Hospital José Luciano de Castro (501613021), Centro Hospitalar de Setúbal, EPE (507606787), Hospital Espírito Santo, EPE (508085888), Centro Hospitalar Cova da Beira, EPE (506361659), Centro Hospitalar de Lisboa Norte, EPE (508481287), Instituto Nacional de Saúde Dr. Ricardo Jorge, IP (501427511), Centro Hospitalar Lisboa Central, EPE (508080142), Centro Hospitalar Psiquiátrico de Lisboa (508338476), Secretaria-Geral do Ministério da Saúde (600080684), Instituto Português de Oncologia do Porto Francisco Gentil, EPE (506362299), Unidade Local de Saúde do Alto Minho, EPE (508786193), Unidade Local de Saúde de Castelo Branco, EPE (509309844), Autoridade Nacional do Medicamento e Produtos de Saúde, IP (600037002), Administração Regional de Saúde do Alentejo, IP (503148768), Instituto Nacional de Emergência Médica, IP (501356126), Centro Hospitalar do Médio Ave, EPE (508093937), Unidade Local de Saúde do Nordeste, EPE (509932584), Unidade Local de Saúde do Baixo Alentejo, EPE (508754275), Unidade Local de saúde da Guarda, EPE (508752000), Centro Hospitalar de S. João, EPE (509821197), Administração Regional de Saúde do Algarve, IP (503148709), Centro Hospitalar de Lisboa Ocidental, EPE (507618319), Instituto Português de Oncologia de Coimbra Francisco Gentil, EPE (506361438), Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências (600084884), Centro Hospitalar Vila Nova de Gaia/Espinho, EPE (508142156), Centro Hospitalar do Médio Tejo, EPE (506361608), Hospital de Santarém, EPE (506361462), Serviços Partilhados do Ministério da Saúde, EPE (509540716), Hospital Distrital Figueira da Foz, EPE (506361527), Centro Hospitalar e Universitário de Coimbra, EPE (510103448), Instituto de Oftalmologia Dr. Gama Pinto (600000052), Administração Regional de Saúde de Lisboa e Vale do Tejo, IP (503148776), Inspeção-Geral das Atividades em Saúde (600018857), Hospital Santa Maria Maior, EPE (506361381), Centro Hospitalar do Porto, EPE (508331471), Centro Hospitalar do Oeste (510412009), Hospital Professor Doutor Fernando Fonseca, EPE (503035416), Unidade Local de Saúde do Norte Alentejano, EPE (508094461), Hospital Garcia de Orta, EPE (506361470), Hospital Arcebispo João Crisóstomo (501626123)";"staples portugal,sa (503789372)";"1.678.737,97 €";01-04-2014;02-01-2014;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-01-2014;"5.443,80 €";;O total efetivo corresponde apenas a este Centro Hospitalar.;;162548;"Concurso limitado por prévia qualificação para a celebração de Acordo Quadro para fornecimento de papel, economato e consumíveis de impressão.";true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
4190026/2023 - AGREGAÇÃO CENTRALIZADA 418/2023 - VÁRIOS MEDICAMENTOS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos - Medicamentos;1652400.9 € ;"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998)";"GILEAD SCIENCES, LDA. (503604704)";"1.652.400,90 €";11-05-2023;23-03-2023;365 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2023;"1.351.805,22 €";;diminuição do consumo;;1394106;CP 2015/64 - Medicamentos Diversos;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1652400.9 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"GILEAD SCIENCES, LDA. (503604704)";"1.652.400,90 €";30-05-2023;23-03-2023;305 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição ao abrigo dos AQs 2019/40 e 2019/61 para as instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos - Medicamentos;1617371.99 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"VIIVHIV HEALTHCARE, UNIPESSOAL. LDA (509117961)";"1.617.371,99 €";24-02-2021;05-02-2021;365 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2021;"1.617.371,99 €";;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1379997;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1575862.38 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"1.575.862,38 €";31-05-2023;23-03-2023;305 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
4540002/2021 EMPREITADA DE AMPLIAÇÃO DA UNIDADE DE CUIDADOS INTENSIVOS NO AMBITO DO COVID 19;Ajuste Direto Regime Geral;Concessão de obras públicas;45000000-7;Principal;Construção;1574602.27 € ;"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998)";"CASAIS-ENGENHARIA E CONSTRUÇÃO, S.A (500023875)";"1.574.602,27 €";13-04-2021;12-03-2021;150 dias;"Portugal, Setúbal, Barreiro";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;15-12-2021;"1.653.062,44 €";DEVIDO À PANDEMIA HOUVE ATRASOS NA EXECUÇÃO DA OBRA;TRABALHOS COMPLEMENTARES E REVISÃO DE PREÇOS;;Não aplicável.;Não aplicável.;false;;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";true;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18, 2021/49, 2021/6 para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos - Medicamentos;1573334.07 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"VIIVHIV HEALTHCARE UNIPESSOAL, LDA (509117961)";"1.573.334,07 €";08-02-2022;04-02-2022;365 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-12-2022;"1.573.334,07 €";;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780743;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"P259-2021-004 - CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6, 2018/55, 2019/40, 2019/55 E 2020/1 PARA AS INSTITUIÇÕES DO SNS ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos - Medicamentos;1494921.89 € ;"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"1.494.921,89 €";24-02-2021;05-02-2021;365 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2021;"1.494.921,89 €";;;;4382757;CP 2020/1 - Medicamentos do aparelho cardiovascular;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1380907;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos - Medicamentos;1447243.59 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"1.447.243,59 €";22-02-2022;18-02-2022;334 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-12-2022;"1.447.243,59 €";;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55,2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1443782.19 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"1.443.782,19 €";17-04-2023;17-01-2023;366 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2023;"605.116,98 €";31-12-2023;Diminuição de Consumo;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2199292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"FI0001/2016- MED. ANTI-INFECIOSOS, ANTI-RETROVIRAIS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1396106.5 € ;"CHBM - Centro Hospital Barreiro Montijo, EPE (509186998)";"GILEAD SCIENCES, LDA (503604704)";"1.396.106,50 €";03-04-2017;11-03-2016;365 dias;"Portugal, Setúbal, Barreiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-12-2016;"1.330.636,50 €";;Alteração de quantidades;;1120578;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTI-RETROVIRAIS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE  ";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
