Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55,2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;3247962.31 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"ROCHE FARMACÊUTICA QUIMICA, LDA. (500233810)";"3.247.962,31 €";16-10-2023;02-02-2023;332 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2199292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Serviços de Alimentação a Doentes e Pessoal do Hospital Professor Doutor Fernando Fonseca, E.P.E., ";Concurso público;Aquisição de serviços;55500000-5;Principal;Serviços de cantinas e de fornecimento de refeições (catering);3093491.76 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"ITAU-Instituto Técnico Alimentação Humana,S.A (500142858)";"3.093.491,76 €";13-10-2016;28-09-2016;1095 dias;"Portugal, Lisboa, Amadora";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Serviços de Manutenção Preventiva e Curativa;Concurso público;Aquisição de serviços;50000000-5;Principal;Serviços de reparação e manutenção;2999994.0 € ;"Hospital Professor Doutor Fernando Fonseca, EPE (503035416)";"Efacec - Manvia, Manutenção Hospitalar, A.C.E. (509801510)";"2.999.994,00 €";01-07-2016;04-04-2011;1095 dias;"Portugal, Lisboa, Amadora";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"P259-2021-004 - CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6, 2018/55, 2019/40, 2019/55 E 2020/1 PARA AS INSTITUIÇÕES DO SNS ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2970728.1 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"2.970.728,10 €";24-02-2021;24-02-2021;310 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4382757;CP 2020/1 - Medicamentos do aparelho cardiovascular;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1380907;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18, 2021/49, 2021/6 para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2880000.0 € ;"HOSPITAL PROFESSOR DOUTOR FERNANDO FONSECA, EPE (503035416)";"VIIVHIV HEALTHCARE, UNIPESSOAL. LDA (509117961)";"2.880.000,00 €";20-09-2022;09-02-2022;325 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780743;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2876724.54 € ;"HOSPITAL PROFESSOR DOUTOR FERNANDO FONSECA, EPE (503035416)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"2.876.724,54 €";07-09-2023;03-05-2023;242 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos Anti-infecciosos: Antiretrovirais ao Abrigo do AQ 2013/40;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2729188.84 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"VIIVHIV HEALTHCARE, UNIPESSOAL LDA. (509117961)";"2.729.188,84 €";08-06-2016;26-01-2016;365 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1120578;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTI-RETROVIRAIS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE  ";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Prestação de Serviços de vigilância e segurança das instalações do Hospital Professor Doutor Fernando Fonseca, E.P.E.";Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;2692474.62 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";SMA - Segurança Privada Lda (506595200);"2.692.474,62 €";15-03-2024;14-03-2024;245 dias;"Portugal, Lisboa, Amadora";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2515755;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Concessão e exploração de Central Térmica do Hospital Professor Doutor Fernando Fonseca, E.P.E.";Ajuste Direto Regime Geral;Aquisição de serviços;71314000-2;Principal;Serviços relacionados com a energia e afins;2675666.88 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"SUCH - Dalkia, Serviços Hospitalares, ACE (503718289)";"2.675.666,88 €";25-11-2021;19-11-2021;1136 dias;"Portugal<BR/>Portugal, Lisboa, Amadora";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_217855!exportProcedure.action;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47, 2021/61, 2022/40, 2023/305, 2023/481, 2023/491 e 2023/492";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2603479.53 € ;"HOSPITAL PROFESSOR DOUTOR FERNANDO FONSECA, EPE (503035416)";"Merck Sharp & Dohme, Lda (500191360)";"2.603.479,53 €";08-04-2024;04-04-2024;334 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740051;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Serviços de Higiene e Limpeza e Recolha Intra-Hospitalar de Resíduos;Concurso público;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;2540527.2 € ;"Hospital Professor Doutor Fernando Fonseca, EPE (503035416)";"Washproof - Serviços de Limpeza, Lda (508427053)";"2.540.527,20 €";28-06-2016;30-08-2011;1095 dias;"Portugal, Lisboa, Amadora";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Empreitada para Construção de Unidade de Psiquiatria no HFF, E.P.E.";Concurso público;Empreitadas de obras públicas;45113000-2;Principal;Obras no local;2363617.0 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"ANORTE - CONSTRUÇÃO E ENGENHARIA, LDA. (506891950)";"2.363.617,00 €";05-12-2022;29-11-2022;335 dias;"Portugal, Lisboa, Amadora";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_234327!exportProcedure.action;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2280000.0 € ;"HOSPITAL PROFESSOR DOUTOR FERNANDO FONSECA, EPE (503035416)";GILEAD SCIENCES LDA. (503604704);"2.280.000,00 €";19-09-2022;23-02-2022;311 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Serviços de Vigilância e Segurança;Concurso limitado por prévia qualificação;Aquisição de serviços;79710000-4;Principal;Serviços de segurança;2098800.0 € ;"Hospital Professor Doutor Fernando Fonseca, EPE (503035416)";"Prosegur - Companhia  de Segurança, Lda, (501290567)";"2.098.800,00 €";24-06-2016;21-10-2011;1095 dias;"Portugal, Lisboa, Amadora";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
386/2023 - CONCURSO PÚBLICO COM PUBLICAÇÃO NO JOUE PARA AQUISIÇÃO DE EQUIPAMENTOS  DE IMAGIOLOGIA;Concurso público;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;1929800.0 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";"SIEMENS HEALTHCARE, Unipessoal, LDA. (507925173)";"1.929.800,00 €";11-05-2023;27-04-2023;305 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2249873;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18, 2021/49, 2021/6 para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1906524.33 € ;"HOSPITAL PROFESSOR DOUTOR FERNANDO FONSECA, EPE (503035416)";"VIIVHIV HEALTHCARE, UNIPESSOAL. LDA (509117961)";"1.906.524,33 €";20-09-2022;09-02-2022;325 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780743;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de 1 (um) Robot Cirúrgico para o Bloco Operatório, para o HFF, E.P.E.";Concurso público;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;1899000.0 € ;"Hospital Professor Doutor Fernando Fonseca, E. P. E. (503035416)";Excelencia Robótica Portugal (514423846);"1.899.000,00 €";18-01-2024;21-12-2023;45 dias;"Portugal, Lisboa, Amadora";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2585841;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1869256.2 € ;"HOSPITAL PROFESSOR DOUTOR FERNANDO FONSECA, EPE (503035416)";GILEAD SCIENCES LDA. (503604704);"1.869.256,20 €";20-09-2022;23-02-2022;311 dias;"Portugal, Lisboa, Amadora";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Serviços de Vigilância e Segurança do HFF;Concurso público;Aquisição de serviços;79710000-4;Principal;Serviços de segurança;1827625.96 € ;"HOSPITAL PROFESSOR DOUTOR FERNANDO FONSECA, EPE (503035416)";"Noite e Dia Vigilância, Lda. (502512709)";"1.827.625,96 €";29-07-2022;19-10-2020;1095 dias;"Portugal, Lisboa, Amadora";"Artigo 1.1 da Portaria n.º 766/84, de 27.09";;;;;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_188365!exportProcedure.action;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
