Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;579266.4 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";JANSSEN CILAG FARMACEUTICA LDA (500189412);"579.266,40 €";26-09-2022;07-03-2022;299 dias;"Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
37026722 – Aquisição de serviços de seguros de acidentes de trabalho.;Ajuste Direto Regime Geral;Aquisição de serviços;66512100-3;Principal;Serviços de seguros de acidentes;494230.71 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"Verlingue - Corretor de Seguros, SA (502358416)";"494.230,71 €";27-10-2022;26-10-2022;579 dias;"Portugal, Lisboa, Vila Franca de Xira";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";true;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH; 2023/304 - Medicamentos do grupo 4: sangue; 2023/305 - Medicamentos do aparelho cardiovascular; 2023/481 - Medicamentos diversos; 2023/491 - Medicamentos do foro oncológico e imunomoduladores; 2023/492 - Medicamentos anti-infeciosos e 2024/780 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;475692.59 € ;"Unidade Local de Saúde do Estuário do Tejo, E.P.E. (516487493)";MERCK SHARP DOHME (500191360);"475.692,59 €";24-09-2024;17-09-2024;105 dias;"Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7012872;492/2023 - Concurso público internacional para formação do acordo quadro de medicamentos anti-infeciosos na área da saúde;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3016845;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"1079/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2022/019 - Medicamentos antipsicóticos, anestésicos e relaxantes musculares, 2022/040 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH, 2023/304 - Medicamentos do grupo 4: sangue, 2023/436 - Medicamentos para o sistema nervoso central, 2023/491 - Medicamentos do foro oncológico e imunomoduladores, 2023/492 - Medicamentos anti-infeciosos, 2024/780 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas, 2024/782 - Medicamentos usados em afeções oculares e otorrinolaringológicas  para aquisição de medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;426027.52 € ;"Unidade Local de Saúde do Estuário do Tejo, E.P.E. (516487493)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"426.027,52 €";23-09-2024;09-09-2024;112 dias;"Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7013489;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3001452;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 40/2022 , 304/2023, 491/2023 e 782/2024 para aquisição de Medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;410180.78 € ;"Unidade Local de Saúde do Estuário do Tejo, E. P. E. (516487493)";VIIVHIV HEALTHCARE UNIPESSOAL LDA (509117961);"410.180,78 €";24-09-2024;10-09-2024;111 dias;"Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7013489;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3004954;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 40/2022 , 304/2023, 491/2023 e 782/2024 para aquisição de Medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;385867.28 € ;"Unidade Local de Saúde do Estuário do Tejo, E. P. E. (516487493)";"ASTRAZENECA-PRODUTOS FARMACÊUTICOS,LDA. (502942240)";"385.867,28 €";24-09-2024;10-09-2024;111 dias;"Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7013489;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3004954;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2019/55, 2020/1, 2020/50, 2021/6, 2021/12, para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;380452.7 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";MERCK SHARP DOHME (500191360);"380.452,70 €";31-01-2022;31-01-2022;335 dias;"Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2022;"306.156,70 €";;Não houve a necessidade de aquisição e/ou artigo em rutura;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1779366;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento e Instalação de um Equipamento de Tomografia Computorizada;Concurso público;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;380000.0 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"CANON Medical Systems, S.A. (980023700)";"380.000,00 €";30-06-2023;29-12-2022;31 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2117246;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo de vários Acordo(s) Quadro para o HOSPITAL DE VILA FRANCA DE XIRA, E.P.E.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;344547.6 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";Gilead Sciences S.A (Med) (503604704);"344.547,60 €";01-02-2022;29-10-2021;63 dias;"Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2021;"342.390,60 €";;"Aquisição de acordo com o previsto para 7 meses, procedimento adjudicado em 19/10/2021 pela SPMS com duração do contrato  de 2 meses";;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1677046;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"P259-2022-036 Convite ao abrigo do(s) acordo(s)-quadro 2021/6, 2019/55, 2019/40, 2020/1, 2021/47, 2021/55, para aquisição de medicamentos para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;340133.79 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"ASTELLAS FARMA, LDA. (502540249)";"340.133,79 €";27-09-2022;02-05-2022;243 dias;"Portugal, Lisboa, Vila Franca de Xira";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1864302;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18, 2021/49, 2021/6 para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;332279.15 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"VIIVHIV Healthcare, Unipessoal, Lda (509117961)";"332.279,15 €";08-02-2022;02-02-2022;333 dias;"Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2022;"257.763,90 €";;Artigos não foram necessários e/ou estavam em rutura;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780743;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo de vários Acordo(s) Quadro para o HOSPITAL DE VILA FRANCA DE XIRA, E.P.E.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;302230.6 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"BAYER PORTUGAL, S.A. (500043256)";"302.230,60 €";01-02-2022;29-10-2021;63 dias;"Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2021;"291.326,80 €";;"Aquisição de acordo com o previsto para 7 meses, procedimento adjudicado em 19/10/2021 pela SPMS com duração do contrato  de 2 meses";;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1677046;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"450/2023 - Aquisição ao Abrigo dos Acordos- Quadro 2021/6, 2022/40 e 2021/47 para suprir necessidades na área da Saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;293458.71 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"VIIVHIV HEALTHCARE, UNIPESSOAL. LDA (509117961)";"293.458,71 €";02-05-2023;02-05-2023;243 dias;"Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5758956;CP 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2344542;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
SERVIÇOS DE MANUTENÇÃO DOS SISTEMAS APLICACIONAIS DA GLINTT INSTALADOS NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2023;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;291548.48 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"GLINTT - HEALTHCARE SOLUTIONS, S.A. (502479418)";"291.548,48 €";20-04-2023;19-01-2023;366 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2202346;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
97005223 - Aquisição de serviços de manutenção da infraestrutura com renovação tecnológica;Ajuste Direto Regime Geral;Aquisição de serviços;72410000-7;Principal;Serviços de fornecimento;290989.07 € ;"Unidade Local de Saúde do Estuário do Tejo, E.P.E. (516487493)";"EIT Serviços Co. Portugal, Lda. (501570691)";"290.989,07 €";01-02-2024;23-11-2023;1096 dias;"Portugal, Lisboa, Vila Franca de Xira";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";true;false;
Convite ao abrigo do(s) acordo(s)-quadro 2021/67 – medicamentos para a hepatite c crónica para aquisição de medicamentos para suprir necessidades na área da saúde;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;287320.0 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"Gilead Sciences, Lda. (503604704)";"287.320,00 €";31-01-2022;31-01-2022;335 dias;"Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2022;"78.360,00 €";;Artigos não foram necessários e ou estavam em rutura;;5070744;CP 2021/67 - Medicamentos para a Hepatite C crónica;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778849;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"1079/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2022/019 - Medicamentos antipsicóticos, anestésicos e relaxantes musculares, 2022/040 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH, 2023/304 - Medicamentos do grupo 4: sangue, 2023/436 - Medicamentos para o sistema nervoso central, 2023/491 - Medicamentos do foro oncológico e imunomoduladores, 2023/492 - Medicamentos anti-infeciosos, 2024/780 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas, 2024/782 - Medicamentos usados em afeções oculares e otorrinolaringológicas  para aquisição de medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;278702.34 € ;"Unidade Local de Saúde do Estuário do Tejo, E.P.E. (516487493)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"278.702,34 €";23-09-2024;09-09-2024;112 dias;"Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira<BR/>Portugal, Lisboa, Vila Franca de Xira";Artigo 259.º do Código dos Contratos Públicos;;;;;;;7013489;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.3001452;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
SERVIÇOS DE MANUTENÇÃO DOS SISTEMAS APLICACIONAIS DA GLINTT INSTALADOS NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2022;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;274725.22 € ;"Hospital de Vila Franca de Xira, E.P.E. (516487493)";"Glintt-Healthcare Solutions, S.A. (502479418)";"274.725,22 €";26-07-2024;16-02-2022;365 dias;"Portugal, Lisboa, Vila Franca de Xira";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1812767;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
