Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
MEDICAMENTOS EXCLUSIVOS - VERTEX PHARMACEUTICALS;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;7424027.59 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"VERTEX PHARMACEUTICALS (PORTUGAL), UNIPESSOAL LDA. (513481613)";"7.424.027,59 €";03-06-2024;31-05-2024;214 dias;"Portugal, Coimbra, Coimbra";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2747382;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"procedimento n.º 010000052016 - aquisição reagentes c/ colocação equipamento p/ lab. ""CORE"" serv pat clinica do CHUC, EPE";Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;7286844.98 € ;"Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448)";"ABBOTT LABORATÓRIOS, LDA. (500006148)";"7.286.844,98 €";13-12-2018;16-02-2018;1825 dias;"Portugal, Coimbra, Coimbra";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"050101392024 -831/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas), 2022/19 (Medicamen";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;7171641.42 € ;"Unidade Local de Saúde de Coimbra, E. P. E. (510103448)";"Janssen-Cilag Farmacêutica, Lda. (500189412)";"7.171.641,42 €";10-10-2024;14-02-2024;335 dias;"Portugal, Coimbra, Coimbra";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740958;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
procedimento n.º 050100562018 - compras centralizadas - SPMS - novartis - P259-AC2017-159;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;7215027.81 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"NOVARTIS FARMA-PRODUT.FARMACEUTICOS, SA (500063524)";"7.028.688,95 €";11-01-2019;13-03-2018;365 dias;"Portugal, Coimbra, Coimbra";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2018;"7.215.027,81 €";;;;2545980;CP 2017/61 - Acordo quadro para fornecimento de Medicamentos Diversos   às Instituições e Serviços do Serviço Nacional de Saúde;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"050101822023 - 418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;6964398.08 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"6.964.398,08 €";12-05-2023;27-04-2023;305 dias;"Portugal, Coimbra, Coimbra";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"050101002022 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2019/55, 2020/1, 2020/50, 2021/6, 2021/12, para suprir necessidades na área da saúde. P259-2021-105";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;6828338.78 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";MERCK SHARP DOHME (500191360);"6.828.338,78 €";11-07-2022;03-02-2022;330 dias;"Portugal, Coimbra, Coimbra<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1779366;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento de eletricidade em regime de mercado livre para Portugal Continental;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;6716900.0 € ;"Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448)";"Endesa Energia, S.A. – Sucursal Portugal (980245974)";"6.716.900,00 €";11-05-2023;23-01-2023;366 dias;"Portugal, Coimbra, Coimbra<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=4252;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Locação de dois aceleradores lineares para o Serviço de Radioterapia do CHUC, EPE";Concurso público;Locação de bens móveis;33150000-6;Principal;"Dispositivos de radioterapia, mecanoterapia, electroterapia e fisioterapia";6637900.0 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"VARIAN MEDICAL SYSTEMS IBERICA, S.L. (B82246422)";"6.637.900,00 €";18-08-2020;11-08-2020;270 dias;"Portugal, Coimbra, Coimbra";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1150188;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"MEDICAMENTOS EXCLUSIVOS - VERTEX PHARMACEUTICALS (PORTUGAL), UNIPESSOAL LDA.";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;6317686.8 € ;"Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448)";"VERTEX PHARMACEUTICALS (PORTUGAL), UNIPESSOA  LDA (513481613)";"6.317.686,80 €";23-01-2023;17-01-2023;365 dias;"Portugal, Coimbra, Coimbra";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";Cumprimento integral do contrato;29-12-2023;"5.567.102,67 €";;n/a;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2191841;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"050101042022 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18, 2021/49, 2021/6 para suprir necessidades na área da saúde. - P259-2021-106";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;6241560.31 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"VIIVHIV HEALTHCARE, UNIPESSOAL. LDA (509117961)";"6.241.560,31 €";11-07-2022;10-02-2022;365 dias;"Portugal, Coimbra, Coimbra<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780743;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Prestação de serviços de vigilância e segurança humana para o Centro Hospitalar e Universitário de Coimbra, E.P.E.";Concurso público;Aquisição de serviços;79710000-4;Principal;Serviços de segurança;6214939.54 € ;"Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448)";"Grupo 8, Vigilância e Prevenção Electrónica, S.A. (500131210)";"6.214.939,54 €";22-06-2020;17-06-2020;1309 dias;"Portugal, Coimbra, Coimbra";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"050101152022 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2019/55 e  2021/6, para suprir necessidades na área da saúde - P259-2021-119";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;6181005.87 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"ROCHE FARMACÊUTICA QUIMICA, LDA. (500233810)";"6.181.005,87 €";12-07-2022;17-02-2022;316 dias;"Portugal<BR/>Portugal, Coimbra, Coimbra";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780657;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"050101552024_822/2024_Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6 - Medicamentos do foro oncológico e imunomoduladores; 2021/47 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas; 2021/55 - Medicamentos diversos; 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH; 2023/304 - Medicamentos do grupo 4: sangue e 2023/491 - Medicamentos do foro oncológico e imunomoduladores.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;6023247.9 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"ViiV Healthcare, Unipessoal Lda (509117961)";"6.023.247,90 €";25-06-2024;28-03-2024;304 dias;"Portugal, Coimbra, Coimbra";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2748162;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de serviços para assegurar a Gestão Integrada de Resíduos do CHUC, EPE";Concurso público;Aquisição de serviços;90500000-2;Principal;Serviços relativos a resíduos e lixos;5983558.38 € ;"Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448)";"Ambimed-Gestão Ambiental, Lda (503593427)";"5.983.558,38 €";26-01-2023;06-01-2023;1096 dias;"Portugal, Coimbra, Coimbra";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2019041;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P259-2018-211 - Aquisição medicamentos para instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Locação de bens móveis;33600000-6;Principal;Produtos farmacêuticos;5618949.37 € ;"Centro Hospitalar e Universitário de Coimbra, E.P. (510103448)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"5.921.889,39 €";22-05-2019;31-01-2019;365 dias;"Portugal<BR/>Portugal, Coimbra, Coimbra";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2019;"5.814.115,19 €";;"aumento de quantidades, realização de despesa e retificação das previsões";;3358998;CP 2018/49 - Medicamentos usados nas afeções oculares e otorrinolaringológicas;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
