Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"258/2022 - Convite ao abrigo do(s) acordo(s)-quadro 2019/55,2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2809691.34 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";"ROCHE FARMACÊUTICA QUIMICA, LDA. (500233810)";"2.809.691,34 €";29-05-2023;10-02-2023;366 dias;"Portugal, Faro, Faro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2199292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
PRESTAÇÃO DE SERVIÇOS DE RADIOTERAPIA;Concurso público;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;1274744.65 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";"Quadrantes Faro, Unidade de Radioterapia do Algarve, Lda. (505446120)";"2.772.890,65 €";15-04-2020;02-04-2020;274 dias;"Portugal, Faro, Faro";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18, 2021/49, 2021/6 para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2679093.32 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";"VIIVHIV HEALTHCARE, UNIPESSOAL, LDA (509117961), BAYER PORTUGAL LDA (500043256), SANOFI- PRODUTOS FARMACÊUTICOS,LDA. (500134960)";"2.679.093,32 €";23-05-2023;03-02-2022;366 dias;"Portugal, Faro, Faro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780743;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"31/395/2019 - Medicamento ""Emtricitabina+ Tenofovir Alafenamida e Emtricitabina+Rilpivirina+Tenofovir Alafenamida""";Ao abrigo de acordo-quadro (art.º 258.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2607004.8 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";"GILEAD SCIENCES, LDA (503604704)";"2.607.004,80 €";19-09-2019;28-01-2019;337 dias;"Portugal<BR/>Portugal, Faro, Faro";Artigo 258.º do Código dos Contratos Públicos;;;;;;;2545980;CP 2017/61 - Acordo quadro para fornecimento de Medicamentos Diversos   às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
31 103/2020-Medicamentos Emtricittabina+Rilpivirina+Tenofovir;Ao abrigo de acordo-quadro (art.º 258.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2588400.0 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";GILEAD SCIENCES LDA. (503604704);"2.588.400,00 €";24-09-2020;07-02-2020;365 dias;"Portugal, Faro, Faro";Artigo 258.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2020-177 - Aquisição ao abrigo dos AQs 2017/6, 2018/12, 2018/49, 2018/55, 2018/64, 2019/61 2020/18 para as instituições do SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2418329.49 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";NOVARTIS FARMACEUTICA (500063524);"2.418.329,49 €";31-05-2023;04-03-2021;366 dias;"Portugal, Faro, Faro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1378022;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"41/9005/2021 - P259-2020-174-CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6; 2017/50, 2018/64, 2019/40 e 2019/55.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2333927.67 € ;"Centro Hospitalar Universitário do Algarve, E. P. E. (510745997)";"Merck Sharp & Dohme, Lda. (500191360), Glaxo SmithKline - Produtos Farmacêutico, Lda.  (500139962)";"2.333.927,67 €";24-06-2024;19-01-2021;365 dias;"Portugal, Faro, Faro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1382859;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2021-007_2 -  CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6, 2019/40 E 2019/61, PARA AS INSTITUIÇÕES DO SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2308788.25 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"2.308.788,25 €";30-05-2023;19-03-2021;366 dias;"Portugal, Faro, Faro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1415168;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Aquisição ao abrigo do(s) acordo(s)-quadro 2021/49, 2021/6, 2021/61 e 2022/40 para as Instituições do SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2260308.16 € ;"Unidade Local de Saúde do Algarve, E.P.E (510745997)";"AbbVie, Lda. (510229050), Astra - Zeneca - Produtos Farmacêuticos, Lda. (502942240)";"2.260.308,16 €";15-10-2024;31-01-2024;335 dias;"Portugal, Faro, Faro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2726440;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Concurso Público Internacional n.º 74/2016 - Prestação de Serviços de Segurança e Vigilância;Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;2200834.44 € ;"Centro Hospitalar do Algarve, E. P. E. (510745997)";"Vigiexpert, Prevenção e Vigilância Privada, Lda (506807266)";"2.200.834,44 €";27-01-2016;04-01-2016;366 dias;"Portugal, Faro, Albufeira<BR/>Portugal, Faro, Vila Real Sto Antonio<BR/>Portugal, Faro, Lagos<BR/>Portugal, Faro, Loulé<BR/>Portugal, Faro, Faro<BR/>Portugal, Faro, Portimão";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação de Serviço de Radioterapia;Concurso público;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;2189200.0 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";"Quadrantes Faro, Unidade de Radioterapia do Algarve, Lda. (505446120)";"2.189.200,00 €";14-07-2022;28-06-2022;243 dias;"Portugal, Faro<BR/>Portugal, Faro, Faro";"Artigo 21.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1848882;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
41/355/2019 - Medicamentos do Foro Oncologico;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2179547.65 € ;"Centro Hospitalar Universitário do Algarve, E.P.E. (510745997)";"Baxter Médico Farmacêutica, Lda. (503347345), SANOFI - PRODUTOS FARMACÊUTICOS, LDA. (500134960), AMGEN - BIOFARMACÊUTICA, LDA. (502942959), Astellas Farma, Lda. (502540249), ALLOGA LOGIFARMA, SA (503934640), ACCORD HEALTHCARE, UNIPESSOAL, LDA (508622263), GLAXOSMITHKLINE-PROD. FARMACÊUTICOS, LDA. (500139962), BIOGEN IDEC PORTUGAL, LDA (506415740), Novartis Farma, S. A. (500063524), ABBVIE, LDA (510229050), Ferrer SA (500069190), Generis-Farmacêutica, S.A. (508107997), BAYER PORTUGAL, S.A. (500043256), MERCK SHARP DOHME (500191360), IPSEN-PROD.FARMACEUTICOS, SA (502609800), TEVA-PHARMA - PRODUTOS FARMACÊUTICOS, LDA. (507045491), MERCK, S.A. (500650870), ROCHE FARMACEUTICA QUIMICA LDA (500233810), FARMOZ, LDA (501505334), ASTRAZENECA - PROD.FARMACEUTICOS, LDA. (502942240), BRISTOL-MYERS SQUIBB FARMACÊUTICA PORTUGUESA, S.A. (500048193)";"2.179.547,65 €";26-01-2022;24-01-2019;90 dias;"Portugal, Faro, Faro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de Serviços de Transporte de Doentes em Ambulância (Avença);Concurso público;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;2123495.55 € ;"Centro Hospitalar do Algarve, E. P. E. (510745997)";"Transportes Flor da Ria, S.A. (502606460)";"2.123.495,55 €";09-05-2016;01-04-2016;944 dias;"Portugal, Faro";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Concurso Público Internacional n.º 18/196/2020 - Prestação de Serviços de Manutenção dos Equipamentos Médicos, com Peças e Consumíveis, do CHUA, EPE";Concurso público;Aquisição de serviços;50400000-9;Principal;Serviços de reparação e manutenção de equipamento médico e de precisão;2110050.0 € ;"Centro Hospitalar Universitário do Algarve, E. P. E. (510745997)";"IBERDATA - Equipamentos, SA (501904921)";"2.110.050,00 €";29-07-2020;25-06-2020;914 dias;"Portugal, Faro, Faro<BR/>Portugal, Faro, Lagos<BR/>Portugal, Faro, Portimão<BR/>Portugal, Faro, Loulé<BR/>Portugal, Faro, São Brás de Alportel<BR/>Portugal, Faro, Vila Real Sto Antonio<BR/>Portugal, Faro, Albufeira";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
