Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"Ajuste direto para aquisição de T1585- Trastuzumab [150 mg;  pó p/ conc p/ sol p/ perf; frs] doentes em tratamento";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;3344.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"ACCORD HEALTHCARE , UNIPESSOAL LDA (508622263)";"3.344,00 €";07-11-2024;07-11-2024;61 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3071954/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
J2/3143/2024 PRÓTESE REVISÃO JOELHO ATTUNE COM SIST. CHARNEIRA;Ajuste Direto Regime Geral;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;11320.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"JOHNSON & JOHNSON PROD.PROF., LDA (500153370)";"11.320,00 €";07-11-2024;25-09-2024;1 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";Cumprimento integral do contrato;25-09-2024;"11.320,00 €";;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
AJUSTE DIRETO PARA AQUISIÇÃO DE SERVIÇOS DE MANUTENÇÃO DO SOFTWARE MODULAB INSTALADO NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2024;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;57400.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"WERFEN PORTUGAL, LDA (501086110)";"57.400,00 €";07-11-2024;05-03-2024;365 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2763040;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Q1/3014/2024 – ANTISSÉPTICOS, DESINFETANTES E PRODUTOS COSMÉTICOS PARA USO NO HUMANO ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;7828.52 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";PROCLÍNICA - EQUIPAMENTOS E PRODUTOS CLÍNICOS LDA. (500222665);"7.828,52 €";07-11-2024;31-10-2024;365 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5793575;"CP 2022/8 - Antissépticos, desinfetantes e produtos cosméticos para uso no humano";false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3055947/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Q1/3014/2024 – ANTISSÉPTICOS, DESINFETANTES E PRODUTOS COSMÉTICOS PARA USO NO HUMANO ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2268.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"HALEON PORTUGAL, LDA. (500276994)";"2.268,00 €";07-11-2024;31-10-2024;365 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5793575;"CP 2022/8 - Antissépticos, desinfetantes e produtos cosméticos para uso no humano";false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3055947/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Ajuste direto para aquisição de B770 - Bevacizumab [25 mg/ml; 100 mg/ 4 ml; conc p/a sol p/a perfusão; frs] doentes em tratamento e B771- Bevacizumab [25 mg/ml; 400 mg/ 16 ml; conc p/a sol p/a perfusão; frs] doentes em tratamento.";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;21766.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";CICLUM FARMA UNIPESSOAL LDA (504362674);"21.766,00 €";07-11-2024;22-10-2024;61 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3064063/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
A1/2333/2024 PERÓXIDO DE HIDROGÉNIO 12% E PRATA SPRAY;Concurso público;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;27000.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";ICON MEDICAL COM. PROD. FARM. MED. ORTOP. LDA (513702954);"27.000,00 €";06-11-2024;21-10-2024;730 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.2960153/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2023/491 - Medicamentos do foro oncológico e imunomoduladores e 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH, para aquisição de medicamentos.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;175506.56 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E.  (509822932)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"175.506,56 €";06-11-2024;16-04-2024;273 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.2819756/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"831/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas), 2022/19 (Medicamentos antipsicóticos, anestésicos e relaxantes musculares), 2022/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2023/436 (Medicamentos para o sistema nervoso central), 2023/481 (Medicamentos diversos), 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/492 (Medicamentos anti-infeciosos) para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;293719.44 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"293.719,44 €";06-11-2024;27-02-2024;334 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740958;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"831/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas), 2022/19 (Medicamentos antipsicóticos, anestésicos e relaxantes musculares), 2022/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2023/436 (Medicamentos para o sistema nervoso central), 2023/481 (Medicamentos diversos), 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/492 (Medicamentos anti-infeciosos) para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;380923.55 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"LAB. PFIZER, LDA. (500162166)";"380.923,55 €";06-11-2024;27-02-2024;334 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740958;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Q2/3492/2024 Tabuleiro Descartável para Estomatologia;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;314.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";Ravagnani Dental (507000145);"314,00 €";06-11-2024;24-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6579714;368/2023 - Concurso público internacional para formação do acordo-quadro de Dispositivos de Saúde Oral na área da saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Q2/3501/2024 Bata Esterilizada Impermeável e Reforçada;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;997.12 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"MEDLINE INTERNATIONAL PORTUGAL, UNIPESSOAL LDA. (510533515)";"997,12 €";06-11-2024;25-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6135510;87/2022 - Acordo quadro para fornecimento de material de uso único para bloco operatório;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Q2/3503/2024 Saco Coletor de Urina em Plástico;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;72.5 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"AVIQUIMICA-IMPORTAÇÕES E MANUFACTURAS, LDA (500039720)";"72,50 €";06-11-2024;25-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6135510;87/2022 - Acordo quadro para fornecimento de material de uso único para bloco operatório;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Q2/3429/2024 Acido Fosfórico a 37%;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;114.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"ARLINDO M. A. CARVALHO, UNIP. LDA. (509446540)";"114,00 €";06-11-2024;23-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6579714;368/2023 - Concurso público internacional para formação do acordo-quadro de Dispositivos de Saúde Oral na área da saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
J2/3454/2024 - Algália Folley ponta Tiemann CH18;Ajuste Direto Regime Geral;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;170.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"Teleflex Medical, S.A. (980249783)";"170,00 €";05-11-2024;22-10-2024;30 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Q1/3536/2024 - LIDOCAINA 100 MG/5 ML SOL INJ FR 5 ML IV ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;3000.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";BAXTER MEDICO – FARMACEUTICA (503347345);"3.000,00 €";05-11-2024;05-11-2024;61 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5880340;"CP 2022/19 - Medicamentos antipsicóticos, anestésicos e relaxantes musculares";false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P1/3053/2024 - ALCOOL 70% E 96%;Consulta Prévia;Aquisição de bens móveis;24322510-5;Principal;Álcool etílico;3319.65 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";PROCLÍNICA - EQUIPAMENTOS E PRODUTOS CLÍNICOS LDA. (500222665);"3.319,65 €";05-11-2024;04-11-2024;365 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3045759/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
J2/3361/2024 MATERIAL DE ORTOPEDIA ZIMMER;Ajuste Direto Regime Geral;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;61336.72 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"Zimmer Biomet Portugal Unipessoal, LDA (500254990)";"61.336,72 €";05-11-2024;17-10-2024;1 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";Cumprimento integral do contrato;17-10-2024;"61.336,72 €";;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Q2/3466/2024 Toalhete Impregnado c/Gluconato de Clorhexidina (2%);Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;428.4 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"Medicinália-Cormédica, MCMedical, Lda. (500684324)";"428,40 €";05-11-2024;23-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6575261;367/2023 - Concurso público internacional para formação do acordo-quadro para fornecimento de material para higiene e eliminação na área da saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Q2/3409/2024 Bata Cirúrgica Esterilizada;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;1239.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"anastacio saldanha, s.a. (505804441)";"1.239,00 €";05-11-2024;17-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6135510;87/2022 - Acordo quadro para fornecimento de material de uso único para bloco operatório;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
J2/3477/2024 Diverso Material para Caixa de Instrumental Cirúrgico;Ajuste Direto Regime Geral;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;774.34 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"B. Braun Medical, Unipessoal Lda. (501506543)";"774,34 €";05-11-2024;31-10-2024;90 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
J2/1196/2024 Dispositivo para Encerramento Progressivo da Parede Abdominal;Ajuste Direto Regime Geral;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;5700.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"MOONSURGE - MATERIAL MÉDICO, LDA (506657035)";"5.700,00 €";05-11-2024;18-10-2024;90 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
J1/3236/2024 Reagentes para Imunologia ;Ajuste Direto Regime Geral;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;4476.56 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";THERMO FISHER DIAGNOSTICS (506916243);"4.476,56 €";05-11-2024;28-10-2024;92 dias;"Portugal, Leiria, Leiria";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3063244/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Q2/3217/2024 Protetor Cutâneo Estéril ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;982.08 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"Coloplast II Portugal, Lda (514719311)";"982,08 €";04-11-2024;04-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5152736;"CP 2021/27: Acordo Quadro para fornecimento de Material de ostomia e eliminação, às instituições e serviços do SNS";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Q2/3344/2024 Agulha Hipodérmica Estéril, c/ Bisel Normal";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;525.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"OVERPHARMA,LDA. (505792362)";"525,00 €";04-11-2024;16-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354482;CP 2021/22: Acordo Quadro para fornecimento de Seringas e Agulhas às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de serviços de manutenção a sistema de monitorização contínua VIGIE;Ajuste Direto Regime Geral;Aquisição de serviços;50000000-5;Principal;Serviços de reparação e manutenção;6065.91 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"Vigie Solutions, Lda (509041108)";"6.065,91 €";04-11-2024;31-10-2024;60 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea d) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Q2/3199/2024 Tira Adesiva p/Sutura Cutânea;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;121.6 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"Clínifar - Produtos Clínicos e Farmacêuticos, S.A. (503281115)";"121,60 €";04-11-2024;02-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5880343;"CP 2022/81 - Acordo quadro para fornecimento de Pensos, Adesivos e outro Material para Penso na área da Saúde";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Q2/3184/2024 Sonda Uretral Irrecuperável de Nelaton;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;392.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"anastacio saldanha, s.a. (505804441)";"392,00 €";31-10-2024;01-10-2024;90 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6575261;367/2023 - Concurso público internacional para formação do acordo-quadro para fornecimento de material para higiene e eliminação na área da saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
