Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"148002924 – Aquisição de 2 Máquinas verticais de desinfeção, esterilização e reprocessamento de endoscópios para as Técnicas de Gastrenterologia da Unidade Local de Saúde de Lisboa Ocidental, EPE PE (Hospital Egas Moniz)";Concurso público;Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";135999.95 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"A. MENDES DA SILVA, UNIPESSOAL, LDA (502064080)";"135.999,95 €";06-11-2024;07-10-2024;60 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3045958/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Bevacizumab - 2024 - ULSLO, EPE.";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1421.04 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"1.421,04 €";06-11-2024;25-10-2024;61 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3080868/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO EXCLUSIVA DE IRINOTECANO LIPOSSOMICO 50 MG/10 ML - 2024 - ULSLO, EPE.";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;40160.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";SERVIER PORTUGAL - ESPECIALIDADES FARMACEUTICAS (502177420);"40.160,00 €";06-11-2024;24-10-2024;92 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3064156/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"CONSULTA PRÉVIA PARA AQUISIÇÃO DE AUE DG - DIAZÓXIDO - UNIDADE LOCAL DE SAÚDE LISBOA OCIDENTAL, EPE.";Consulta Prévia;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;318.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";X Pharma (516248138);"318,00 €";06-11-2024;24-10-2024;120 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3053656/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Próteses Valvulares Mecânicas para a ULSLO EPE;Ajuste Direto Regime Geral;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;201500.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";SOCIME II PRODUTOS MÉDICOS LDA (504453939);"201.500,00 €";06-11-2024;05-11-2024;92 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3085168/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO AUE DG - IVERMECTINA 3 MG, para 2024, para a Unidade Local de Saúde Lisboa Ocidental, EPE.";Consulta Prévia;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;4624.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"DUX PHARMA Unipessoal , LDA. (510803679)";"4.624,00 €";05-11-2024;24-10-2024;120 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3053642/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Execução de Empreitada de construção de sala de reuniões em consultas de Oftalmologia e Remodelação do Serviço de Consultas de Reumatologia do piso 3 do HEM;Consulta Prévia;Empreitadas de obras públicas;45200000-9;Principal;Obras de construção total ou parcial e de engenharia civil;96800.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";LOVIRIL CONSTRUÇÃO CIVIL UNIPESSOAL LDA (500924139);"96.800,00 €";05-11-2024;14-10-2024;60 dias;"Portugal, Lisboa, Lisboa";"Artigo 19.º, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2993558;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"CONSULTA PRÉVIA PARA AQUISIÇÃO MEDICAMENTOS/PRODUTOS FARMACÊUTICOS - 2024 - ULSLO, EPE.";Consulta Prévia;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;4294.58 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";Perrigo (506112233);"4.294,58 €";05-11-2024;25-10-2024;120 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3045072/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"REPARAÇÃO DE COLUNA MOTORIZADA DE MARQUESA OPERATÓRIA DO BLOCO OPERATÓRIO CENTRAL DO HSFX, ULSLO E.P.E.";Ajuste Direto Regime Geral;Aquisição de serviços;50420000-5;Principal;Serviços de reparação e manutenção de equipamento médico e cirúrgico;10764.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"FILSAT Equipamentos Médico-Científicos, Lda.  (506708616)";"10.764,00 €";05-11-2024;05-11-2024;15 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3075668/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Concessão de Exploração de Máquinas de Venda Automática (Vending) na ULSLO, com convite aos co-contratantes do contrato celebrado entre os SPMS e as entidades vencedoras do Acordo Quadro promovido    pelos SPMS, EPE – Concessão de Exploração de Máquinas de Venda Automática (Vending) na área da Saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;55000000-0;Principal;"Serviços de hotelaria, restauração e comércio a retalho";6853.46 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";SERDIAL VENDING SA (503537314);"6.853,46 €";05-11-2024;31-10-2024;364 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5398197;(UCBST) UAQT2021023 - Concurso Público com publicidade no JOUE  para a celebração do Acordo Quadro | Concessão e Exploração de Máquinas de Venda Automática (Vending);false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"AQUISIÇÃO DE IMATINIB - 2024 - UNIDADE LOCAL DE SAÚDE LISBOA OCIDENTAL, EPE.";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;40162.48 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"40.162,48 €";04-11-2024;24-10-2024;120 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3042450/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"SUBSTITUIÇÃO DE AMPOLA DE RX PORTÁTIL DO SERVIÇO DE IMAGIOLOGIA DO HSFX, ULSLO, E.P.E.  ";Ajuste Direto Regime Geral;Aquisição de serviços;50421200-4;Principal;Serviços de reparação e manutenção de equipamentos de raios X;10250.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"MED XRAY - SISTEMAS MÉDICOS, LDA (506187071)";"10.250,00 €";31-10-2024;31-10-2024;15 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3057446/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Ajuste Direto n.º 118016324 – Aquisição de 1 Sonda para ecógrafo para a UCIP 2 da ULSLO, EPE (HEM)";Ajuste Direto Regime Geral;Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";2100.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";Neuroevolution - Sistemas Médicos (513251227);"2.100,00 €";31-10-2024;29-10-2024;45 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3079440/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2021/33 - Cardioversores Desfibrilhadores Implantáveis e Pacemakers, para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;17400.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"BIOTRONIK Portugal, UNIPESSOAL LDA.   (510726941)";"17.400,00 €";31-10-2024;28-08-2024;212 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354504;CP 2021/33 Acordo Quadro para fornecimento de Cardioversores Desfibrilhadores Implantáveis e Pacemakers na área da Saúde;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2907167;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2021/33 - Cardioversores Desfibrilhadores Implantáveis e Pacemakers, para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;474980.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";ABBOTT MEDICAL PORT. DIST. PROD.MED. (504180746);"474.980,00 €";31-10-2024;28-08-2024;212 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354504;CP 2021/33 Acordo Quadro para fornecimento de Cardioversores Desfibrilhadores Implantáveis e Pacemakers na área da Saúde;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2907167;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2021/33 - Cardioversores Desfibrilhadores Implantáveis e Pacemakers, para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;25500.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"Medtronic Portugal, Lda. (504223933)";"25.500,00 €";31-10-2024;28-08-2024;212 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354504;CP 2021/33 Acordo Quadro para fornecimento de Cardioversores Desfibrilhadores Implantáveis e Pacemakers na área da Saúde;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2907167;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
142000124 - Aquisição de Compressas para a ULSLO;Concurso público;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;470617.2 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"ALBINO DIAS DE ANDRADE, S.A. (500013810)";"470.617,20 €";31-10-2024;21-10-2024;1095 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.2732548/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"118016024 – Aquisição de 1 Pedal wireless programável para intensificador de imagem para a UCA da Unidade Local de Saúde Lisboa Ocidental, EPE (HEM)";Ajuste Direto Regime Geral;Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";3634.45 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"IBERDATA-EQUIPAMENTOS, SA (501904921)";"3.634,45 €";31-10-2024;29-10-2024;30 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3079543/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Prestação de serviços de realização de meios complementares de diagnóstico e terapêutica, na área de TAC, a utentes do Centro Hospitalar de Lisboa Ocidental, E.P.E. durante o ano de 2024 (147001324";Concurso público;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;9276.28 € ;"Centro Hospitalar de Lisboa Ocidental, E. P. E. (507618319)";TSH - AMADORA SA (515098710);"9.276,28 €";30-10-2024;22-10-2024;365 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2695150;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Fios de Angioplastia;Concurso público;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;3450.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";"Boston Scientific Portugal, Dispositivos Médicos, Lda. (504988964)";"3.450,00 €";30-10-2024;17-10-2024;240 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.2859406/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Prestação de serviços de realização de meios complementares de diagnóstico e terapêutica, na área de TAC, a utentes do Centro Hospitalar de Lisboa Ocidental, E.P.E. durante o ano de 2024 (147001324";Concurso público;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;516688.0 € ;"Centro Hospitalar de Lisboa Ocidental, E. P. E. (507618319)";" IMI - IMAG.MED.INTEGRADAS, SA (501721037)";"516.688,00 €";30-10-2024;22-10-2024;365 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2695150;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Fios de Angioplastia;Concurso público;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;72830.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";WORLD MEDICA SL (B-82612599);"72.830,00 €";30-10-2024;23-10-2024;240 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.2859406/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Fios de Angioplastia;Concurso público;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;88000.0 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";TERUMO EUROPE ESPANA SL (PORTUGAL) (980472024);"88.000,00 €";30-10-2024;30-10-2024;240 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.2859406/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Fios de Angioplastia;Concurso público;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;89203.8 € ;"Unidade Local de Saúde de Lisboa Ocidental, E. P. E. (507618319)";ABBOTT MEDICAL PORT. DIST. PROD.MED. (504180746);"89.203,80 €";30-10-2024;30-10-2024;240 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.2859406/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
