Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Sistemas Próteses do Joelho - 2023;Concurso público;Aquisição de bens móveis;33183100-7;Principal;Implantes ortopédicos;315905.0 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823)";"ZIMMER BIOMET PORTUGAL, UNIPESSOAL LDA (500254990)";"315.905,00 €";28-07-2023;28-06-2023;244 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2317184;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de serviços especializados para implementação de Metodologia Lean e reengenharia de processos;Concurso público;Aquisição de serviços;71621000-7;Principal;Serviços técnicos de análise ou consultoria;311220.0 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823)";"Kaizen Institute Portugal - Consulting Nova, Unipessoal, Lda. (514157127)";"311.220,00 €";08-09-2021;16-08-2021;274 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_203434!exportProcedure.action;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de serviços médicos de clínica geral para o serviço de consulta aberta a situações agudas não programadas do foro ambulatório na Unidade Hospitalar de Vila do Conde;Concurso público;Aquisição de serviços;85121100-4;Principal;Serviços de médicos de clínica geral;Inexistente;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E.P.E. (508741823)";"Helped - Prestação de Serviços de Saúde, Lda (506069010)";"278.906,88 €";19-01-2012;17-01-2010;334 dias;"Portugal, Porto, Vila do Conde";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;;false;false;
 REAGENTES P/IMUNOQUÍMICA  C/ COLOCAÇÃO DE EQUIPAMENTO E CONSUMÍVEIS ;Concurso público;Aquisição de bens móveis;33696200-7;Principal;Reagentes para análises ao sangue;267464.31 € ;"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE (508741823)";"Roche Sistemas de Diagnósticos, Lda (504282921)";"267.464,31 €";21-03-2018;06-03-2018;301 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de reagentes para imunoquímica com colocação de equipamentos e consumíveis;Concurso público;Aquisição de bens móveis;33696200-7;Principal;Reagentes para análises ao sangue;265371.82 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823)";Roche (504282921);"265.371,82 €";20-03-2017;07-03-2017;299 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
17000320-Seguro Acidentes Trabalho;Concurso público;Aquisição de serviços;66512100-3;Principal;Serviços de seguros de acidentes;254617.03 € ;"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE (508741823)";"GENERALI - Companhia de Seguros, SA (513300260)";"254.617,03 €";21-02-2020;30-01-2020;1065 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 1.1 da Portaria n.º 766/84, de 27.09";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;248619.24 € ;"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE (508741823)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"248.619,24 €";11-03-2022;24-02-2022;337 dias;"Portugal<BR/>Portugal, Porto, Póvoa de Varzim";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"O presente concurso tem por objeto a aquisição de Reagentes para Imunoquímica com colocação de Equipamento e Consumíveis, para o CENTRO HOSPITALAR Póvoa de Varzim / Vila do Conde, E.P.E, de acordo com o Anexo IV do Caderno de Encargos, durante o ano de 2016. O tipo de procedimento adotado é o concurso público, nos termos da aplicação da alínea b) do nº 1 do artigo 20.º do CCP ";Concurso público;Aquisição de bens móveis;33696200-7;Principal;Reagentes para análises ao sangue;248218.42 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823)";ROCHE SISTEMA DE DIAGNOSTICOS                      (504282921);"248.218,42 €";02-03-2017;10-08-2016;144 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação de serviços de Vigilância e Segurança Humana e de ligação a central de receção e monitorização de alarmes;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;79710000-4;Principal;Serviços de segurança;245209.14 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823)";"Ronsegur- Rondas e Segurança, Lda (507011724)";"245.209,14 €";04-07-2024;08-04-2024;274 dias;"Portugal, Porto, Póvoa de Varzim";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313135;Acordo quadro para a prestação de serviços de vigilância e segurança;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/acessoDocs.jsp?codigoAcesso=vVYBJo7aBfVsgObDEidk5PvDOAGjSLHVVGywIapysAOCnAQWEn;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Reagentes Imunoquímica c/colocação Equipamento e Consumíveis;Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;242951.11 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E.P.E. (508741823)";"ROCHE SISTEMAS DIAGNÓSTICOS SOC.UNIPESSOAL, LDA (504282921)";"242.951,11 €";18-02-2016;02-07-2015;182 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
11002222 - Reagentes para Biologia Molecular (PCR) Testes Rápidos com colocação de Equipamento e  Consumíveis;Concurso público;Aquisição de bens móveis;33696200-7;Principal;Reagentes para análises ao sangue;236730.0 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823)";"CEPHEID IBERIA, S.L.U. (SUCURSAL EM PORTUGAL) (980655684)";"236.730,00 €";11-05-2022;07-02-2022;1095 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1763104;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Prestação de Serviços MCDT: Ressonâncias Magnéticas;Concurso público;Aquisição de serviços;85150000-5;Principal;Serviços de imagiologia médica;234849.4 € ;"Centro Hospitalar Póvoa de Varzim - Vila do Conde, E. P. E. (508741823)";Hospital Privado da Boa Nova (507924630);"234.849,40 €";13-07-2023;10-05-2023;305 dias;"Portugal, Porto, Póvoa de Varzim";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2222775;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição ao abrigo do(s) acordo(s)-quadro 2021/49, 2021/6, 2021/61 e 2022/40 para as Instituições do SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;232363.35 € ;"Unidade Local de Saúde Póvoa de Varzim/Vila do Conde, E. P. E. (508741823)";"ABBVIE,LDA (510229050)";"232.363,35 €";04-04-2024;15-02-2024;334 dias;"Portugal, Porto, Póvoa de Varzim";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2726440;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
