Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
CP 170001/2023 Empreitada beneficiação da rede predial de águas do HDS;Concurso público;Empreitadas de obras públicas;45215100-8;Principal;Obras de construção de edifícios relacionados com serviços de saúde;1054547.39 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";"INOENERGIA Instalações Elétricas, Lda (516841874)";"1.054.547,39 €";21-07-2023;20-07-2023;366 dias;"Portugal, Santarém, Santarém";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2344675;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
180004/2020 Prestação de Serviços Alimentação Ano 2020;Concurso público;Aquisição de serviços;55500000-5;Principal;Serviços de cantinas e de fornecimento de refeições (catering);1045393.42 € ;"Hospital Distrital de Santarém, EPE (506361462)";"ITAU Instituto Técnico Alimentação Humana, SA (500142858)";"1.045.393,42 €";10-02-2020;10-02-2020;305 dias;"Portugal, Santarém, Santarém";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
PRESTAÇÃO SERVIÇOS ALIMENTAÇÃO;Ajuste Direto Regime Geral;Aquisição de serviços;55100000-1;Principal;Serviços de hotelaria;1035876.71 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";GERTAL SA  (500126623);"1.035.876,71 €";24-01-2018;18-01-2018;365 dias;"Portugal, Santarém, Santarém";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CP 180005/2022 Prestação Serviços Transporte doentes Ano 2022;Concurso público;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;998104.6 € ;"Hospital Distrital de Santarém, EPE (506361462)";Associação Humanitária Bombeiros Voluntários Pernes (501129960);"998.104,60 €";02-05-2022;10-01-2022;365 dias;"Portugal, Santarém, Santarém";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1716652;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQUISIÇÃO DE MEDICAMENTOS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";992018.66 € ;"Hospital Distrital de Santarém, EPE (506361462)";"GILEAD SCIENCES, LDA (503604704)";"992.018,66 €";16-12-2016;11-10-2016;79 dias;"Portugal, Santarém, Santarém";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1120578;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTI-RETROVIRAIS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE  ";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
SERVIÇOS AMBULÂNCIA;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;982074.6 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";ASSOCIAÇÃO HUMANITÁRIA BOMBEIROS VOLUNTÁRIOS PERNES (501129960);"982.074,60 €";28-04-2017;24-04-2017;365 dias;"Portugal, Santarém, Santarém";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
PRESTAÇÃO SERVIÇOS ALIMENTAÇÃO ANO 2017;Ajuste Direto Regime Geral;Aquisição de serviços;55100000-1;Principal;Serviços de hotelaria;953745.81 € ;"Hospital Distrital de Santarém, EPE (506361462)";GERTAL S.A. (500126623);"953.745,81 €";27-01-2017;18-01-2017;365 dias;"Portugal, Santarém, Santarém";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
AQUISIÇÃO DE ELETRICIDADE AO ABRIGO DOS LOTES 2 E 3 DO ACORDO QUADRO DA ESPAP (AQ-ELE 2019) PARA AS ENTIDADES DO MINISTÉRIO DA SAÚDE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;940901.55 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"940.901,55 €";12-04-2022;23-02-2022;275 dias;"Portugal, Santarém, Santarém<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=2647;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2020-174-CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6; 2017/50, 2018/64, 2019/40 e 2019/55.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;907677.0 € ;"Hospital Distrital de Santarém, EPE (506361462)";"Merck Sharp & Dohme, Limitada (500191360)";"907.677,00 €";04-11-2021;03-02-2021;365 dias;"Portugal, Santarém, Santarém";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1382859;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação Serviços - Alimentação;Concurso público;Aquisição de serviços;55000000-0 | 55500000-5;Principal | Suplementar;"Serviços de hotelaria, restauração e comércio a retalho | Serviços de cantinas e de fornecimento de refeições (catering)";Inexistente | Inexistente;"Hospital Distrital de Santarém, E. P. E. (506361462)";Uniself -Sociedade de Restaurantes Publicos e Privados (501323325);"863.181,00 €";18-01-2013;14-01-2013;365 dias;"Portugal, Santarém, Santarém";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-12-2013;"893.612,50 €";;Nº REFEIÇOES SERVIDAS SUPERIORES AO PREVISTO;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"00253_2019 Aquisição de serviços de higiene e limpeza para o Hospital Distrital de Santarém, EPE";Concurso público;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;862226.11 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";FERROVIAL SERVIÇOS SA (503307483);"862.226,11 €";23-12-2020;31-12-2019;366 dias;"Portugal, Santarém, Santarém";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
180002/2022 Prestação serviços segurança e vigilância período 36 meses;Concurso público;Aquisição de serviços;79710000-4;Principal;Serviços de segurança;858189.6 € ;"Hospital Distrital de Santarém, EPE (506361462)";"Visacção segurança Privada, SA (507756002)";"858.189,60 €";28-04-2022;03-01-2022;1095 dias;"Portugal, Santarém, Santarém";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1647756;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
MEDICAMENTOS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";852097.0 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"852.097,00 €";27-12-2016;06-09-2016;114 dias;"Portugal, Santarém, Santarém";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"PRESTAÇÃO SERVIÇOS ALIMENTAÇÃO, ANO 2016";Concurso público;Aquisição de serviços;55000000-0;Principal;"Serviços de hotelaria, restauração e comércio a retalho";848193.0 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";Gertal – Companhia Geral de Restaurantes e Alimentação SA (500126623);"848.193,00 €";04-05-2016;29-12-2015;365 dias;"Portugal, Santarém, Santarém";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
P259-2018-183 Aquisição de medicamentos para as Instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;824515.62 € ;"Hospital Distrital de Santarém, EPE (506361462)";JANSSEN CILAG FARMACEUTICA (500189412);"824.515,62 €";18-06-2020;21-01-2019;339 dias;"Portugal, Santarém, Santarém";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
P259-2018-189 Aquisição de Medicamentos para as Instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;822460.01 € ;"Hospital Distrital de Santarém, EPE (506361462)";GILEAD SCIENCES (503604704);"822.460,01 €";19-06-2020;17-01-2019;348 dias;"Portugal, Santarém, Santarém";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3431699;Medicamentos antivíricos e antifúngicos;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
CONCURSO PUBLICO 190003/2019;Concurso público;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;817067.82 € ;"Hospital Distrital de Santarém, E. P. E. (506361462)";ASSOCIAÇÃO DOS BOMBEIROS VOLUNTÁRIOS DE PERNES (501129960);"817.067,82 €";08-07-2019;28-02-2019;306 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"CP Internacional 110001/2022 Aquisição de Reagentes para Microbiologia c/Colocação de Equipamento, Plurianual";Concurso público;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;811311.0 € ;"Hospital Distrital de Santarém, EPE (506361462)";"CEPHEID IBERIA, S.L.U. (SUCURSAL EM PORTUGAL) (980655684)";"811.311,00 €";08-06-2022;27-12-2021;1095 dias;"Portugal, Santarém, Santarém";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1647745;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
