Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"SERVIÇOS DE ALIMENTAÇÃO DE UTENTES E PROFISSIONAIS DO CHVNG/E, E.P.E.";Concurso público;Aquisição de serviços;55322000-3;Principal;Serviços de confecção de refeições;3595953.0 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"ITAU - Instituto Técnico de Alimentação Humana, S.A. (500142858)";"3.595.953,00 €";15-02-2024;15-02-2024;1096 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2588162;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Empreitada de construção da Unidade de Cuidados Intensivos Polivalentes do Novo Edifício Hospitalar do CHVNG/E, EPE";Ajuste Direto Regime Geral;Empreitadas de obras públicas;45215100-8;Principal;Obras de construção de edifícios relacionados com serviços de saúde;3194347.47 € ;Centro Hospitalar Vila Nova de Gaia (CHNVG) (508142156);"Casais - Engenharia e Construção, S.A. (500023875)";"3.194.347,47 €";23-09-2020;28-08-2020;90 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento integral do contrato;15-04-2021;"3.338.436,31 €";Não aplicável;Trabalhos complementares não previsto e supressões de trabalhos contratuais.;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1225493;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";true;false;
Aquisição de Antirretrovirais;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2474958.1 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Gilead Sciences, Lda (503604704)";"2.474.958,10 €";08-07-2015;08-07-2015;180 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1120578;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTI-RETROVIRAIS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE  ";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Empreitada de Conceção-Construção do Novo Serviço do Internamento de Psiquiatria do CHVNG/E, E.P.E";Concurso público simplificado;Empreitadas de obras públicas;45215100-8;Principal;Obras de construção de edifícios relacionados com serviços de saúde;2400235.8 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";ALICERCE ADJACENTE LDA (516052160);"2.400.235,80 €";22-05-2023;03-05-2023;180 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 2.º-A da Lei  n.º 30/2021, de 21.05 e Decreto-Lei n.º 78/2022, de 07.11";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2291085;false;;"Plano de Recuperação e Resiliência (PRR) – artigo 2º da Lei n.º30/2021, DL n.º 78/2022";"Medidas Especiais de Contratação Pública (Lei n.º 30/2021, de 21.05)";false;false;
Fornecimento de eletricidade em regime de mercado livre para Portugal Continental;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;2291380.0 € ;"Centro Hospitalar de Vila Nova de Gaia/Espinho, E. P. E. (508142156)";"Endesa Energia, S.A. – Sucursal Portugal (980245974)";"2.291.380,00 €";06-01-2022;29-12-2021;365 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=1631;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Antirretrovirais;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2190904.2 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Gilead Sciences, Lda (503604704)";"2.190.904,20 €";10-02-2016;12-01-2016;365 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1120578;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTI-RETROVIRAIS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE  ";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Aquisição e Instalação de um Equipamento de Ressonância Magnética de 3,0T";Concurso público;Aquisição de bens móveis;33111610-0;Principal;Unidade de ressonância magnética;2190000.0 € ;"Unidade Local de Saúde de Gaia/Espinho, E. P. E. (508142156)";"GENERAL ELECTRIC HEALTHCARE PORTUGAL, SOC. UNIP., LDA. (500357129)";"2.190.000,00 €";16-09-2024;13-09-2024;45 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2921953;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
CCS-UMC 00253_2022 Concurso Público para Aquisição de Eletricidade para as Entidades do Ministério da Saúde;Concurso público;Aquisição de bens móveis;09310000-5;Principal;Electricidade;2111648.99 € ;Centro Hospitalar Vila Nova de Gaia (CHNVG) (508142156);"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"2.111.648,99 €";05-04-2023;05-04-2023;270 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2204742;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Medicamentos antirretrovíricos para tratamento da infeção por VIH, AQ 2022/40";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2108147.64 € ;Centro Hospitalar Vila Nova de Gaia (CHNVG) (508142156);GILEAD SCIENCES LDA. (503604704);"2.108.147,64 €";21-03-2023;02-01-2023;365 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5758956;CP 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2129961;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos Anti retrovíricos para o tratamento da infeção do VIH - ano 2024;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2068510.8 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"GILEAD SCIENSES, LDA. (503604704)";"2.068.510,80 €";04-01-2024;01-01-2024;365 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5758956;CP 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2571856;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Antirretrovirais;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2066016.62 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Gilead Sciences, Lda (503604704)";"2.066.016,62 €";20-10-2014;20-10-2014;75 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;461371;CP 2012/40 - MEDICAMENTOS ANTI-RETROVIRAIS;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Empreitada para construção da UCI Neurocríticos;Concurso público;Empreitadas de obras públicas;45215100-8;Principal;Obras de construção de edifícios relacionados com serviços de saúde;2054591.82 € ;Centro Hospitalar Vila Nova de Gaia (CHNVG) (508142156);"Alexandre Barbosa Borges, S.A. (500553408)";"2.054.591,82 €";09-08-2023;08-08-2023;120 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2418076;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos Diversos AQ2023/481;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;2013681.72 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"Janssen Cilag Farmacêutica, Lda (500189412)";"2.013.681,72 €";28-02-2024;01-01-2024;365 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2634274;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos Exclusivos Onasemnogene abeparvovec 2 x10e13 vg/ml Sol inj Fr 35.9 ml IV ( Zolgensma );Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1952780.0 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";Avexis Eu Limited (IE3586005LH);"1.952.780,00 €";25-05-2022;05-05-2022;20 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Aquisição Tavis;Ajuste Direto Regime Geral;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;1815000.0 € ;"Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156)";"MEDTRONIC PORTUGAL, LDA (504223933)";"1.815.000,00 €";27-02-2024;26-02-2024;1095 dias;"Portugal, Porto, Vila Nova de Gaia";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2745445;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos Anti Retrovíricos CPA2019/40;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1741392.8 € ;"Centro Hospitalar de Vila Nova de Gaia/Espinho, E. P. E. (508142156)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"1.741.392,80 €";27-05-2022;09-12-2021;365 dias;"Portugal, Porto, Vila Nova de Gaia";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1662725;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
