Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Aquisição de um chiller arrefecido a ar para os serviços SUMC/BO/URDM da Unidade de Famalicão.;Concurso público;Aquisição de bens móveis;42500000-1;Principal;Equipamento de refrigeração e ventilação;71490.0 € ;"Unidade Local de Saúde do Médio Ave, E. P. E. (508093937)";"WRDN - Serviços de Assistência e Manutenção Global, Unipessoal Lda (513997229)";"71.490,00 €";06-08-2024;04-08-2024;60 dias;"Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2820060;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P259-2018-211 - Aquisição medicamentos para instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Locação de bens móveis;33600000-6;Principal;Produtos farmacêuticos;70829.79 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";NOVARTIS FARMA - PRODUTOS FARMACEUTICOS S A (500063524);"70.829,79 €";19-05-2019;27-12-2018;350 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3358998;CP 2018/49 - Medicamentos usados nas afeções oculares e otorrinolaringológicas;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Aquisição de Solução para Desmaterialização do Bloco Central, do Bloco Ambulatório, Bloco Partos  e CI";Concurso público;Aquisição de serviços;72212100-0;Principal;Serviços de desenvolvimento de software para sectores específicos;70350.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";B-Simple - Sistemas de Informação Lda  (506188841);"70.350,00 €";07-08-2020;29-07-2020;61 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1178525;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de serviços de manutenção e assistência técnica aos PACS SECTRA;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;69950.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"Art Ces - Unipessoal, Lda (513270396)";"69.950,00 €";30-03-2020;13-02-2020;365 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
SERVIÇOS DE MANUTENÇÃO E ASSISTÊNCIA TÉCNICA AOS PACS SECTRA INSTALADOS NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2021;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;69950.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"Art Ces - Unipessoal, Lda (513270396)";"69.950,00 €";24-02-2021;23-02-2021;311 dias;Portugal;"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1377910;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AJUSTE DIRETO PARA AQUISIÇÃO DE SERVIÇOS DE MANUTENÇÃO E ASSISTÊNCIA TÉCNICA AOS PACS SECTRA INSTALADOS NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2019;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;69950.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";Art Ces Unipessoal Lda (513270396);"69.950,00 €";23-07-2019;12-02-2019;365 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
SERVIÇOS DE MANUTENÇÃO E ASSISTÊNCIA TÉCNICA AOS PACS SECTRA INSTALADOS NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2022;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;69950.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"Art Ces - Unipessoal, Lda (513270396)";"69.950,00 €";23-02-2022;23-02-2022;365 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1790625;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Serviços de Manutenção e Assistência Técnica aos PACS SECTRA, RIS e HW";Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;69950.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"ART CES UNIPESSOAL, LDA (513270396)";"69.950,00 €";08-07-2016;22-06-2016;365 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
36/2022 Manutenção prev/ corret.c peças d detetore;Ajuste Direto Regime Geral;Aquisição de serviços;50421200-4;Principal;Serviços de reparação e manutenção de equipamentos de raios X;69900.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";FUJIFILM PORTUGAL S A (516548280);"69.900,00 €";03-05-2023;05-09-2022;1096 dias;"Portugal, Braga, Vila Nova de Famalicão";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1916074;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de serviços de coordenação, fiscalização e segurança da obra de construção de unidade de apoio ao Serviço de Urgência do CHMA e Cuidados de Saúde Primários na área da saúde mental da Unidade de Santo Tirso do CHMA, EPE.";Consulta Prévia;Aquisição de serviços;71520000-9;Principal;Serviços de supervisão da construção;69750.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"José Carlos Oliveira Marques, Consultor de Engenharia - Fiscalização, Coordenação e Planeamento de Projectos, Unipessoal Limitada (514125306)";"69.750,00 €";01-10-2021;08-09-2021;730 dias;"Portugal, Porto, Santo Tirso";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
92/2020 - Infeção;Consulta Prévia;Aquisição de bens móveis;48100000-9;Principal;Pacote de software para sectores específicos;69637.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";FIRST SOLUTIONS- SISTEMAS DE INFORMAÇÃO SA (505345978);"69.637,00 €";24-08-2021;18-08-2021;92 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1372673;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
18/2021 - Muro suporte;Consulta Prévia;Empreitadas de obras públicas;45111230-9;Principal;Estabilização do terreno;68900.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"Brex – Revestimentos e Isolamentos, Lda (501093796)";"68.900,00 €";01-10-2021;09-07-2021;90 dias;"Portugal, Porto, Santo Tirso";"Artigo 19.º, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1470539;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
" Aquisição de serviços para reparação e manutenção de equipamentos hospitalares do Centro Hospitalar do Médio Ave, E.P.E.";Consulta Prévia;Aquisição de serviços;50000000-5;Principal;Serviços de reparação e manutenção;67075.2 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";" L.C.A. - MEDICAL, UNIPESSOAL, LDA (510385826)";"67.075,20 €";30-04-2020;16-04-2020;260 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos e artigo 4.º, nº 1 do DLR nº 34/2008/M, de 14.08 (DLR n.º 6/2018/M)";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL 111-B/2017 ) e DLR nº 34/2008/M, de 14.08 (DLR n.º 6/2018/M)";false;false;
"P259-2020-119 - Convite à apresentação de proposta ao abrigo dos AQ 2017/6, 2018/55, 2018/7, 2019/40, 2019/55 e 2020/1 para as Instituições do SNS   ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;66407.97 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"66.407,97 €";04-11-2020;14-10-2020;78 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4382757;CP 2020/1 - Medicamentos do aparelho cardiovascular;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1256155;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de ecógrafo para o Serviço de Ginecologia/Obstetrícia;Concurso público;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;64995.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"GENERAL ELECTRIC HEALTHCARE PORTUGAL, SOCIEDADE UNIPESSOAL, LDA. (500357129)";"64.995,00 €";29-03-2018;13-03-2018;19 dias;"Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
52/2019 - Hardware;Consulta Prévia;Aquisição de bens móveis;30200000-1;Principal;Equipamento e material informático;64990.0 € ;"Centro Hospitalar do Médio Ave, E. P. E.  (SNCP) (508093937)";"GONKSYS, S.A. (510874169)";"64.990,00 €";30-12-2019;11-10-2019;10 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
aquisição de medicamentos anestésicos e relaxantes musculares;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33661000-1;Principal;Medicamentos para o sistema nervoso;64649.2 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"BAXTER - MÉDICO FARMACÊUTICA, LDA (503347345)";"64.649,20 €";01-03-2018;30-11-2017;365 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2211341;Medicamentos anestésicos e relaxantes musculares;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"P259-2020-145 - AUTORIZAÇÃO PARA INÍCIO DE PROCEDIMENTO – CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2019/61, 2017/6 E 2019/40 , PARA AS INSTITUIÇÕES DO SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;64501.93 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";Roche Farmaceutica (500233810);"64.501,93 €";19-11-2020;18-11-2020;43 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1289223;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de um intensificador de imagem;Concurso público;Aquisição de bens móveis;33110000-4;Principal;"Equipamento de imagiologia para uso médico, dentário e veterinário";63900.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"PHILIPS PORTUGUESA, SA (500216843)";"63.900,00 €";18-11-2020;02-09-2020;49 dias;"Portugal, Porto, Santo Tirso";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1203961;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2020/18, 2021/12, 2021/49 2021/55, 2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;63019.9 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"LAB. PFIZER, LDA. (500162166)";"63.019,90 €";04-07-2022;01-07-2022;243 dias;"Portugal, Porto, Santo Tirso";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1925080;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de dois ventiladores de anestesia ;Ajuste Direto Regime Geral;Aquisição de bens móveis;33172100-7;Principal;Aparelhos para anestesia;60000.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"GENERAL ELECTRIC PORTUGUESA, S.A. (500357129)";"60.000,00 €";21-09-2016;18-07-2016;20 dias;"Portugal, Porto, Santo Tirso";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição Imunoglobulina Humana Normal 100 mg/ml;Ajuste Direto Regime Geral;Aquisição de bens móveis;33651520-9;Principal;Imunoglobulinas;60000.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";GRIFOLS PORTUGAL (502041285);"60.000,00 €";21-01-2016;08-01-2016;366 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
O objeto do presente procedimento é a aquisição de serviços de assistência técnica e manutenção – Infraestrutura de virtualização de storage e backup;Consulta Prévia;Aquisição de serviços;72611000-6;Principal;Serviços de assistência técnica informática;59957.97 € ;"Unidade Local de Saúde do Médio Ave, E.P.E. (508093937)";"Reload - Consultoria Informática, Lda (506210855)";"59.957,97 €";24-07-2024;12-06-2024;365 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2830547;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
122_2020 OCT;Consulta Prévia;Locação de bens móveis;33100000-1;Principal;Equipamento médico;59940.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";OFTALTEC INSTRUMENTOS CIRURGICOS DE QUALIDADE LDA (503197149);"59.940,00 €";16-04-2021;31-03-2021;1095 dias;"Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1347640;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Convite ao abrigo do(s) acordo(s)-quadro 2021/6 - medicamentos do foro oncológico e imunomoduladores e 2022/55 - medicamentos diversos para suprir necessidades na área da saúde;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;59436.8 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"MERCK SHARP & DOHME, LDA (500191360)";"59.436,80 €";09-05-2023;03-05-2023;276 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2330161;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P259-2020-032 Aquisição de medicamentos no âmbito da agregação centralizada 2020 para as instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;59365.3 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"SANOFI  PRODUTOS FARMACEUTICOS, LDA. (500134960)";"59.365,30 €";02-04-2020;02-03-2020;290 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3430281;CP 2018/55;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Contrato de aquisição de testes de rastreio pré-natal, incluindo a colocação de equipamento e disponibilização do software existente em rede para Centro Hospitalar do Médio Ave, E.P.E.";Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;59200.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";ROCHE SISTEMA DE DIAGNOSTICOS (504282921);"59.200,00 €";15-09-2017;08-06-2017;365 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"419/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2020/61 (Medicamentos diversos), 2021/41  (Medicamentos antivíricos e antifúngicos), 2021/47 (Medicamentos do aparelho locomotor, usados no  tratame";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;59081.72 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";LABORATORIOS PFIZER LDA (500162166);"59.081,72 €";21-04-2023;31-03-2023;306 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2280982;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P259-2020-032 Aquisição de medicamentos no âmbito da agregação centralizada 2020 para as instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;59053.17 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"LAB. FARMACEUTICOS ROVI, SA. (980166705)";"59.053,17 €";02-04-2020;02-03-2020;290 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3430281;CP 2018/55;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
SERVIÇOS DE MANUTENÇÃO DOS SISTEMAS APLICACIONAIS DA GLINTT INSTALADOS NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2020;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;58890.68 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"GLINTT - Healthcare Solutions, S.A. (502479418)";"58.890,68 €";17-06-2020;09-06-2020;366 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
AJUSTE DIRETO PARA AQUISIÇÃO DE SERVIÇOS DE MANUTENÇÃO DOS SISTEMAS APLICACIONAIS DA GLINTT INSTALADOS NAS ENTIDADES DO MINISTÉRIO DA SAÚDE PARA O ANO 2019;Ajuste Direto Regime Geral;Aquisição de serviços;72500000-0;Principal;Serviços relacionados com a informática;58890.68 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";GLINTT- HEALTHCARE SOLUCIONS S A (502479418);"58.890,68 €";23-07-2019;26-03-2019;365 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"Aquisição medicamentos anti-infecciosos, exceto antivíricos e antifúngicos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;58461.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"HIKMA FARMACEUTICA (PORTUGAL), SA (502266791)";"58.461,00 €";09-05-2018;09-01-2018;340 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1326195;ACORDO QUADRO PARA FORNECIMENTO DE MEDICAMENTOS ANTI-INFECIOSOS: EXCETO ANTIVÍRICOS E ANTIFÚNGICOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de Gás natural;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;57328.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"GALP Power, S.A. (504723456)";"57.328,00 €";11-03-2016;15-02-2016;334 dias;"Portugal, Braga, Vila Nova de Famalicão";Artigo 259.º do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Revisão dos postos de trabalho;Concurso público;Aquisição de bens móveis;30210000-4;Principal;Máquinas de processamento de dados (hardware);57093.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"EXITUS, SOLUÇÕES TECNOLÓGICAS, LDA (509117660)";"57.093,00 €";11-02-2022;25-09-2020;61 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de gestão documental para desmaterialização de processos;Concurso público;Aquisição de serviços;72212100-0;Principal;Serviços de desenvolvimento de software para sectores específicos;56810.0 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";Decunify - Soluções de Comunicações S.A. (504889893);"56.810,00 €";20-01-2022;29-12-2021;183 dias;"Portugal, Porto, Santo Tirso<BR/>Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1738740;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Implementação de uma solução de videovigilância;Concurso público;Aquisição de bens móveis;35120000-1;Principal;Sistemas e dispositivos de vigilância e segurança;56706.2 € ;"Centro Hospitalar Médio Ave, E.P.E.. (508093937)";"MOBPRO - Electronics and Technology, Lda (508047803)";"56.706,20 €";20-01-2022;19-01-2022;91 dias;"Portugal, Braga, Vila Nova de Famalicão<BR/>Portugal, Porto, Santo Tirso";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1429739;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"38/2022 - Elaboração dos projetos de execução de Arquitetura e Especialidades para o Centro Hospitalar do Médio Ave, E.P.E.";Consulta Prévia;Aquisição de serviços;71000000-8;Principal;"Serviços de arquitectura, construção, engenharia e inspecção";56500.0 € ;"Centro Hospitalar do Médio Ave, E. P. E. (508093937)";"ARQUEURO - Gabinete de Arquitectura e Engenharia, Ldª (503784443)";"56.500,00 €";12-05-2023;07-06-2022;31 dias;"Portugal, Braga, Vila Nova de Famalicão";"Artigo 20.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
