Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6 - Medicamentos do foro oncológico e imunomoduladores; 2021/47 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas; 2021/55 - Medicamentos diversos; 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH; 2023/304 - Medicamentos do grupo 4: sangue e 2023/491 - Medicamentos do foro oncológico e imunomoduladores.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1515059.58 € ;"Unidade Local de Saúde da Região de Aveiro, E. P. E. (510123210)";"VIIVHIV HEALTHCARE UNIPESSOAL, LDA (509117961)";"1.515.059,58 €";02-04-2024;21-02-2024;306 dias;"Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2748162;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1469811.54 € ;"Centro Hospitalar do Baixo Vouga, E.P.E. (510123210)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"1.469.811,54 €";24-02-2022;11-02-2022;334 dias;"Portugal<BR/>Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Fornecimento e Instalação de Equipamento Ressonância Magnética;Concurso público;Aquisição de bens móveis;33113000-5;Principal;Equipamento de imagiologia por ressonância magnética;1445000.0 € ;"Centro Hospitalar do Baixo Vouga, E.P.E. (510123210)";"Siemens Healthcare Unipessoal, Lda (507925173)";"1.445.000,00 €";31-12-2020;23-12-2020;179 dias;"Portugal, Aveiro, Aveiro";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1113109;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1356106.02 € ;"Centro Hospitalar do Baixo Vouga, E.P.E. (510123210)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"1.356.106,02 €";03-05-2023;21-03-2023;305 dias;"Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Serviços de Recolha, Transporte, Lavagem, Tratamento e Distribuição de Roupa e Fardamento Hospitalar";Contratação excluída II;Aquisição de serviços;98311000-6;Principal;Serviços de recolha de roupa por lavandarias;1352460.0 € ;"Unidade Local de Saúde da Região de Aveiro, E. P. E. (510123210)";Serviço de Utilização Comum dos Hospitais (500900469);"1.352.460,00 €";17-04-2024;07-03-2024;275 dias;"Portugal, Aveiro, Aveiro";artigo 5.º-A n.º 1 do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
MEDICAMENTOS DO FORO ONCOLOGICO;Ao abrigo de acordo-quadro (art.º 259.º);Locação de bens móveis;33652000-5;Principal;Antineoplásicos e imunomoduladores;1334260.65 € ;"Centro Hospitalar do Baixo Vouga, E. P. E (CHBV, E. P. E.) (510123210)";"ASTRAZENECA - PRODUTOS FARMACÊUTICOS, LDA (502942240), GLAXOSMITHKLINE-PROD.FARMA,LDA (500139962), GENERIS FARMACEUTICA, SA (508107997), JANSSEN-CILAG FARMACÊUTICA, LDA. (500189412), FERRER PORTUGAL S.A. (500069190), IPSEN PORTUGAL,SA (502609800), MERCK SHARP & DOHME, LDA (500191360), MEDAC - SUCURSAL EM PORTUGAL (980369959), LILLY PORTUGAL - PRODUTOS FARMACEUTICOS, LDA (500165602), TEVA PHARMA-PROD.FARMACEUT,LDA (507045491), ASTELLAS FARMA,LDA (502540249), LABORATORIOS PFIZER,LDA (500162166), ABBVIE, LDA (510229050), FRESENIUS KABI PHARMA PORTUGAL, LDA (504293753), HOSPIRA PORTUGAL, LDA. (502918098), AUROVITAS UNIPESSOAL, LDA (513053239), NOVARTIS FARMA-PROD.FARMAC,LDA (500063524), BAYER PORTUGAL, S.A. (500043256), FARMOZ-REPRES.IMP.EXP,LDA (501505334), ROCHE FARMACEUTICA QUIMICA,LDA (500233810), PROFARIN,LDA. (500223238), RES MEDICAL (502440163), BRISTOL - MYERS SQUIBB, S.A. (500048193), AMGEN BIOFARMACEUTICA,LDA (502942959)";"1.334.260,65 €";20-07-2015;01-10-2014;365 dias;"Portugal, Aveiro, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1119467;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS DO FORO ONCOLÓGICO, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição ao abrigo dos AQs 2019/40 e 2019/61 para as instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1251434.16 € ;"Centro Hospitalar do Baixo Vouga, E.P.E. (510123210)";"VIIVHIV HEALTHCARE UNIPESSOAL, LDA (509117961)";"1.251.434,16 €";23-02-2021;03-02-2021;332 dias;"Portugal<BR/>Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2021;"1.251.434,16 €";;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1379997;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"832/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/304 (Medicamentos do grupo 4: sangue), 2022/55 (Medicamentos diversos)";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1237264.23 € ;"Unidade Local de Saúde da Região de Aveiro, E. P. E. (510123210)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"1.237.264,23 €";13-09-2024;20-02-2024;334 dias;"Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5968478;CP 2022/55 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740677;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"aquisição de serviços de transporte terrestre em ambulância, de doentes internados ou assistidos no CHBV (unidades de Águeda, Aveiro e Estarreja)";Concurso público;Aquisição de serviços;60130000-8;Principal;Serviços de transporte rodoviário de passageiros com finalidade específica;1132075.47 € ;"Centro Hospitalar do Baixo Vouga, E. P. E (CHBV, E. P. E.) (510123210)";"Força de Viver, Unipessoal, Lda (508557372)";"1.132.075,47 €";31-12-2014;15-01-2014;1096 dias;"Portugal, Aveiro, Aveiro";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47, 2021/61, 2022/40, 2023/305, 2023/481, 2023/491 e 2023/492";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1093580.43 € ;"Unidade Local de Saúde da Região de Aveiro, E. P. E. (510123210)";GILEAD SCIENCES LDA. (503604704);"1.093.580,43 €";17-04-2024;15-02-2024;334 dias;"Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740051;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1012556.93 € ;"Centro Hospitalar do Baixo Vouga, E.P.E. (510123210)";"NOVARTIS FARMA - Produtos Farmacêuticos, SA. (500063524)";"1.012.556,93 €";03-05-2023;21-03-2023;305 dias;"Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Gás Natural - 2023;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;957046.78 € ;"Centro Hospitalar do Baixo Vouga, E.P.E. (510123210)";" Petrogal, S.A. (500697370)";"957.046,78 €";22-01-2024;28-02-2023;306 dias;"Portugal, Aveiro, Aveiro<BR/>Portugal, Aveiro, Águeda<BR/>Portugal, Aveiro, Estarreja";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2204551;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
DERIVADOS DO PLASMA HUMANO (CP 2012/9 - SPMS);Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33141520-1;Principal;Derivados do plasma;956725.0 € ;"Centro Hospitalar do Baixo Vouga, E. P. E (CHBV, E. P. E.) (510123210)";"OCTAPHARMA-PROD.FARMACEUT,LDA (502820780), CSL BEHRING,LDA (503047201), TAKEDA - FARMACÊUTICOS PORTUGAL LDA. (502801204)";"956.725,00 €";19-03-2014;13-01-2014;352 dias;"Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;535788;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOSPÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE DERIVADOS DO PLASMA HUMANOÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
MEDICAMENTOS ANTI-INFECIOSOS: ANTI-RETROVIRAIS - LOTES 40 E 41;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;928560.55 € ;"Centro Hospitalar do Baixo Vouga, E. P. E (CHBV, E. P. E.) (510123210)";"ViiV HEALTHCARE UNIPESSOAL, LDA. (509117961), ROCHE FARMACEUTICA QUIMICA,LDA (500233810), ABBVIE, LDA (510229050), BRISTOL - MYERS SQUIBB, S.A. (500048193), TEVA PHARMA-PROD.FARMACEUT,LDA (507045491), JANSSEN-CILAG FARMACÊUTICA, LDA. (500189412), GLAXOSMITHKLINE-PROD.FARMA,LDA (500139962), MERCK SHARP & DOHME, LDA (500191360)";"928.560,55 €";06-10-2015;01-10-2015;365 dias;"Portugal, Aveiro";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1120578;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTI-RETROVIRAIS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE  ";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
