Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
191G000002 - TAFAMIDIS 20 MG CAPS - Ano 2019;Ajuste Direto Regime Geral;Aquisição de bens móveis;33661000-1;Principal;Medicamentos para o sistema nervoso;1.20435E7 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"Pfizer Biofarmaceutica, Sociedade Unipessoal Lda. (513300376)";"12.043.500,00 €";15-04-2019;08-03-2019;298 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
221G000027 - triénio 2022/2024 -Aquisição de Efmoroctocog Alfa inj. fr. 3 ml;Ajuste Direto Regime Geral;Aquisição de bens móveis;33621000-9;Principal;Medicamentos para o sangue e para os órgãos hematopoiéticos;1.1033327E7 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"Profarin-Dist. Prod. Farm Ind, Lda (500223238)";"11.033.327,00 €";05-02-2022;04-02-2022;1095 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://gov.saphety.com/bizgov/econcursos/procedurePiecesExport_219805!exportProcedure.action;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Aquisição ao abrigo do acordo quadro 2015/6 - Medicamentos do foro oncológico e acordo quadro 2016/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH, para o ano 2018";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1.035389795E7 € ;"Centro Hospitalar Lisboa Norte, E. P. E. (508481287)";Janssen-Cilag (500189412);"10.985.052,35 €";28-12-2017;08-11-2017;365 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55,2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1.080506898E7 € ;"Centro Hospitalar Universitário de Lisboa Norte, EPE (508481287)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"10.805.068,98 €";10-02-2023;03-02-2023;365 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2199292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
171G000077 - Aquisição de medicamentos - Ano 2017;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;1.08003E7 € ;"Centro Hospitalar Lisboa Norte, E. P. E. (508481287)";"Pfizer Biofarmaceutica, Sociedade Unipessoal Lda. (513300376)";"10.800.300,00 €";05-07-2017;01-02-2017;334 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"831/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas), 2022/19 (Medicamentos antipsicóticos, anestésicos e relaxantes musculares), 2022/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2023/436 (Medicamentos para o sistema nervoso central), 2023/481 (Medicamentos diversos), 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/492 (Medicamentos anti-infeciosos) para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1.046494548E7 € ;"Unidade Local de Saúde de Santa Maria, E. P. E. (508481287)";JANSSEN CILAG FARMACEUTICA (500189412);"10.464.945,48 €";10-10-2024;29-02-2024;335 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740958;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
241000185-TAFAMIDIS 61 MG CAPS (TRIÉNIO 2024-2026);Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;1.01943E7 € ;"Unidade Local de Saúde de Santa Maria, E. P. E. (508481287)";"Laboratórios Pfizer, Lda. (500162166)";"10.194.300,00 €";10-04-2024;28-03-2024;1004 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6440964;436/2023 - Medicamentos para o sistema nervoso central;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
804/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2022/58 - Medicamentos para Doenças Lisossomais e de Sobrecarga;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;9960872.74 € ;"Unidade Local de Saúde de Santa Maria, E. P. E. (508481287)";"Sanofi - Produtos Farmacêuticos, Lda (500134960)";"9.960.872,74 €";28-02-2024;08-02-2024;366 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6138273;"CP 2022/58 - Acordo-quadro para fornecimento de medicamentos para doenças lisossomais de sobrecarga, na área da saúde";true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2719367;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Compra centralizada CP 2015/6 e 2016/40 - P259-AC-2017-45;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;9862189.61 € ;"Centro Hospitalar Lisboa Norte, E. P. E. (508481287)";"Janssen Cilag Farmacêutica, Lda (500189412)";"9.862.189,61 €";06-07-2017;03-04-2017;365 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CONVITE À APRESENTAÇÃO DE PROPOSTA AO ABRIGO DO ACORDO QUADRO 2017/58 – MEDICAMENTOS PARA DOENÇAS LISOSSOMAIS DE SOBRECARGA PARA AS INSTITUIÇÕES DO SERVIÇO NACIONAL DE SAÚDE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;9165881.52 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";Sanofi (500134960);"9.165.881,52 €";02-01-2020;02-01-2020;365 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2658382;CP 2017/58 - Acordo Quadro para fornecimento de Medicamentos para Doenças Lisossomais de Sobrecarga às Instituições e Serviços do Serviço Nacional de Saúde;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Moduladores CFTR no tratamento da Fibrose Quística para o ano de 2024;Ajuste Direto Regime Geral;Aquisição de bens móveis;33670000-7;Principal;Medicamentos para o aparelho respiratório;9159574.88 € ;"Unidade Local de Saúde de Santa Maria, E. P. E. (508481287)";"VERTEX PHARMACEUTICALS (PORTUGAL), UNIPESSOAL LDA. (513481613)";"9.159.574,88 €";15-04-2024;20-03-2024;285 dias;"Portugal, Lisboa, Lisboa<BR/>Portugal, Lisboa, Lisboa<BR/>Portugal, Lisboa, Lisboa<BR/>Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";true;false;
"AUTORIZAÇÃO PARA INÍCIO DE PROCEDIMENTO – CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2020/58 – MEDICAMENTOS PARA DOENÇAS LISOSSOMAIS DE SOBRECARGA, PARA AS INSTITUIÇÕES DO SNS";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;9147645.6 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"SANOFI- PRODUTOS FARMACÊUTICOS,LDA. (500134960)";"9.147.645,60 €";20-02-2021;19-02-2021;315 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4422793;CP 2020/58 - Medicamentos para doenças lisossomais de sobrecarga;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1377917;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
P259-2021-114 - Convite ao abrigo do(s) acordo(s)-quadro 2020/58 e 2020/61para aquisição de medicamentos para Doenças Lisossomais de sobrecarga para suprir necessidades na área da saúde;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;9103288.28 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"SANOFI - PROD. FARMACÊUTICOS, LDA. (500134960)";"9.103.288,28 €";23-03-2022;03-03-2022;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4422793;CP 2020/58 - Medicamentos para doenças lisossomais de sobrecarga;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780675;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo dos acordos-quadro: 2021/6 - Medicamentos do foro oncológico e imunomoduladores; 2021/47 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas; 2021/55 - Medicamentos diversos; 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH; 2023/304 - Medicamentos do grupo 4: sangue e 2023/491 - Medicamentos do foro oncológico e imunomoduladores.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;9080027.47 € ;"Unidade Local de Saúde de Santa Maria, E. P. E. (508481287)";"VIIVHIV HEALTHCARE UNIPESSOAL, LDA (509117961)";"9.080.027,47 €";06-04-2024;07-03-2024;306 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2748162;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Compra centralizada de medicamentos P259-2018-211;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;9020669.62 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"Novartis Farma, S. A. (500063524)";"9.020.669,62 €";28-01-2019;28-01-2019;337 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2019/55 e  2021/6, para suprir necessidades na área da saúde ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;8882073.33 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"Roche Farmacêutica Química, Lda. (500233810)";"8.882.073,33 €";21-02-2022;21-02-2022;365 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780657;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"P259-2021-004 - CONVITE AO ABRIGO DO(S) ACORDO(S) QUADRO 2017/6, 2018/55, 2019/40, 2019/55 E 2020/1 PARA AS INSTITUIÇÕES DO SNS ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;8757372.37 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"8.757.372,37 €";10-02-2021;10-02-2021;324 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4382757;CP 2020/1 - Medicamentos do aparelho cardiovascular;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1380907;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
231G000543-Aquisição de Medicamentos Diversos Ano de 2023;Ajuste Direto Regime Geral;Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;8668066.2 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"VERTEX PHARMACEUTICALS (PORTUGAL), UNIPESSOAL LDA. (513481613)";"8.668.066,20 €";20-04-2023;20-04-2023;275 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2326343;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Compra centralizada e med. A.Q. 2017/58 - P259-2018-168;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;8468078.96 € ;"Centro Hospitalar Universitário de Lisboa Norte, E. P. E. (508481287)";"SANOFI - PRODUTOS FARMACÊUTICOS, LDA. (500134960)";"8.468.078,96 €";15-02-2019;15-02-2019;320 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2658382;CP 2017/58 - Acordo Quadro para fornecimento de Medicamentos para Doenças Lisossomais de Sobrecarga às Instituições e Serviços do Serviço Nacional de Saúde;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
