Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
AQUISIÇÃO DE ELETRICIDADE AO ABRIGO DOS LOTES 2 E 3 DO ACORDO QUADRO DA ESPAP (AQ-ELE 2019) PARA AS ENTIDADES DO MINISTÉRIO DA SAÚDE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;430222.08 € ;"Hospital de Santa Maria Maior, E. P. E. (506361381)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"430.222,08 €";16-03-2022;25-02-2022;275 dias;"Portugal<BR/>Portugal, Braga, Barcelos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=2647;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Material de Ligamentoplastia/Artroscopia;Concurso público;Aquisição de bens móveis;33183000-6;Principal;Material de assistência ortopédica;409634.67 € ;"Hospital Santa Maria Maior, EPE (506361381)";"SMITH & NEPHEW, LDA (503552461)";"409.634,67 €";22-11-2021;13-10-2021;882 dias;"Portugal, Braga, Barcelos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1575577;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Próteses Ortopédicas;Concurso público;Aquisição de bens móveis;33183200-8;Principal;Próteses ortopédicas;343336.42 € ;"Hospital Santa Maria Maior, EPE (506361381)";"SMITH & NEPHEW, LDA. (503552461)";"343.336,42 €";02-03-2021;21-01-2021;365 dias;"Portugal, Braga, Barcelos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1290995;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Testes Covid 19 e Kits P/Deteção do Virus Sars-Cov 2 / Extração Megabioplus Virus DNA/RNA;Ajuste Direto Regime Geral;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;336480.0 € ;"Hospital de Santa Maria Maior, E. P. E. (506361381)";Bioportugal ;"336.480,00 €";26-02-2021;11-02-2021;334 dias;"Portugal<BR/>Portugal, Braga, Barcelos";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1398824;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";false;false;
Prestação de Serviços de Higiene e Limpeza;Concurso público;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;328032.0 € ;"Unidade Local de Saúde de Barcelos/Esposende, E. P. E. (506361381)";"Eurofacilities - Serviços Integrados, Lda. (516405675)";"328.032,00 €";19-09-2024;26-10-2021;1095 dias;Portugal;"Artigo 22.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.1617377/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Próteses Ortopédicas para cirurgia com possibilidade de apoio Robótica ou Navegação e Outras Próteses Ortopédicas;Concurso público;Aquisição de bens móveis;33183000-6;Principal;Material de assistência ortopédica;312650.0 € ;"Hospital de Santa Maria Maior, E. P. E. (506361381)";ZIMMER BIOMET (500254990);"312.650,00 €";05-01-2024;14-12-2023;366 dias;"Portugal, Braga, Barcelos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2615365;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Equipamentos e Obras;Concurso público;Empreitadas de obras públicas<br/>Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;305656.45 € ;"Hospital Santa Maria Maior, EPE (506361381)";"A SIMENS HEALTHCARE UNIPESSOAL, LDA (507925173)";"305.656,45 €";04-10-2018;07-09-2018;60 dias;"Portugal, Braga, Barcelos";"Artigo 19.º, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;24-12-2018;"305.656,45 €";Não Aplicável;Não Aplicável;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;300161.4 € ;"Hospital Santa Maria Maior, EPE (506361381)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"300.161,40 €";22-09-2022;13-04-2022;334 dias;"Portugal<BR/>Portugal, Braga, Barcelos";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Gases Medicinais;Concurso público;Aquisição de bens móveis;24100000-5;Principal;Gases;281994.0 € ;"Hospital de Santa Maria Maior, E. P. E. (506361381)";"ACAÍL, GÁS, S.A. (503789151)";"281.994,00 €";24-06-2022;08-06-2022;1096 dias;"Portugal, Braga, Barcelos";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1885674;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Serviços - Seguro de Acidentes de Trabalho para os Trabalhadores do HSMM ;Ajuste Direto Regime Geral;Aquisição de serviços;66512100-3;Principal;Serviços de seguros de acidentes;272996.98 € ;"Hospital de Santa Maria Maior, E. P. E. (506361381)";"Fidelidade – Companhia de Seguros, S.A. (500918880)";"272.996,98 €";13-01-2022;06-01-2022;1096 dias;Portugal;"Artigo 24.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1750018;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
