Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"418/2023 - Convite ao abrigo do(s) acordo(s)-quadro 2021/41 (Medicamentos antivíricos e antifúngicos), 2020/1 (Medicamentos do aparelho cardiovascular), 2022/40 (Medicamentos antirretrovíricos para o ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1511337.48 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"NOVARTIS FARMA - PRODUTOS FARMACÊUTICOS, S.A. (500063524)";"1.511.337,48 €";18-01-2024;23-03-2023;305 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5354516;CP 2021/55 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2276563;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2019/55, 2020/1, 2020/50, 2021/6, 2021/12, para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1451599.3 € ;"Centro Hospitalar de Tondela - Viseu, E.P.E. (509822940)";"Merck Sharp & Dohme, Lda (500191360)";"1.451.599,30 €";16-03-2023;18-01-2022;366 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1779366;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
SERVIÇOS DE ANÁLISES DE TESTES SARS COV2 ;Ajuste Direto Regime Geral;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;1417500.0 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Controlvet - Segurança Alimentar, S.A. (504313290)";"1.417.500,00 €";23-07-2020;18-06-2020;270 dias;"Portugal, Viseu, Viseu";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";Cumprimento não integral do contrato (Revogação do Contrato);14-03-2021;"926.485,00 €";;Não foram executados todos os exames/análises previstos aquando a celebração dos contratos.;;Não aplicável.;Não aplicável.;false;;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";true;false;
CCS-UMC 00131_2022 Concurso Público para Aquisição de Gás Natural para as Entidades do Ministério da Saúde;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;1284223.88 € ;"Centro Hospitalar de Tondela - Viseu, E.P.E. (509822940)";" Petrogal, S.A. (500697370)";"1.284.223,88 €";27-02-2023;30-06-2022;8 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1873690;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"832/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/304 (Medicamentos do grupo 4: sangue), 2022/55 (Medicamentos diversos)";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1239020.14 € ;"Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E. (509822940)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"1.239.020,14 €";02-07-2024;14-02-2024;335 dias;"Portugal, Viseu, Viseu";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5968478;CP 2022/55 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740677;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55,2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1159743.16 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"1.159.743,16 €";16-01-2024;17-01-2023;366 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2199292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2019/55 e  2021/6, para suprir necessidades na área da saúde ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1139903.56 € ;"Centro Hospitalar de Tondela - Viseu, E.P.E. (509822940)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"1.139.903,56 €";16-03-2023;24-01-2022;366 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1780657;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55, 2020/1, 2020/61 - medicamentos diversos, 2021/6, 2021/12, 2021/61, 2022/40, 2022/55, para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1134992.7 € ;"Centro Hospitalar de Tondela - Viseu, E.P.E. (509822940)";MERCK SHARP DOHME (500191360);"1.134.992,70 €";16-01-2024;30-01-2023;366 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2213883;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2020/18, 2020/61, 2021/47, 2021/55, 2021/6, 2021/61 e 2022/40, para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1007422.5 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";TAKEDA - FARMACÊUTICOS PORTUGAL LDA (502801204);"1.007.422,50 €";18-01-2024;09-02-2023;335 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5152742;"CP 2021/47 - Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas";true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2232453;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
FORNECIMENTO DE GÁS NATURAL - JANEIRO E FEVEREIRO DE 2023;Ajuste Direto Regime Geral;Aquisição de serviços;65100000-4;Principal;Serviços de distribuição de água e serviços conexos;1006170.32 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"Petrogal, S.A. (500697370)";"1.006.170,32 €";02-01-2023;30-12-2022;59 dias;"Portugal, Viseu, Viseu";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
CCS-UCBST 770/2023 - Aquisição de Gás Natural para as Entidades do Ministério da Saúde e Serviço Nacional de Saúde para os meses de março a dezembro de 2024;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;995881.6 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";" Petrogal, S.A. (500697370)";"995.881,60 €";20-03-2024;19-03-2024;306 dias;"Portugal, Viseu, Viseu";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2714065;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
ADALIMUMAB 40MG CANETA 0.4 ML (CPA 2015/006);Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;889721.75 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"ABBVIE, LDA (510229050)";"889.721,75 €";14-07-2017;13-07-2017;1 dias;"Portugal, Viseu, Viseu";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
ETANERCEPT 50MG INJ CANETA;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;888299.55 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"PFIZER BIOFARMACÊUTICA, SOCIEDADE UNIPESSOAL, LDA. (513300376)";"888.299,55 €";03-03-2016;17-02-2016;1 dias;"Portugal, Viseu, Viseu";"Artigo 26.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2019/40, 2020/18 , 2021/6, 2019/55 , para aquisição de medicamentos para suprir necessidades na área da saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;873099.5 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"TAKEDA FARMACEUTICOS PORTUGAL, LDA (SHIRE) (502801204)";"873.099,50 €";16-03-2023;02-02-2022;366 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1781787;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
SUBCONTRATAÇÃO DE SERVIÇOS MÉDICOS URG. POLIVALENTE E VMER;Ajuste Direto Regime Geral;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;869663.65 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";"CICLOCEDE, LDA (508713986)";"869.663,65 €";07-08-2015;08-01-2015;1 dias;"Portugal, Viseu, Viseu";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2020/18, 2021/12, 2021/49 2021/55, 2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;811697.0 € ;"Centro Hospitalar Tondela-Viseu, E. P. E. (509822940)";Novartis Consumer (501582614);"811.697,00 €";29-03-2023;07-07-2022;245 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1925080;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
