Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Convite ao abrigo do AQ da Espap para fornecimento de eletricidade para entidades do SNS ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;915952.92 € ;"Centro Hospitalar Cova da Beira, E. P. E. (506361659)";Galp Power S.A. (504723456);"915.952,92 €";10-01-2020;01-01-2020;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;28-02-2021;"526.866,00 €";Prorrogação do prazo de vigência do contrato até 28/02/2021 (até conclusão da agregação da SPMS para 2021);"Dado a natureza do contrato, o valor faturado, foi inferior ao valor adjudicado";;1494502;Acordo quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
P259-2018-191 Aquisição de Medicamentos para as Instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;909843.36 € ;"Centro Hospitalar Cova da Beira, EPE (506361659)";"Merck Sharp & Dohme, Lda. (500191360)";"909.843,36 €";14-03-2019;02-01-2019;365 dias;"Portugal, Castelo Branco, Covilhã<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
CCS-UMC 00253_2022 Concurso Público para Aquisição de Eletricidade para as Entidades do Ministério da Saúde;Concurso público;Aquisição de bens móveis;09310000-5;Principal;Electricidade;837546.1 € ;"Centro Hospitalar Universitário Cova da Beira, E. P. E. (506361659)";Iberdrola Clientes Portugal Unipessoal (502124083);"837.546,10 €";10-03-2023;24-02-2023;306 dias;"Portugal<BR/>Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-12-2023;"784.110,13 €";;Preço base calculado com base em estimativas. Acerto efetivo de consumo de eletricidade até final 31/12/2023. ;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2204742;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de um Sistema de Angiografia;Concurso público;Aquisição de bens móveis;33111720-4;Principal;Aparelhos para angiografia;829499.0 € ;"Centro Hospitalar Cova da Beira, EPE (506361659)";"CANON Medical Sytems, SA (980023700)";"829.499,00 €";02-09-2022;11-08-2022;90 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1662423;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de energia eléctrica ao abrigo do AQ-PARA -2015;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;807437.59 € ;"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998), Hospital do Espírito Santo de Évora, E. P. E. (508085888), Hospital de Santarém, EPE (506361462), Centro Hospitalar Póvoa de Varzim - Vila do Conde, E.P.E. (508741823), Unidade Local de Saúde do Litoral Alentejano, E. P. E. (510445152), Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156), Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844), Centro Hospitalar Cova da Beira, EPE (506361659), Centro Hospitalar Médio Ave, E.P.E.. (508093937), Hospital Dr. Francisco Zagalo (501510150), Centro de medicina e Reabilitação da Região Centro Rovisco Pais (503767336), Administração Regional de Saúde Algarve, I.P. (503148709), Unidade Local de Saúde Nordeste, EPE (509932584), Hospital de José Luciano de Castro (501613021), Centro Hospitalar de Lisboa Ocidental, E. P. E. (507618319), Administração Regional de Saúde Norte, I.P. (503135593), Centro Hospitalar do Algarve, E. P. E. (510745997), Hospital Distrital da Figueira da Foz, EPE (506361527), Unidade Local de Saúde do Norte Alentejano, E. P. E. (508094461), Administração Regional de Saúde do Centro, I. P. (503122165), Hospital Arcebispo João Crisóstomo (501626123), Centro Hospitalar de Setúbal, E. P. E. (507606787), Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448), SPMS - Serviços Partilhados do Ministério da Saúde, E. P. E. (509540716), Centro Hospitalar Porto, E. P. E. (508331471), Instituto Português de Oncologia de Lisboa Francisco Gentil, E. P. E. (506361616), Inspeção-Geral das Atividades em Saúde (600018857), Hospital de Magalhães Lemos, E. P. E. (502828790), Unidade Local de Saúde do Alto Minho, E. P. E. (508786193), Centro Hospitalar de São João, E. P. E. (509821197), CHO - Centro Hospitalar do Oeste (510412009), Centro Hospitalar Psiquiátrico de Lisboa (CHPL) (508338476), Hospital Prof. Doutor Fernando Fonseca E.P.E. (503035416), Centro Hospitalar Lisboa Norte, E. P. E. (508481287), Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390), Administração Regional de Saúde Lisboa e Vale do Tejo, I.P. (503148776), Unidade Local de Saude do Baixo Alentejo, EPE (508754275), Administração Central do Sistema de Saúde, I. P. (508188423), Unidade Local de Saúde da Guarda, E. P. E. (508752000), Hospital Santa Maria Maior, E. P. E. (506361381), Instituto Nacional de Saúde Dr. Ricardo Jorge, I. P. (501427511), Centro Hospitalar de Trás-os-Montes e Alto Douro, E. P. E. (508100496), Instituto Português de Oncologia do Porto Francisco Gentil, E. P. E. (506362299), Centro Hospitalar Tondela-Viseu, E. P. E. (509822940), Hospital Garcia de Orta, E. P. E. (506361470), Centro Hospitalar de Lisboa Central, E. P. E. (508080142), Secretaria-Geral do Ministério da Saúde - SNCP (600080684), Centro Hospitalar do Alto Ave, EPE (508080827), SUCH - Serviço Utilização Comum Hospitais (500900469), Instituto de Oftalmologia Dr. Gama Pinto (600000052), INFARMED - Autoridade Nacional do Medicamento e Produtos de Saúde I.P. (600037002), CENTRO HOSPITALAR DE LEIRIA, E.P.E. (509822932), Instituto Português do Sangue e da Transplantação, I. P. (502423943), Administração Regional de Saúde do Alentejo, I. P. (503148768), Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262), Centro Hospitalar do Médio Tejo, E. P. E. (506361608), Direção-Geral da Saúde (600037100), Instituto Nacional de Emergência Médica, I. P. (501356126), Centro Hospitalar do Baixo Vouga, E. P. E (CHBV, E. P. E.) (510123210), Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462), Instituto Português de Oncologia de Coimbra - Francisco Gentil E.P.E. (506361438)";"GALP Power, S.A. (504723456)";"807.437,59 €";26-08-2015;13-02-2015;305 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2015;"807.437,59 €";NÃO APLICÁVEL;NÃO APLICÁVEL;;314294;Acordo quadro para o fornecimento de electricidade em regime de mercado livre para Portugal Continental;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CCS-UMC 00131_2022 Concurso Público para Aquisição de Gás Natural para as Entidades do Ministério da Saúde;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;796432.96 € ;"Centro Hospitalar Cova da Beira, EPE (506361659)";"Petrogal, S.A. (500697370)";"796.432,96 €";05-07-2022;09-05-2022;245 dias;"Portugal<BR/>Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-12-2022;"796.432,96 €";;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1873690;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
CCS-UCBST 770/2023 - Aquisição de Gás Natural para as Entidades do Ministério da Saúde e Serviço Nacional de Saúde para os meses de março a dezembro de 2024;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;776921.27 € ;"Centro Hospitalar Cova da Beira, EPE (506361659)";"Petrogal, S.A. (500697370)";"776.921,27 €";08-05-2024;26-02-2024;304 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2714065;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de serviços de fornecimento de Refeições Confecionadas para período de maio a dezembro de 2024	;Concurso público;Aquisição de serviços;55322000-3;Principal;Serviços de confecção de refeições;764330.04 € ;"Centro Hospitalar Universitário Cova da Beira, E. P. E. (506361659)";"ITAU – Instituto técnico de Alimentação Humana, S.A. (500142858)";"764.330,04 €";31-07-2024;21-06-2024;150 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2842357;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/61 - Medicamentos diversos, 2023/304 - Medicamentos do grupo 4: sangue e 2023/491 - Medicamentos do foro oncológico e imunomoduladores para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;749740.9 € ;"Centro Hospitalar Cova da Beira, EPE (506361659)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"749.740,90 €";03-05-2024;15-03-2024;304 dias;"Portugal, Castelo Branco, Covilhã";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2779853;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Gases Medicinais;Concurso público;Aquisição de bens móveis;24110000-8;Principal;Gases industriais;740720.05 € ;"Unidade Local de Saúde da Cova da Beira, E. P. E. (506361659)";"Linde Portugal, Lda (500266344)";"740.720,05 €";31-07-2024;16-07-2024;30 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2864444;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Fornecimento de Refeições Confecionadas e Serviços Associados   para o Centro Hospitalar da Cova da Beira, EPE  ";Concurso público;Aquisição de serviços;55320000-9;Principal;Serviços de provimento de refeições;735054.01 € ;"Centro Hospitalar Cova da Beira, EPE (506361659)";"Gertal-Companhia Geral de Restaurantes e Alimentação, Lda. (500126623)";"735.054,01 €";07-02-2018;05-01-2018;365 dias;"Portugal, Castelo Branco, Covilhã";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Procedimento n.º 00063_2017 - Agregação Fornecimento de Eletricidade ao abrigo do Lote 8 do acordo quadro da ESPAP, para os estabelecimentos do SNS, Órgãos e Serviços do Ministério da Saúde e Outras Entidades com Atividades Especificas da Área da Saúde.";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09000000-3;Principal;"Produtos petrolíferos, combustíveis, electricidade e outras fontes de energia";728873.72 € ;"Centro Hospitalar Cova da Beira, E. P. E. (506361659)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"728.873,72 €";07-02-2018;04-01-2018;365 dias;"Portugal, Castelo Branco, Covilhã";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3130058;ACORDO QUADRO 1/2017 PARA FORNECIMENTO DE ELETRICIDADE;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
