Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
A1/11/2023 Reagentes para Química Geral;Concurso público;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;1837858.1 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"BECKMAN COULTER PORTUGAL UNIPESSOAL, LDA (509035167)";"1.837.858,10 €";24-04-2024;12-10-2023;36 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2432083;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Papel para fotocópia e Impressão ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;30197643-5;Principal;Papel para fotocópia;1678737.97 € ;"Administração Central do Sistema de Saúde, IP (508188423), Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE (508100496), Centro Hospitalar do Alto Ave, EPE (508080827), Unidade Local de Saúde de Matosinhos, EPE (506361390), Centro Medicina de Reabilitação da Região Centro Rovisco Pais (503767336), Hospital Dr. Francisco Zagalo (507846044), Centro Hospitalar de Leiria-Pombal, EPE (509822932), Centro Hospitalar Barreiro Montijo, EPE (509186998), Centro Hospitalar do Algarve, EPE (510745997), Hospital de Magalhães Lemos, EPE (502828790), Administração Regional de Saúde do Centro, IP (503122165), Administração Regional de Saúde do Norte, IP (503135593), Instituto Português do Sangue e da Transplantação, IP (502423943), Centro Hospitalar Tondela-Viseu, EPE (509822940), Direção-Geral da Saúde (600037100), Centro Hospitalar de Entre Douro e Vouga,  EPE (508878462), Centro Hospitalar Tâmega e Sousa, EPE (508318262), Hospital José Luciano de Castro (501613021), Centro Hospitalar de Setúbal, EPE (507606787), Hospital Espírito Santo, EPE (508085888), Centro Hospitalar Cova da Beira, EPE (506361659), Centro Hospitalar de Lisboa Norte, EPE (508481287), Instituto Nacional de Saúde Dr. Ricardo Jorge, IP (501427511), Centro Hospitalar Lisboa Central, EPE (508080142), Centro Hospitalar Psiquiátrico de Lisboa (508338476), Secretaria-Geral do Ministério da Saúde (600080684), Instituto Português de Oncologia do Porto Francisco Gentil, EPE (506362299), Unidade Local de Saúde do Alto Minho, EPE (508786193), Unidade Local de Saúde de Castelo Branco, EPE (509309844), Autoridade Nacional do Medicamento e Produtos de Saúde, IP (600037002), Administração Regional de Saúde do Alentejo, IP (503148768), Instituto Nacional de Emergência Médica, IP (501356126), Centro Hospitalar do Médio Ave, EPE (508093937), Unidade Local de Saúde do Nordeste, EPE (509932584), Unidade Local de Saúde do Baixo Alentejo, EPE (508754275), Unidade Local de saúde da Guarda, EPE (508752000), Centro Hospitalar de S. João, EPE (509821197), Administração Regional de Saúde do Algarve, IP (503148709), Centro Hospitalar de Lisboa Ocidental, EPE (507618319), Instituto Português de Oncologia de Coimbra Francisco Gentil, EPE (506361438), Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências (600084884), Centro Hospitalar Vila Nova de Gaia/Espinho, EPE (508142156), Centro Hospitalar do Médio Tejo, EPE (506361608), Hospital de Santarém, EPE (506361462), Serviços Partilhados do Ministério da Saúde, EPE (509540716), Hospital Distrital Figueira da Foz, EPE (506361527), Centro Hospitalar e Universitário de Coimbra, EPE (510103448), Instituto de Oftalmologia Dr. Gama Pinto (600000052), Administração Regional de Saúde de Lisboa e Vale do Tejo, IP (503148776), Inspeção-Geral das Atividades em Saúde (600018857), Hospital Santa Maria Maior, EPE (506361381), Centro Hospitalar do Porto, EPE (508331471), Centro Hospitalar do Oeste (510412009), Hospital Professor Doutor Fernando Fonseca, EPE (503035416), Unidade Local de Saúde do Norte Alentejano, EPE (508094461), Hospital Garcia de Orta, EPE (506361470), Hospital Arcebispo João Crisóstomo (501626123)";"staples portugal,sa (503789372)";"1.678.737,97 €";01-04-2014;02-01-2014;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-01-2014;"5.443,80 €";;O total efetivo corresponde apenas a este Centro Hospitalar.;;162548;"Concurso limitado por prévia qualificação para a celebração de Acordo Quadro para fornecimento de papel, economato e consumíveis de impressão.";true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
A0/8/2023 - Prestação de serviços de realização de exames de ressonância magnética;Concurso público;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;1508625.0 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"DIATON Centro Tomografia Computorizada, SA (500972974)";"1.508.625,00 €";17-05-2023;30-03-2023;1096 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2191464;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
A1/1638/2019 - Reagentes para Química Geral;Concurso público;Locação de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;1500254.52 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"BECKMAN COULTER PORTUGAL UNIPESSOAL, LDA (509035167)";"1.500.254,52 €";14-08-2020;03-08-2020;1095 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
A1/0010/2023- Reagentes para Microbiologia;Concurso público;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;1466648.0 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"CEPHEID IBERIA, S.L.U. (SUCURSAL EM PORTUGAL) (980655684)";"1.466.648,00 €";26-04-2024;31-07-2023;730 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2182247;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Q1/2425/2024 MEDICAMENTOS ANTIPSICÓTICOS, ANESTÉSICOS E RELAXANTES MUSCULARES";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1454404.5 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";JANSSEN CILAG FARMACEUTICA (500189412);"1.454.404,50 €";11-10-2024;09-10-2024;365 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5880340;"CP 2022/19 - Medicamentos antipsicóticos, anestésicos e relaxantes musculares";false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2980944;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite ao abrigo do(s) acordo(s)-quadro 2020/18, 2021/12, 2021/49 2021/55, 2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1445389.4 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"1.445.389,40 €";08-07-2022;06-07-2022;243 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1925080;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Q1/2214/2023 MEDICAMENTOS DO FORO ONCOLÓGICO E IMUNOMODULADORES;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1431284.4 € ;"CENTRO HOSPITALAR DE LEIRIA, E.P.E. (509822932)";"Janssen Cilag Farmacêutica, Lda (500189412)";"1.431.284,40 €";05-12-2023;30-08-2023;366 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2483962;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQUISIÇÃO DE ELETRICIDADE AO ABRIGO DOS LOTES 2 E 3 DO ACORDO QUADRO DA ESPAP (AQ-ELE 2019) PARA AS ENTIDADES DO MINISTÉRIO DA SAÚDE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;1414303.96 € ;"CENTRO HOSPITALAR DE LEIRIA, E.P.E. (509822932)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"1.414.303,96 €";15-03-2022;24-02-2022;275 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=2647;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AQ Q0/6/2020 PRESTAÇÃO SERVIÇOS MÉDICOS SEM ESPECIALIDADE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;79625000-1;Principal;Serviços de fornecimento de pessoal médico;1365100.0 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"Talenter 24 - Serviços Permanentes, Lda. (510359698)";"1.365.100,00 €";12-07-2022;01-02-2020;334 dias;"Portugal<BR/>Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2020;"1.365.100,00 €";;.;;1490434;ACORDO QUADRO PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Q0/35/2019 PRESTAÇÃO SERVIÇOS MÉDICOS SEM ESPECIALIDADE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;85100000-0;Principal;Serviços de saúde;1365100.0 € ;"CENTRO HOSPITALAR DE LEIRIA, E.P.E. (509822932)";"Talenter 24 - Serviços Permanentes, Lda (510359698)";"1.365.100,00 €";25-05-2021;20-12-2018;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2019;"1.318.953,24 €";;.;;1490434;ACORDO QUADRO PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.822253;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
1003A16 - Reagentes para Química Geral;Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;1332110.28 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"BECKMAN COULTER PORTUGAL UNIPESSOAL,LDA. (509035167)";"1.332.110,28 €";19-01-2017;19-05-2016;1095 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"165/2022 - Convite ao abrigo do(s) acordo(s)-quadro 2019/55 (Medicamentos Diversos), 2019/61 (Medicamentos diversos), 2020/18 (Medicamentos do grupo 4:sangue), 2020/61 (Medicamentos diversos), 2021/12";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1245531.2 € ;"CENTRO HOSPITALAR DE LEIRIA, E.P.E. (509822932)";NOVARTIS FARMACEUTICA (500063524);"1.245.531,20 €";04-11-2022;02-11-2022;92 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2058272;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Q1/2466/2023 – MEDICAMENTOS ANTIPSICÓTICOS, ANESTÉSICOS E RELAXANTES MUSCULARES ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1233620.5 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"Janssen-Cilag Farmacêutica, Lda. (500189412)";"1.233.620,50 €";31-08-2023;30-08-2023;366 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5880340;"CP 2022/19 - Medicamentos antipsicóticos, anestésicos e relaxantes musculares";false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2509361;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47, 2021/61, 2022/40, 2023/305, 2023/481, 2023/491 e 2023/492";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1228281.82 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";MERCK SHARPE (500191360);"1.228.281,82 €";15-04-2024;20-02-2024;334 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740051;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Q1/00000089/2018 Agregação P259-AC-2017-159;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1206152.5 € ;"Centro Hospitalar de Leiria, E. P. E. (509822932)";"NOVARTIS FARMA-PRODUT.FARMACEUTICOS, SA (500063524)";"1.206.152,50 €";14-12-2017;05-12-2017;365 dias;"Portugal, Leiria, Leiria";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"A1/181/2024 Biologia Molecular, Microbiologia e Serologia conexas";Concurso público;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;1168000.0 € ;"Unidade Local de Saúde da Região de Leiria, E. P. E. (509822932)";"QUILABAN - Química Laboratorial Analítica, S.A. (500399670)";"1.168.000,00 €";25-11-2024;19-11-2024;730 dias;"Portugal, Leiria, Leiria";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2961095;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
