Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"Convite ao abrigo do(s) acordo(s)-quadro 2019/55,2021/6, 2021/61 e 2022/40 para suprir necessidades na área da saúde";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1755656.2 € ;"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"1.755.656,20 €";22-02-2023;26-01-2023;339 dias;"Portugal, Lisboa, Lisboa<BR/>Portugal, Porto, Penafiel";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2199292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
08/AQ.19.360 - Prestação serviços de telemedicina;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;64224000-2;Principal;Serviços de teleconferência;1688850.0 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"I.T.M-INSTITUTO DE TELEMEDICINA, LDA (506705641)";"1.688.850,00 €";16-11-2020;11-08-2020;1095 dias;"Portugal, Porto, Penafiel";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1487860;CELEBRAÇÃO DE ACORDO QUADRO PARA PRESTAÇÃO DE SERVIÇOS DE TELEMEDICINA;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de Serviços Médicos Globais na Especialidade de Oftalmologia;Concurso limitado por prévia qualificação;Aquisição de serviços;85121281-6;Principal;Serviços de oftalmologia;1680000.3 € ;"Centro Hospitalar do Tâmega e Sousa, EPE (508318262)";"Clínica de Oftalmologia do Porto, Lda. (503246867)";"1.680.000,30 €";09-09-2014;01-08-2014;1096 dias;"Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de Papel para fotocópia e Impressão ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;30197643-5;Principal;Papel para fotocópia;1678737.97 € ;"Administração Central do Sistema de Saúde, IP (508188423), Centro Hospitalar de Trás-os-Montes e Alto Douro, EPE (508100496), Centro Hospitalar do Alto Ave, EPE (508080827), Unidade Local de Saúde de Matosinhos, EPE (506361390), Centro Medicina de Reabilitação da Região Centro Rovisco Pais (503767336), Hospital Dr. Francisco Zagalo (507846044), Centro Hospitalar de Leiria-Pombal, EPE (509822932), Centro Hospitalar Barreiro Montijo, EPE (509186998), Centro Hospitalar do Algarve, EPE (510745997), Hospital de Magalhães Lemos, EPE (502828790), Administração Regional de Saúde do Centro, IP (503122165), Administração Regional de Saúde do Norte, IP (503135593), Instituto Português do Sangue e da Transplantação, IP (502423943), Centro Hospitalar Tondela-Viseu, EPE (509822940), Direção-Geral da Saúde (600037100), Centro Hospitalar de Entre Douro e Vouga,  EPE (508878462), Centro Hospitalar Tâmega e Sousa, EPE (508318262), Hospital José Luciano de Castro (501613021), Centro Hospitalar de Setúbal, EPE (507606787), Hospital Espírito Santo, EPE (508085888), Centro Hospitalar Cova da Beira, EPE (506361659), Centro Hospitalar de Lisboa Norte, EPE (508481287), Instituto Nacional de Saúde Dr. Ricardo Jorge, IP (501427511), Centro Hospitalar Lisboa Central, EPE (508080142), Centro Hospitalar Psiquiátrico de Lisboa (508338476), Secretaria-Geral do Ministério da Saúde (600080684), Instituto Português de Oncologia do Porto Francisco Gentil, EPE (506362299), Unidade Local de Saúde do Alto Minho, EPE (508786193), Unidade Local de Saúde de Castelo Branco, EPE (509309844), Autoridade Nacional do Medicamento e Produtos de Saúde, IP (600037002), Administração Regional de Saúde do Alentejo, IP (503148768), Instituto Nacional de Emergência Médica, IP (501356126), Centro Hospitalar do Médio Ave, EPE (508093937), Unidade Local de Saúde do Nordeste, EPE (509932584), Unidade Local de Saúde do Baixo Alentejo, EPE (508754275), Unidade Local de saúde da Guarda, EPE (508752000), Centro Hospitalar de S. João, EPE (509821197), Administração Regional de Saúde do Algarve, IP (503148709), Centro Hospitalar de Lisboa Ocidental, EPE (507618319), Instituto Português de Oncologia de Coimbra Francisco Gentil, EPE (506361438), Serviço de Intervenção nos Comportamentos Aditivos e nas Dependências (600084884), Centro Hospitalar Vila Nova de Gaia/Espinho, EPE (508142156), Centro Hospitalar do Médio Tejo, EPE (506361608), Hospital de Santarém, EPE (506361462), Serviços Partilhados do Ministério da Saúde, EPE (509540716), Hospital Distrital Figueira da Foz, EPE (506361527), Centro Hospitalar e Universitário de Coimbra, EPE (510103448), Instituto de Oftalmologia Dr. Gama Pinto (600000052), Administração Regional de Saúde de Lisboa e Vale do Tejo, IP (503148776), Inspeção-Geral das Atividades em Saúde (600018857), Hospital Santa Maria Maior, EPE (506361381), Centro Hospitalar do Porto, EPE (508331471), Centro Hospitalar do Oeste (510412009), Hospital Professor Doutor Fernando Fonseca, EPE (503035416), Unidade Local de Saúde do Norte Alentejano, EPE (508094461), Hospital Garcia de Orta, EPE (506361470), Hospital Arcebispo João Crisóstomo (501626123)";"staples portugal,sa (503789372)";"1.678.737,97 €";01-04-2014;02-01-2014;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;30-01-2014;"5.443,80 €";;O total efetivo corresponde apenas a este Centro Hospitalar.;;162548;"Concurso limitado por prévia qualificação para a celebração de Acordo Quadro para fornecimento de papel, economato e consumíveis de impressão.";true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Medicamentos antipsicóticos para 36 meses;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1604753.7 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"JANSSEN CILAG FARMACEUTICA, LDA (500189412)";"1.604.753,70 €";05-09-2023;10-08-2023;1096 dias;"Portugal, Porto, Penafiel";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5880340;"CP 2022/19 - Medicamentos antipsicóticos, anestésicos e relaxantes musculares";false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2304357;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Prestação de Serviços de Limpeza;Concurso público;Aquisição de serviços;90911200-8;Principal;Serviços de limpeza de edifícios;1601490.6 € ;"Centro Hospitalar do Tâmega e Sousa, EPE (508318262)";iberlim (503501670);"1.601.490,60 €";15-01-2014;01-01-2014;1096 dias;"Portugal, Porto, Amarante<BR/>Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação de Serviços de Segurança e Vigilância;Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;1581839.52 € ;"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";Ronsegur-Rondas e Segurança Lda. (507011724);"1.581.839,52 €";16-11-2020;18-09-2020;1095 dias;"Portugal, Porto, Penafiel<BR/>Portugal, Porto, Amarante";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1150195;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"831/2024 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrinas e hormonas), 2022/19 (Medicamentos antipsicóticos, anestésicos e relaxantes musculares), 2022/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2023/436 (Medicamentos para o sistema nervoso central), 2023/481 (Medicamentos diversos), 2023/491 (Medicamentos do foro oncológico e imunomoduladores), 2023/492 (Medicamentos anti-infeciosos) para aquisição de medicamentos";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1520646.84 € ;"Unidade Local de Saúde do Tâmega e Sousa, E. P. E. (508318262)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"1.520.646,84 €";04-09-2024;21-02-2024;308 dias;"Portugal, Porto, Penafiel";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6529857;481/2023 - Acordo quadro para fornecimento de medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740958;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Remodelação e Requalificação do Serviço de Urgência do CHTS;Concurso limitado por prévia qualificação;Empreitadas de obras públicas;45453000-7;Principal;Obras de revisão e recuperação;1481308.26 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"ANORTE - CONSTRUÇÃO E ENGENHARIA, LDA. (506891950)";"1.481.308,26 €";12-12-2022;14-11-2022;365 dias;"Portugal, Porto, Penafiel";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2035858;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Contratação de MCDT de Ressonância Magnética a realizar aos doentes do Centro Hospitalar do Tâmega e Sousa, E.P.E.";Concurso público;Aquisição de serviços;85150000-5;Principal;Serviços de imagiologia médica;1473889.8 € ;"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";"Dr. Campos Costa - Consultório de Tomografia Computorizada, S.A. (502082429)";"1.473.889,80 €";07-02-2019;01-07-2018;19 dias;"Portugal, Porto, Penafiel<BR/>Portugal, Porto, Amarante";"Artigo 21.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Procedimento 01/CPI.17.265 – Aquisição de Reagentes para Bioquímica e Imunoquímica com colocação de equipamento automatizado. ;Concurso público;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;1450086.0 € ;"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";"Beckman Coulter Portugal, Unip.,Lda (509035167)";"1.450.086,00 €";20-02-2019;05-03-2018;1097 dias;"Portugal, Porto, Penafiel<BR/>Portugal, Porto, Amarante";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestação de serviços de Segurança e Vigilância;Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;1443600.0 € ;"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";"Ronsegur, Rondas e Segurança, Lda (507011724)";"1.443.600,00 €";30-05-2019;01-04-2017;1096 dias;"Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"07/CPI.21.1989  - Aquisição de Equipamento de Ressonância Magnética para o CHTS, E.P.E.";Concurso público;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;1299600.0 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"PHILIPS PORTUGUESA, S.A. (500216843)";"1.299.600,00 €";05-11-2021;02-11-2021;120 dias;"Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1609784;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Gás Natural - 2023;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;1217926.64 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"Petrogal, S.A. (500697370)";"1.217.926,64 €";16-03-2023;07-03-2023;299 dias;"Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2204551;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47, 2021/61, 2022/40, 2023/305, 2023/481, 2023/491 e 2023/492";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1092636.83 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"GILEAD SCIENCES, LDA. (503604704)";"1.092.636,83 €";16-05-2024;15-02-2024;320 dias;"Portugal, Porto, Penafiel";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740051;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Reagentes GENEFINDER COVID-19 PLUS REALAMPKIT para Testes COVID 19, com colocação de equipamento ELITe InGenius";Ajuste Direto Regime Geral;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;1050000.0 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"BioPortugal - Quimico Farmaceutica, Lda (502380543)";"1.050.000,00 €";13-10-2020;08-10-2020;85 dias;"Portugal, Porto, Penafiel";"Artigo 26.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
CCS-UMC 00253_2022 Concurso Público para Aquisição de Eletricidade para as Entidades do Ministério da Saúde;Concurso público;Aquisição de bens móveis;09310000-5;Principal;Electricidade;1045450.75 € ;"Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262)";Iberdrola Clientes Portugal Unipessoal (502124083);"1.045.450,75 €";13-03-2023;07-03-2023;300 dias;"Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2204742;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"08/CPI.18.408 – Fornecimento de Eletricidade para o Centro Hospitalar do Tâmega e Sousa, E.P.E.";Concurso público;Aquisição de serviços;65310000-9;Principal;Distribuição de electricidade;1034356.86 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"Iberdrola Clientes Portugal, Unipessoal, Lda (502124083)";"1.034.356,86 €";12-03-2019;27-02-2019;306 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de Serviços de Segurança e Vigilância;Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;1033200.0 € ;"Centro Hospitalar do Tâmega e Sousa, EPE (508318262)";"Ronsegur, Rondas e Segurança, Lda (507011724)";"1.033.200,00 €";04-12-2013;25-10-2013;1095 dias;"Portugal, Porto, Amarante<BR/>Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Reagentes de Biologia Molecular, com colocação de Equipamento(s)";Concurso público;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;966000.0 € ;"Centro Hospitalar do Tâmega e Sousa, E.P.E. (508318262)";"BioPortugal - Quimico Farmaceutica, Lda (502380543)";"966.000,00 €";29-06-2023;21-06-2023;1096 dias;"Portugal, Porto, Penafiel";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2302377;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
