Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
AQUISIÇÃO DE EQUIPAMENTO DE IMAGIOLOGIA (RESSONANCIA MAGNETICA NUCLEAR);Concurso público;Aquisição de bens móveis;33111610-0;Principal;Unidade de ressonância magnética;1095000.0 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";Canon Medical (980023700);"1.095.000,00 €";22-12-2023;02-01-2023;270 dias;"Portugal, Beja, Beja";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1571144;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AQUISIÇÃO DE ELETRICIDADE AO ABRIGO DOS LOTES 2 E 3 DO ACORDO QUADRO DA ESPAP (AQ-ELE 2019) PARA AS ENTIDADES DO MINISTÉRIO DA SAÚDE;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;1019567.53 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";"Iberdrola Clientes Portugal, Unipessoal, Lda.  (502124083)";"1.019.567,53 €";28-02-2022;25-02-2022;273 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/pap/listaDocs.jsp?papId=2647;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
PRESTAÇÃO DE SERVIÇOS P/REALIZAÇÃO TESTES COVID;Ajuste Direto Regime Geral;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;940000.0 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";AD-ABC-Ass.p/Desenv.C.Acad.Inv.e Form.Bioméd.Alg (514997133);"940.000,00 €";16-03-2021;01-02-2021;365 dias;"Portugal, Beja, Beja";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"DCBST_00204_2020 Aquisição de serviços de higiene e limpeza para a Unidade Local de Saúde do Baixo Alentejo, EPE";Concurso público;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;881362.35 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";"SÁ LIMPA – SOCIEDADE DE LIMPEZAS, LDA. (504458086)";"881.362,35 €";20-10-2020;30-09-2020;457 dias;"Portugal, Beja<BR/>Portugal";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1197667;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
 SERVIÇOS DE ALIMENTAÇÃO;Ajuste Direto Regime Geral;Aquisição de serviços;55000000-0;Principal;"Serviços de hotelaria, restauração e comércio a retalho";870015.07 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";"Eurest (Portugal) Sociedade Europeia de Restaurantes , LDA (500347506)";"870.015,07 €";16-12-2021;29-11-2021;280 dias;"Portugal, Beja, Beja";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
REAGENTES PARA QUIMICA CLINICA ;Concurso público;Aquisição de bens móveis;33696000-5;Principal;Reagentes e meios de contraste;855605.28 € ;"Unidade Local de Saúde do Baixo Alentejo, E.P.E. (508754275)";SIEMENS HEALTCARE  (507925173);"855.605,28 €";25-09-2018;04-06-2018;1095 dias;"Portugal, Beja, Beja";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
REAGENTES PARA QUÍMICA CLÍNICA;Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;839489.34 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";"Siemens Healthcare, Unipessoal, Lda (507925173)";"839.489,34 €";16-06-2021;01-06-2021;1095 dias;"Portugal, Beja, Beja";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1445090;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
REAGENTES PCR PARA BIOLOGIA MOLECULAR;Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;838350.0 € ;"Unidade Local de Saúde do Baixo Alentejo, E.P.E. (508754275)";"CEPHEID IBERIA, S.L.U. (SUCURSAL EM PORTUGAL) (980655684)";"838.350,00 €";30-05-2022;27-05-2022;214 dias;"Portugal, Beja, Beja";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1879184;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
REAGENTES IMUNOQUÍMICA E SEROLOGIA INFECIOSA;Concurso público;Aquisição de bens móveis;33696500-0;Principal;Reagentes de laboratório;818480.0 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";"ABBOTT LABORATORIOS,LDA (500006148)";"818.480,00 €";15-02-2024;15-02-2024;1050 dias;"Portugal, Beja, Beja";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2632163;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de energia eléctrica ao abrigo do AQ-PARA -2015;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;807437.59 € ;"Centro Hospitalar Barreiro Montijo, E. P. E. (509186998), Hospital do Espírito Santo de Évora, E. P. E. (508085888), Hospital de Santarém, EPE (506361462), Centro Hospitalar Póvoa de Varzim - Vila do Conde, E.P.E. (508741823), Unidade Local de Saúde do Litoral Alentejano, E. P. E. (510445152), Centro Hospitalar Vila Nova de Gaia - Espinho, E. P. E. (508142156), Unidade Local de Saúde de Castelo Branco, E. P. E. (509309844), Centro Hospitalar Cova da Beira, EPE (506361659), Centro Hospitalar Médio Ave, E.P.E.. (508093937), Hospital Dr. Francisco Zagalo (501510150), Centro de medicina e Reabilitação da Região Centro Rovisco Pais (503767336), Administração Regional de Saúde Algarve, I.P. (503148709), Unidade Local de Saúde Nordeste, EPE (509932584), Hospital de José Luciano de Castro (501613021), Centro Hospitalar de Lisboa Ocidental, E. P. E. (507618319), Administração Regional de Saúde Norte, I.P. (503135593), Centro Hospitalar do Algarve, E. P. E. (510745997), Hospital Distrital da Figueira da Foz, EPE (506361527), Unidade Local de Saúde do Norte Alentejano, E. P. E. (508094461), Administração Regional de Saúde do Centro, I. P. (503122165), Hospital Arcebispo João Crisóstomo (501626123), Centro Hospitalar de Setúbal, E. P. E. (507606787), Centro Hospitalar e Universitário de Coimbra, E. P. E. (510103448), SPMS - Serviços Partilhados do Ministério da Saúde, E. P. E. (509540716), Centro Hospitalar Porto, E. P. E. (508331471), Instituto Português de Oncologia de Lisboa Francisco Gentil, E. P. E. (506361616), Inspeção-Geral das Atividades em Saúde (600018857), Hospital de Magalhães Lemos, E. P. E. (502828790), Unidade Local de Saúde do Alto Minho, E. P. E. (508786193), Centro Hospitalar de São João, E. P. E. (509821197), CHO - Centro Hospitalar do Oeste (510412009), Centro Hospitalar Psiquiátrico de Lisboa (CHPL) (508338476), Hospital Prof. Doutor Fernando Fonseca E.P.E. (503035416), Centro Hospitalar Lisboa Norte, E. P. E. (508481287), Unidade Local de Saúde de Matosinhos, EPE (ULSM) (506361390), Administração Regional de Saúde Lisboa e Vale do Tejo, I.P. (503148776), Unidade Local de Saude do Baixo Alentejo, EPE (508754275), Administração Central do Sistema de Saúde, I. P. (508188423), Unidade Local de Saúde da Guarda, E. P. E. (508752000), Hospital Santa Maria Maior, E. P. E. (506361381), Instituto Nacional de Saúde Dr. Ricardo Jorge, I. P. (501427511), Centro Hospitalar de Trás-os-Montes e Alto Douro, E. P. E. (508100496), Instituto Português de Oncologia do Porto Francisco Gentil, E. P. E. (506362299), Centro Hospitalar Tondela-Viseu, E. P. E. (509822940), Hospital Garcia de Orta, E. P. E. (506361470), Centro Hospitalar de Lisboa Central, E. P. E. (508080142), Secretaria-Geral do Ministério da Saúde - SNCP (600080684), Centro Hospitalar do Alto Ave, EPE (508080827), SUCH - Serviço Utilização Comum Hospitais (500900469), Instituto de Oftalmologia Dr. Gama Pinto (600000052), INFARMED - Autoridade Nacional do Medicamento e Produtos de Saúde I.P. (600037002), CENTRO HOSPITALAR DE LEIRIA, E.P.E. (509822932), Instituto Português do Sangue e da Transplantação, I. P. (502423943), Administração Regional de Saúde do Alentejo, I. P. (503148768), Centro Hospitalar do Tâmega e Sousa, E. P. E. (508318262), Centro Hospitalar do Médio Tejo, E. P. E. (506361608), Direção-Geral da Saúde (600037100), Instituto Nacional de Emergência Médica, I. P. (501356126), Centro Hospitalar do Baixo Vouga, E. P. E (CHBV, E. P. E.) (510123210), Centro Hospitalar de Entre o Douro e Vouga, E.P.E. (508878462), Instituto Português de Oncologia de Coimbra - Francisco Gentil E.P.E. (506361438)";"GALP Power, S.A. (504723456)";"807.437,59 €";26-08-2015;13-02-2015;305 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2015;"807.437,59 €";NÃO APLICÁVEL;NÃO APLICÁVEL;;314294;Acordo quadro para o fornecimento de electricidade em regime de mercado livre para Portugal Continental;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
SERVIÇOS DE ALIMENTAÇÃO;Ajuste Direto Regime Geral;Aquisição de serviços;55000000-0;Principal;"Serviços de hotelaria, restauração e comércio a retalho";762200.98 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";"Eurest (Portugal), Sociedade Europeia de Restaurantes, Lda. (500347506)";"762.200,98 €";26-11-2021;26-10-2021;210 dias;"Portugal, Beja, Beja";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
PRESTAÇÃO DE SERVIÇOS DE TRATAMENTO E LOCAÇÃO DE ROUPA E FARDAMENTO HOSPITALAR;Concurso público;Aquisição de serviços;98312000-3;Principal;Serviços de limpeza de têxteis;747613.86 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";SUCH | Serviço de Utilização Comum dos Hospitais (500900469);"747.613,86 €";26-01-2023;24-01-2023;365 dias;"Portugal, Beja, Beja";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2152143;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"P259-2021-127 - Convite ao abrigo do(s) acordo(s)-quadro 2019/40 (Medicamentos antirretrovíricos para o tratamento da infeção por VIH), 2019/55 (Medicamentos Diversos), 2020/1 (Medicamentos do Aparelh";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;739502.94 € ;"Unidade Local de Saúde do Baixo Alentejo, E.P.E. (508754275)";GILEAD SCIENCES LDA. (503604704);"739.502,94 €";15-06-2022;11-02-2022;334 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1778864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
DISPOSITIVOS ARTROSCOPIA E ARTROPLASTIA DO OMBRO;Concurso público;Aquisição de bens móveis;33183000-6;Principal;Material de assistência ortopédica;717999.0 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";Medarthrex Unipessoal Lda (515907235);"717.999,00 €";04-08-2023;04-08-2023;1096 dias;"Portugal, Beja, Beja";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2381864;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"DCBST - 00199_2020 - aquisição de serviços de aluguer operacional de veículos (AOV) para a Unidade Local de Saúde do Baixo Alentejo, E.P.E.";Concurso público;Aquisição de serviços;50111000-6;Principal;"Serviços de gestão, reparação e manutenção de frota de veículos";693450.24 € ;"Unidade Local de Saúde do Baixo Alentejo, E. P. E. (508754275)";"J.A. Ramos, Lda (501409963)";"693.450,24 €";25-05-2021;15-12-2020;2555 dias;Portugal;"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1253131;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
