Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
"1-2.0001/23 - Concurso Público Tendente ao Fornecimento de Endopróteses Aórticas e Stents Autoexpansíveis ao CHULC, EPE, para o ano de 2023, Englobando a Disponibilização de Equipamento";Concurso público;Aquisição de bens móveis;33184100-4;Principal;Implantes cirúrgicos;5749500.0 € ;"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";BIOSONDA-COMERC MATERIAL HOSPITALAR (501463313);"5.749.500,00 €";03-04-2023;10-03-2023;1096 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1949266;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P259-2018-183 Aquisição de medicamentos para as Instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;5711166.3 € ;"Centro Hospitalar Universitário de Lisboa Central, E.P.E. (CHULC) (508080142)";JANSSEN CILAG FARMACEUTICA LDA (500189412);"5.711.166,30 €";14-05-2020;06-03-2019;300 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;2969238;"CP 2017/6 - Acordo Quadro para fornecimento de Medicamentos do Foro Oncológico e Imunomoduladores, às Instituições e Serviços do Serviço Nacional de Saúde";true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição Prestação de Serviços de Assistência Técnica às Instalações e Equipamentos de Electromedicina do Centro Hospitalar Universitário de Lisboa Central EPE;Concurso público;Aquisição de serviços;50800000-3;Principal;Serviços de reparação e manutenção diversos;5391540.0 € ;"Centro Hospitalar Universitário de Lisboa Central, E.P.E. (CHULC) (508080142)";Iberdata (501904921);"5.391.540,00 €";23-11-2023;02-01-2023;1096 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2083361;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/047 – Medicamentos do aparelho locomotor, usados no tratamento de doenças endócrinas e hormonas 2023/436 – Medicamentos para o";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;5047139.02 € ;"Unidade Local de Saúde de São José, E. P. E. (508080142)";BIOGEN IDEC PORTUGAL (506415740);"5.047.139,02 €";25-10-2024;28-02-2024;335 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2727046;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"PRESTAÇÃO DE SERVIÇOS DE LIMPEZA DO CHLC, EPE - PARA O PERIODO DE JANEIRO A JUNHO, RENOVÁVEL MENSALMENTE ATÉ AO LIMITE DE 31/12/2016";Ajuste Direto Regime Geral;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;4993658.04 € ;"Centro Hospitalar de Lisboa Central, E. P. E. (508080142)";"Iberlim, SA (503501670)";"4.993.658,04 €";30-12-2016;31-12-2015;366 dias;"Portugal, Lisboa, Lisboa";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
P259-2018-189 Aquisição de Medicamentos para as Instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;4953599.33 € ;"Centro Hospitalar Universitário de Lisboa Central, E.P.E. (CHULC) (508080142)";"GILEAD SCIENCES,LDA (503604704)";"4.953.599,33 €";14-05-2020;06-03-2019;300 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;3431699;Medicamentos antivíricos e antifúngicos;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2021/47, 2021/61, 2022/40, 2023/305, 2023/481, 2023/491 e 2023/492";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;4844429.74 € ;"Unidade Local de Saúde de São José, E. P. E. (508080142)";MERCK SHARP DOHME (500191360);"4.844.429,74 €";19-07-2024;08-03-2024;335 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2740051;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQUISIÇÃO DE BICTEGRAVIR 50 MG + EMTRICITABINA 200 MG + TENOFOVIR ALAFENAMIDA 25 MG COMP -AQ 2022/40;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;4788456.0 € ;"Unidade Local de Saúde de São José, E. P. E. (508080142)";GILEAD SCIENCES LDA. (503604704);"4.788.456,00 €";18-10-2024;18-10-2024;72 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5758956;CP 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://community.vortal.biz/Public/contract-notice-view/PT1.NTC.3036339/;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
P259-2021-007-PERTUZUMAB-PIRFENIDONA-SAQUINAVIR-TRASTUZUMAB;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";4682073.4 € ;"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";"ROCHE FARMACEUTICA QUIMICA, LDA (500233810)";"4.682.073,40 €";29-05-2021;27-04-2021;273 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AQUISIÇÃO DE SOFOSBUVIR 400 MG COMP E LEDIPASVIR 90 MG + SOFOSBUVIR 400 MG COMP.;Ajuste Direto Regime Geral;Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";4629433.83 € ;"Centro Hospitalar de Lisboa Central, E. P. E. (508080142)";"Gilead Sciences, Lda (503604704)";"4.629.433,83 €";02-11-2015;18-05-2015;227 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"PS DE LIMPEZA DO CHLC, EPE, PARA OS MESES DE ABRIL A JULHO, RENOVÁVEL MENSALMENTE ATÉ AO LIMITE DE 31/12/2018";Ajuste Direto Regime Geral;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;4423122.0 € ;"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";iberlim (503501670);"4.423.122,00 €";26-07-2022;25-07-2018;274 dias;"Portugal, Lisboa, Lisboa";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Concurso Centralizado SPMS - VÁRIOS MEDICAMENTOS - NOVARTIS FARMA - P259-AC-2017-159;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;4349860.47 € ;"Centro Hospitalar de Lisboa Central, E.P.E. (CHLC) (508080142)";NOVARTIS FARMACEUTICA (500063524);"4.349.860,47 €";27-06-2018;08-01-2018;365 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;1771819;CP 2015/6 - Acordo quadro para o fornecimento de Medicamentos do Foro Oncológico;true;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Prestação de Serviços de fornecimento de alimentação a doentes e pessoal do CHULC, EPE - Polo HSM,. junho a dezembro de 2020, podendo o contrato ser renovado, por acordo expresso entre as partes (o que implicará em qualquer caso a renovação da vontade de contratar por parte desse Conselho de Administração), nos anos civis 2021, 2022 e janeiro a maio de 2023";Concurso público;Aquisição de serviços;55500000-5;Principal;Serviços de cantinas e de fornecimento de refeições (catering);4194265.32 € ;"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";Eurest (500347506);"4.194.265,32 €";20-01-2022;15-10-2020;852 dias;"Portugal, Lisboa, Lisboa";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1147774;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
AQUISIÇÃO DE ABACAVIR 600 MG + LAMIVUDINA 300 MG COMP ;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";4172533.92 € ;"Centro Hospitalar de Lisboa Central, E. P. E. (508080142)";"VIIVHIV HEALTHCARE, UNIPESSOAL, LDA (509117961)";"4.172.533,92 €";17-03-2015;16-03-2015;290 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;611354;"CONCURSO PÚBLICO PARA A CELEBRAÇÃO DE CONTRATOS PÚBLICOS DE APROVISIONAMENTO PARA A ÁREA DA SAÚDE, COM VISTA AO FORNECIMENTO DE MEDICAMENTOS ANTI-INFECIOSOS: ANTIVÍRICOS E ANTIFÚNGICOS, ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE";false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Prestações de Serviços de Assistência e Manutenção Técnica as Instalações Eléctricas e Instalações Mecanicas;Ajuste Direto Regime Geral;Aquisição de serviços;50000000-5;Principal;Serviços de reparação e manutenção;3915688.96 € ;"Centro Hospitalar de Lisboa Central, E. P. E. (508080142)";Serviço de Utilização Comum dos Hospitais (500900469);"3.915.688,96 €";15-11-2017;30-03-2017;365 dias;"Portugal, Lisboa, Lisboa";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Prestação de Serviços de Assistência Técnica às Instalações  Electricas e instalações mecânicas do CHULC,  para 2018";Ajuste Direto Regime Geral;Aquisição de serviços;50000000-5;Principal;Serviços de reparação e manutenção;3909516.0 € ;"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";SUCH | Serviço de Utilização Comum dos Hospitais (500900469);"3.909.516,00 €";28-07-2022;23-03-2018;365 dias;"Portugal, Lisboa, Lisboa";"Artigo 27.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
ONASEMNOGENE ABEPARVOVEC 2 x10e13 VG/ML SOL INJ FR 22.1 ML IV;Ajuste Direto Regime Geral;Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";3905560.0 € ;"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";"NOVARTIS FARMA-PROD.FARMACÊUTICOS,SA. (500063524)";"3.905.560,00 €";26-03-2024;06-02-2023;28 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";true;false;
AQUISIÇÃO DE SOFOSBUVIR 400 MG COMP E LEDIPASVIR 90 MG + SOFOSBUVIR 400 MG COMP.;Ajuste Direto Regime Geral;Aquisição de bens móveis;33000000-0;Principal;"Equipamento médico, medicamentos e produtos para cuidados pessoais";3890492.55 € ;"Centro Hospitalar de Lisboa Central, E. P. E. (508080142)";"Gilead Sciences, Lda (503604704)";"3.890.492,55 €";30-10-2015;07-05-2015;238 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
P259-2018-209 Aquisição de medicamentos ao abrigo do CP 2017/61 para as Instituições do SNS;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;3883615.2 € ;"Centro Hospitalar de Lisboa Central, E.P.E. (CHLC) (508080142)";ViiV Healthcare (509117961);"3.883.615,20 €";14-05-2020;20-12-2018;376 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;;;;;;;2545980;CP 2017/61 - Acordo quadro para fornecimento de Medicamentos Diversos   às Instituições e Serviços do Serviço Nacional de Saúde;true;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Ivacaftor 150mg e Ivacaftor 75mg + Tezacaftor 50mg + Elexacaftor 100mg comp;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;3803247.45 € ;"Centro Hospitalar Universitário Lisboa Central, E. P. E. (508080142)";"VERTEX PHARMACEUTICALS (PORTUGAL), UNIPESSOAL LDA. (513481613)";"3.803.247,45 €";22-11-2023;03-04-2023;300 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2289760;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
