Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Aquisição de Medicamentos anti retrovíricos para o tratamento da infeção por VIH ao abrigo do Acordo Quadro 2019/40;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1801282.87 € ;"Hospital de Braga, EPE  (515545180)";"VIIVHIV Healthcare, Unipessoal, Lda (509117961)";"1.801.282,87 €";09-02-2022;16-12-2021;365 dias;"Portugal, Braga, Braga<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1706791;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Serviços de Segurança e Vigilância para o Hospital de Braga;Concurso público;Aquisição de serviços;79710000-4;Principal;Serviços de segurança;1654773.12 € ;"Hospital de Braga, EPE  (515545180)";"COPS- Companhia Operacional de Segurança, Unipessoal, Lda. (508569974)";"1.654.773,12 €";17-10-2023;06-09-2023;1096 dias;"Portugal, Braga, Braga";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2101871;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Gases Medicinais para o Hospital de Braga, E.P.E.";Concurso público;Aquisição de bens móveis;24100000-5;Principal;Gases;1534189.1 € ;"Hospital de Braga, E. P. E. (515545180)";"NIPPON GASES PORTUGAL - UNIPESSOAL, LDA (501738916)";"1.534.189,10 €";30-11-2023;07-11-2023;1096 dias;"Portugal, Braga, Braga";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2198891;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos antirretrovíricos para o tratamento da infeção por VIH ao abrigo do Acordo Quadro 2022/40 para o ano 2023;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1512903.48 € ;"Hospital de Braga, E. P. E. (515545180)";"JANSSEN-CILAG FARMACÊUTICA, LDA (500189412)";"1.512.903,48 €";29-06-2023;19-01-2023;366 dias;"Portugal, Braga, Braga";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5758956;CP 2022/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2122343;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos anti retrovíricos para o tratamento da infeção por VIH ao abrigo do Acordo Quadro 2019/40;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1461557.94 € ;"Hospital de Braga, EPE  (515545180)";JANSSEN-CILAG (500189412);"1.461.557,94 €";09-02-2022;16-12-2021;365 dias;"Portugal, Braga, Braga<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4028557;CP 2019/40 - Medicamentos antirretrovíricos para o tratamento da infeção por VIH;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1706791;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de APALUTAMIDA [60 MG; CÁP/ COMP] e DARATUMUMAB [120 MG/ ML; 15 ML; SOL INJ; FRS] ao abrigo do acordo quadro 2021/6";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1450136.38 € ;"Hospital de Braga, E. P. E. (515545180)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"1.450.136,38 €";22-08-2023;13-07-2023;184 dias;"Portugal, Braga, Braga";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2460761;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Dupilumab 200mg sol inj can SC e DUPILUMAB 300 MG/2 ML SOL INJ CANETA 2 ML SC;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1449700.7 € ;"Hospital de Braga, EPE  (515545180)";"SANOFI - PRODUTOS FARMACÊUTICOS, LDA. (500134960)";"1.449.700,70 €";13-06-2024;04-06-2024;304 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2785848;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Material de Cirurgia Vascular para o Hospital de Braga, E.P.E.";Concurso público;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;1339557.0 € ;"Hospital de Braga, E. P. E. (515545180)";"MEDICINÁLIA CORMÉDICA, LDA. (500684324)";"1.339.557,00 €";12-04-2023;02-03-2023;366 dias;"Portugal, Braga, Braga";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1894175;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Infliximab (inflectra) 100 mg po sol fr IV;Ajuste Direto Regime Geral;Aquisição de bens móveis;33100000-1;Principal;Equipamento médico;1296000.0 € ;"Hospital de Braga, E. P. E. (515545180)";"LAB. PFIZER, LDA. (500162166)";"1.296.000,00 €";09-05-2023;29-07-2020;3 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"736/2023 - Convite à apresentação de propostas ao abrigo do(s) acordo(s)-quadro 2020/61 (Medicamentos diversos), 2021/47 (Medicamentos do aparelho locomotor, usados no tratamento das doenças endócrina";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1283345.14 € ;"Hospital de Braga, E. P. E. (515545180)";"JANSSEN CILAG FARMACEUTICA, LDA. (500189412)";"1.283.345,14 €";05-01-2024;01-01-2024;397 dias;"Portugal, Lisboa, Lisboa";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5666621;CP 2021/61 - Medicamentos diversos;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2657155;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de medicamento Dolutegravir 50 mg comp or;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1202669.4 € ;"Hospital de Braga, E. P. E. (515545180)";"VIIVHIV Healthcare Unipessoal, Lda (509117961)";"1.202.669,40 €";10-05-2021;07-05-2021;236 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"Aquisição de INFLIXIMAB [100 MG; PÓ P/A CONC P/A SOL P/A PERF; FRS]";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1158348.0 € ;"Hospital de Braga, EPE  (515545180)";"Sandoz Farmacêutica, Lda (506985261)";"1.158.348,00 €";24-04-2024;29-02-2024;306 dias;"Portugal, Braga, Braga";Artigo 259.º do Código dos Contratos Públicos;;;;;;;6677696;491/2023 - Concurso público internacional para formação do acordo quadro de medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2775961;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Medicamentos do foro oncológico e imunomoduladores ao abrigo do Acordo Quadro 2021/6;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1148920.74 € ;"Hospital de Braga, E. P. E. (515545180)";"Novartis Farma, S. A. (500063524)";"1.148.920,74 €";15-03-2022;13-01-2022;365 dias;"Portugal, Braga, Braga<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1764292;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"CP-AC-2021-001 - CONCURSO PÚBLICO COM PUBLICAÇÃO NO JORNAL OFICIAL DA UNIÃO EUROPEIA PARA AQUISIÇÃO DE BENS, PARA AS INSTITUIÇÕES DO SNS";Concurso público;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1130805.0 € ;"Hospital de Braga, E. P. E. (515545180)";TAKEDA FARMACEUTICOS PORTUGAL LDA (502801204);"1.130.805,00 €";07-12-2021;17-08-2021;304 dias;"Portugal, Braga, Braga<BR/>Portugal";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1487946;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Aquisição de Ustecinumab 45mg/0,5ml sol inj ser SC";Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1064282.4 € ;"Hospital de Braga, E. P. E. (515545180)";"Janssen-Cilag Farmacêutica, Lda. (500189412)";"1.064.282,40 €";04-03-2022;04-03-2022;306 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"CP-AC-2021-001 - CONCURSO PÚBLICO COM PUBLICAÇÃO NO JORNAL OFICIAL DA UNIÃO EUROPEIA PARA AQUISIÇÃO DE BENS, PARA AS INSTITUIÇÕES DO SNS";Concurso público;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1061990.2 € ;"Hospital de Braga, E. P. E. (515545180)";OCTAPHARMA - PRODUTOS FARMACEUTICOS (502820780);"1.061.990,20 €";07-12-2021;27-07-2021;304 dias;"Portugal, Braga, Braga<BR/>Portugal";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1487946;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de  Brolucizumab 120mg/ml  e fingolimod 0.5mg;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1034965.2 € ;"Hospital de Braga, E. P. E. (515545180)";NOVARTIS FARMACEUTICA (500063524);"1.034.965,20 €";12-04-2023;01-03-2023;365 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2209082;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de medicamentos diversos ao Abrigo do Acordo Quadro 2018/55;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33690000-3;Principal;Medicamentos vários;1023598.71 € ;"Hospital de Braga, EPE  (515545180)";JANSSEN CILAG FARMACEUTICA LDA (500189412);"1.023.598,71 €";17-01-2023;18-02-2021;365 dias;"Portugal, Braga, Braga<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;3430281;CP 2018/55;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1366337;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Reestruturação da ala hospitalar 4F do Hospital de Braga E.P.E.;Ajuste Direto Regime Geral;Aquisição de serviços;50000000-5;Principal;Serviços de reparação e manutenção;1016228.96 € ;"Hospital de Braga, E. P. E. (515545180)";"Escala Braga - Sociedade Gestora do Edifício, S.A (508820049)";"1.016.228,96 €";06-11-2023;27-10-2023;180 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Aquisição de Medicamento Infliximab (Inflectra)100mg PO SOL FR IV;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;1000000.0 € ;"Hospital de Braga, E. P. E. (515545180)";"Laboratórios Pfizer, Lda (500162166)";"1.000.000,00 €";12-04-2021;12-04-2021;365 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea ii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Aquisição de medicamentos do foro oncológico e imunomoduladores ao abrigo do Acordo Quadro 2021/6 para o ano 2023;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;982694.7 € ;"Hospital de Braga, EPE  (515545180)";MERCK  S.A. (500650870);"982.694,70 €";09-01-2024;12-01-2023;366 dias;"Portugal, Braga, Braga";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2117293;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"Aquisição de Medicamentos do sn cerebrospinal exceto anestésicos, relaxantes musculares, analg, antipir, antidep e antipsi ao abrigo do Acordo Quadro 2020/2";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;976806.79 € ;"Hospital de Braga, EPE  (515545180)";"BIOGEN IDEC PORTUGAL, LDA (506415740)";"976.806,79 €";16-02-2022;27-01-2022;365 dias;"Portugal, Braga, Braga<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4586023;"CP 2020/2 - Medicamentos do sistema nervoso cerebrospinal exceto anestésicos, relaxantes musculares, analgésicos, antipiréticos, antidepressivos e antipsicóticos";false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1706798;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de diversos medicamentos ;Ajuste Direto Regime Geral;Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;972056.25 € ;"Unidade Local de Saúde de Braga, E. P. E. (515545180)";"Laboratórios Pfizer, Lda. (500162166)";"972.056,25 €";08-02-2024;03-01-2023;3 dias;"Portugal, Braga, Braga";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";true;false;
Aquisição de medicamentos do foro oncológico e imunomoduladores ao abrigo do Acordo Quadro 2021/6 para o ano 2023;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;33600000-6;Principal;Produtos farmacêuticos;971658.7 € ;"Hospital de Braga, EPE  (515545180)";"LABORATORIOS  PFIZER, LDA. (500162166)";"971.658,70 €";11-01-2024;12-01-2023;366 dias;"Portugal, Braga, Braga";Artigo 259.º do Código dos Contratos Públicos;;;;;;;5032541;CP 2021/6 - Medicamentos do foro oncológico e imunomoduladores;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2117293;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
