Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
Aquisição Material Laparoscopia/ Sutura Mecânica c/ colocação de equipamentos;Concurso público;Aquisição de bens móveis;33141000-0;Principal;Material médico não químico descartável e produtos hematológicos;593169.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"MEDTRONIC PORTUGAL, LDA (504223933)";"593.169,00 €";17-11-2023;19-06-2023;1096 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2239078;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Serviços de Transporte de Doentes em Ambulância de 1 de Janeiro a 30 de Julho de 2023;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;588000.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";Associação de Socorros da Freguesia da Encarnação (501866213);"588.000,00 €";30-11-2023;02-01-2023;182 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;30-06-2023;"588.000,00 €";;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2177176;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Prestação de Serviços de Higiene e Limpeza _ 7 meses (junho a dezembro);Ajuste Direto Regime Geral;Aquisição de serviços;90910000-9;Principal;Serviços de limpeza;584993.99 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"Euromex - Facility Services, Lda (502629428)";"584.993,99 €";22-04-2020;01-06-2019;210 dias;"Portugal<BR/>Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-12-2019;"584.993,99 €";;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
58001920 - Contrato Aquisição da Prestação de Serviços Médicos - Acordo Quadro SPMS 2015/102 Sem Especialidade Urg. Geral e Urg. Pediátrica;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;85121100-4;Principal;Serviços de médicos de clínica geral;577756.08 € ;Centro Hospitalar do Oeste E.P.E. (514993871);INSIDEPURPLE LDA (510275940);"577.756,08 €";28-09-2021;20-02-2020;181 dias;"Portugal, Leiria, Caldas da Rainha<BR/>Portugal";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-08-2020;"577.756,08 €";;;;1490434;ACORDO QUADRO PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS ÀS INSTITUIÇÕES E SERVIÇOS DO SERVIÇO NACIONAL DE SAÚDE;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1065389;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Empreitada - Remodelação do Serviço de Urgência da Unidade Hospitalar de Torres Vedras do CHO, E.P.E.";Concurso público;Empreitadas de obras públicas;45215100-8;Principal;Obras de construção de edifícios relacionados com serviços de saúde;572411.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"WIKIBUILD,S.A (509723560)";"572.411,00 €";21-04-2023;22-03-2022;120 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 19.º, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1796608;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Transporte de Doentes em Ambulância de Doentes Internados na Urgência;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;555000.0 € ;Centro Hospitalar do Oeste E.P.E. (514993871);ASSOCIAÇÃO DE SOCORROS DA FREGUESIA DA ENCARNAÇÃO - ASFE SAÚDE (501866213);"555.000,00 €";19-04-2023;03-01-2022;180 dias;"Portugal<BR/>Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;30-06-2022;"555.000,00 €";;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1743658;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de Serviços de Transporte de Doentes em Ambulância;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;555000.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";ASSOCIAÇÃO DE SOCORROS DA FREGUESIA DA ENCARNAÇÃO - ASFE SAÚDE (501866213);"555.000,00 €";06-07-2023;30-06-2022;184 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;01-01-2023;"555.000,00 €";;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1954359;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
CCS-UCBST 770/2023 - Aquisição de Gás Natural para as Entidades do Ministério da Saúde e Serviço Nacional de Saúde para os meses de março a dezembro de 2024;Concurso público;Aquisição de bens móveis;09123000-7;Principal;Gás natural;551508.24 € ;Centro Hospitalar do Oeste E.P.E. (514993871);" Petrogal, S.A. (500697370)";"551.508,24 €";29-04-2024;01-03-2024;305 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2714065;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Empreitada - Remodelação da Ala da unidade Hospitalar de Peniche para a criação de uma valência de Internamento no Serviço de Psiquiatria e Saúde Mental;Concurso público;Empreitadas de obras públicas;45215100-8;Principal;Obras de construção de edifícios relacionados com serviços de saúde;546287.23 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";Wikibuild SA (509723560);"546.287,23 €";15-03-2023;22-03-2022;150 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 19.º, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1796609;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Testes de despiste COVID19 Proc.68025221;Ajuste Direto Regime Geral;Aquisição de serviços;85148000-8;Principal;Serviços de análises clínicas;532350.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";Dr. Joaquim Chaves - Laboratório Analises Clinicas S.A. (500753636);"532.350,00 €";26-02-2022;11-03-2021;90 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;30-06-2021;"532.350,00 €";;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
Transporte de Doentes Internados na Urgência do CHO_Periodo de 1 abril a 30 de setembro;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;516000.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";Associação de Socorros da Freguesia da Encarnação (501866213);"516.000,00 €";25-02-2022;01-04-2021;181 dias;"Portugal<BR/>Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;30-09-2021;"516.000,00 €";;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1440151;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Transporte em Ambulancia de Doentes na Urgência no CHO_6 Meses;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;510000.0 € ;Centro Hospitalar do Oeste E.P.E. (514993871);Associação de Socorros da Freguesia da Encarnação (501866213);"510.000,00 €";23-04-2021;23-06-2020;180 dias;"Portugal<BR/>Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-12-2020;"510.000,00 €";;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1180073;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"Fornecimento de eletricidade ao abrigo dos Lotes 3, 4 e  8 do acordo quadro da ESPAP ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;507232.17 € ;Centro Hospitalar do Oeste E.P.E. (514993871);"Iberdrola Clientes Portugal, Unipessoal, Lda (502124083)";"507.232,17 €";23-04-2020;18-11-2019;365 dias;Portugal;Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2019;"507.232,17 €";;;;1494502;Acordo quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1044856;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Fornecimento de eletricidade ao abrigo dos Lotes 3, 4 e  8 do acordo quadro da ESPAP ";Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;507232.17 € ;Centro Hospitalar do Oeste E.P.E. (514993871);"Iberdrola Clientes Portugal, Unipessoal, Lda (502124083)";"507.232,17 €";23-04-2020;18-11-2019;365 dias;"Portugal<BR/>Portugal, Leiria, Caldas da Rainha";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2019;"507.232,17 €";;;;1494502;Acordo quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1044856;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de Meios Complementares de Diagnostico _ Telerradiologia;Concurso público;Aquisição de serviços;85150000-5;Principal;Serviços de imagiologia médica;506528.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"GS24 Healthcare Solutions, SA (507824652)";"506.528,00 €";26-09-2019;11-07-2019;486 dias;"Portugal<BR/>Portugal, Leiria, Caldas da Rainha";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição de Serviços de transporte de doentes em ambulância;Ajuste Direto Regime Geral;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;490000.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";Associação de Socorros da Freguesia da Encarnação (501866213);"490.000,00 €";04-12-2023;01-08-2023;153 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2456055;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de eletricidade ao abrigo dos lotes 2 e 3 do acordo quadro da ESPAP para as entidades do Ministério da Saúde;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de bens móveis;09310000-5;Principal;Electricidade;472291.31 € ;Centro Hospitalar do Oeste E.P.E. (514993871);"EDP Comercial - Comercialização de Energia, S.A. (503504564)";"472.291,31 €";14-05-2022;25-02-2021;304 dias;"Portugal<BR/>Portugal, Leiria, Caldas da Rainha";Artigo 259.º do Código dos Contratos Públicos;Cumprimento integral do contrato;31-12-2021;"374.088,67 €";Valor gasto em energia;Valor gasto em energia;;4313070;Acordo-Quadro para o fornecimento de eletricidade em regime de mercado livre para Portugal Continental;true;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1381285;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Prestação de serviços de Vigilância e Segurança Humana e de ligação a central de receção e monitorização de alarmes;Ao abrigo de acordo-quadro (art.º 259.º);Aquisição de serviços;79710000-4;Principal;Serviços de segurança;460943.16 € ;"Unidade Local de Saúde do Oeste, E. P. E. (514993871)";"RONSEGUR - RONDAS E SEGURANÇA, S.A. (507011724)";"460.943,16 €";04-06-2024;01-04-2024;275 dias;"Portugal, Leiria, Caldas da Rainha";Artigo 259.º do Código dos Contratos Públicos;;;;;;;4313135;Acordo quadro para a prestação de serviços de vigilância e segurança;true;https://plataforma-sncp.espap.gov.pt/espap/faces/app/acessoDocs.jsp?codigoAcesso=vVYBJo7aBfVsgObDEidk5PvDOAGjSLHVVGywIapysAOCnAQWEn;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Empreitada - Remodelação do Bloco de Partos na unidade Hospitalar de Caldas da Rainha do Centro Hospitalar do Oeste, E.P.E.";Concurso público;Empreitadas de obras públicas;45215100-8;Principal;Obras de construção de edifícios relacionados com serviços de saúde;455581.04 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"WIKIBUILD,S.A (509723560)";"455.581,04 €";19-06-2024;18-07-2023;90 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2434579;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQ/CP - 58003419 - PRESTAÇÃO SERVIÇOS MÉDICOS -  CLINICA GERAL E  URGÊNCIA PEDIÁTRICA;Consulta Prévia;Aquisição de serviços;85100000-0;Principal;Serviços de saúde;425471.86 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";INSIDEPURPLE LDA (510275940);"425.471,86 €";21-05-2020;11-07-2019;122 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 252.º, n.º 1, alínea b) do Código dos Contratos Públicos";Cumprimento integral do contrato;30-11-2019;"425.471,86 €";122 DIAS;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
Aquisição da Prestação de Serviços para Transporte de Doentes em Ambulância;Concurso público;Aquisição de serviços;85143000-3;Principal;Serviços de ambulâncias;420000.0 € ;"Unidade Local de Saúde do Oeste, E. P. E. (514993871)";Associação Humanitária de Bombeiros Voluntários do Concelho de Óbidos (501289216);"420.000,00 €";27-03-2024;29-02-2024;730 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2657495;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Prestação de serviços para a realização de análises na area da Microbiologia/Virologia-Pesquisa de RNA do virus SARS-CoV-2 (Covid-19) por PCR em tempo real;Ajuste direto simplificado;Aquisição de serviços;85145000-7;Principal;Serviços prestados por laboratórios médicos;391550.91 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"DR. JOAQUIM CHAVES LABORATORIO DE ANALISES CLINICAS , S.A. (500753636)";"391.550,91 €";24-04-2021;;0 dias;;"Artigo 2.º -A, n.º 1 do DL n.º 10-A/2020, de 13.03";;31-10-2020;;;;;Não aplicável.;Não aplicável.;;;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";false;false;
Aquisição Próteses do Ombro;Concurso público;Aquisição de bens móveis;33140000-3;Principal;Material médico de consumo;391390.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"JOHNSON & JOHNSON, LDA (500153370)";"391.390,00 €";22-02-2024;15-02-2024;731 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2617482;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Prestação de serviços para a realização de análises na area da Microbiologia/Virologia-Pesquisa de RNA do virus SARS-CoV-2 (Covid-19) por PCR em tempo real;Ajuste direto simplificado;Aquisição de serviços;85145000-7;Principal;Serviços prestados por laboratórios médicos;390150.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"DR. JOAQUIM CHAVES LABORATORIO DE ANALISES CLINICAS , S.A. (500753636)";"390.150,00 €";24-04-2021;;0 dias;;"Artigo 2.º -A, n.º 1 do DL n.º 10-A/2020, de 13.03";;12-08-2020;;;;;Não aplicável.;Não aplicável.;;;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";false;false;
"Celebração de Contrato de Disponibilização de Camas de Retaguarda para a ULSO, E.P.E.";Concurso público;Aquisição de serviços;85144100-1;Principal;Serviços de enfermagem com alojamento;387642.0 € ;"Unidade Local de Saúde do Oeste, E.P.E. (514993871)";"AMETIC, LDA. (504094696)";"387.642,00 €";02-08-2024;01-07-2024;184 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2860043;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição Reagentes Área Hematologia c/ colocação de equipamento;Concurso público;Aquisição de bens móveis;33696200-7;Principal;Reagentes para análises ao sangue;385980.0 € ;"Centro Hospitalar do Oeste, E. P. E. (514993871)";"BECKMAN COULTER PORTUGAL UNIPESSOAL, LDA (509035167)";"385.980,00 €";24-05-2023;29-07-2020;1095 dias;"Portugal, Leiria, Caldas da Rainha";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1138372;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
