Objeto do Contrato;Tipo de Procedimento;Tipo(s) de Contrato;CPV;CPV Tipo ;CPV Designação;CPV Valor;Entidade(s) Adjudicante(s);Entidade(s) Adjudicatária(s);Preço Contratual;Data de Publicação;Data de Celebração do Contrato;Prazo de Execução;Local de Execução;Fundamentação;Causa de Extinção do Contrato;Data de Fecho do Contrato;Preço Total Efetivo;Causas das Alterações ao Prazo;Causas das Alterações ao Preço;Estado;N.º registo do Acordo Quadro;Descrição do Acordo Quadro;Procedimento Centralizado;Ligação para Peças do Procedimento;Lista de Fornecedores (cocontratantes);Aquisição ao Abrigo de Acordo Quadro de outro Estado-membro da UE;Medidas especiais;Regime;Critérios Materiais;CCP;groupMembers
CP 08-2023 - Aquisição de Empreitada de reparação de patologias e substituição de lanternim da Academia da Arsenal do Alfeite;Concurso público;Empreitadas de obras públicas;45260000-7;Principal;Edificação de coberturas e outras construções especializadas;134511.5 € ;"Arsenal do Alfeite, S.A. (508881048)";"Engitom , Engenharia e Construção, Unipessoal Ldª (508250501)";"134.511,50 €";26-01-2024;19-06-2023;90 dias;"Portugal, Setúbal, Almada";"Artigo 19.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2378346;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"ADCM 40/2022 - Aquisição de fornecimento, serviços de montagem e desmontagem de estruturas em andaimes para o NRP Tridente";Ajuste Direto Regime Geral;Aquisição de serviços;71327000-6;Principal;Serviços de concepção de estruturas para suporte de carga;128703.1 € ;"Arsenal do Alfeite, S. A. (508881048)";"SYSTANDAI - SYSTEMA DE ANDAIMES, LDA (510917127)";"128.703,10 €";19-08-2024;22-11-2022;426 dias;"Portugal, Setúbal, Almada";"Artigo 24.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"CPU 03/2013 - Aq. Sobressalentes Originais MTU para NRP ""Dragão""";Concurso público;Aquisição de bens móveis;34511100-3;Principal;Navios-patrulha da marinha;124533.31 € ;"Arsenal do Alfeite, S. A. (508881048)";"INDUMA - MAQUINAS INDUSTRIAIS, LDA (500138559)";"124.533,31 €";01-12-2014;05-06-2013;30 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Empreitada de revestimento da cobertura da nave da Divisão de Sistemas de Combate e Comunicações da Arsenal do Alfeite, S.A.";Ajuste Direto Regime Geral;Empreitadas de obras públicas;45200000-9;Principal;Obras de construção total ou parcial e de engenharia civil;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"Arlindo Correia & Filhos, S.A. (501551832)";"124.204,05 €";08-01-2010;17-12-2009;24 dias;"Portugal, Setúbal, Almada";"Artigo 19.º, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;13-12-2010;"99.363,24 €";;"Diferença de € 24.840,81 resultante da aplicação de penalidades contratuais por atraso na execução da empreitada de 149 dias";;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"AQUISIÇÃO DE SERVIÇOS DE REESTRUTURAÇÃO DO DATACENTER DA ARSENAL DO ALFEITE, S. A.";Ajuste Direto Regime Geral;Aquisição de serviços;48200000-0;Principal;"Pacote de software para ligações em rede, Internet e intranet";Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"HP - Hewlett Packard Portugal, Lda. (502407697)";"123.817,44 €";06-10-2010;13-09-2010;1095 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de serviços de locação de 6 viaturas ligeiras de passageiros;Ajuste Direto Regime Geral;Aquisição de serviços;63520000-0;Principal;Serviços de agências de transporte;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"Locarent - Companhia portuguesa de aluguer de viaturas, S.A. (502443880)";"123.549,12 €";13-01-2010;21-10-2009;1460 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CP 11/2022;Concurso público;Aquisição de serviços;50241000-6;Principal;Serviços de reparação e manutenção de navios;120000.0 € ;"Arsenal do Alfeite, S. A. (508881048)";Purgest Serviços Ambientais (514780355);"120.000,00 €";11-01-2023;19-12-2022;365 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2155441;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Aquisição de máscaras cirúrgicas nível 2 para o plano de contingência e ação COVID-19 da Arsenal do Alfeite S.A.;Ajuste Direto Regime Geral;Aquisição de bens móveis;18000000-9;Principal;"Vestuário, calçado, malas e artigos de viagem, acessórios";120000.0 € ;"Arsenal do Alfeite, S. A. (508881048)";"Magicpharma, Lda. (508548233)";"120.000,00 €";01-06-2020;24-03-2020;3 dias;"Portugal, Setúbal, Almada";"Artigo 2º, n.º 1 do DL . nº 10-A/2020, de 13.03";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Decreto-Lei n.º 10-A/2020, de 13.03";true;false;
Aquisição de Serviços Tratamento de Superficies João Roby;Ajuste Direto Regime Geral;Aquisição de serviços;50241000-6;Principal;Serviços de reparação e manutenção de navios;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"HUMBERPINTA - Conservação Pintura Naval,LDa (506492150)";"119.820,60 €";03-12-2012;31-07-2012;30 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Manutenção da embarcação LVI MURANZEL;Ajuste Direto Regime Geral;Aquisição de serviços;50000000-5;Principal;Serviços de reparação e manutenção;Inexistente;Guarda Nacional Republicana (600008878);ARSENAL DO ALFEITE (508881048);"114.431,00 €";29-12-2011;28-12-2011;15 dias;"Portugal, Lisboa, Lisboa";"Artigo 24.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;29-12-2011;"114.431,00 €";;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
3024010209 - 3007AA SRU DCC450 ACERTO MONTANTES QUITADOS REFERENTE SRU;Contratação excluída II;Aquisição de serviços;50640000-3;Principal;Serviços de reparação e manutenção de vasos de guerra;113065.91 € ;Ministério da Defesa Nacional - Marinha (600012662);"Arsenal do Alfeite, S. A. (508881048)";"113.065,91 €";20-09-2024;18-09-2024;90 dias;"Portugal, Setúbal, Almada";artigo 5.º n.º 4 a) do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
"AQUISIÇÃO DE SERVIÇOS DE CONSULTORIA PARA A ARSENAL DO ALFEITE, S. A.";Ajuste Direto Regime Geral;Aquisição de serviços;72221000-0;Principal;Serviços de consultoria em matéria de análise de gestão;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"New Next Moves - Consultoria de Gestão, Unipessoal, Lda. (505871696)";"98.450,00 €";20-07-2010;01-07-2010;56 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;01-09-2010;"98.450,00 €";;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Aquisição de serviços de vigilância e segurança para a portaria principal da Arsenal do Alfeite;Concurso público;Aquisição de serviços;79714000-2;Principal;Serviços de vigilância;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";STRONG SEGURANCA SA (503257567);"97.234,40 €";15-10-2012;21-12-2011;366 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CPU 04/2023;Concurso público;Aquisição de bens móveis;42600000-2;Principal;Máquinas-ferramentas;89940.39 € ;"Arsenal do Alfeite, S.A. (508881048)";"ENGN TECHNOLOGIES, LDA (507702085)";"89.940,39 €";23-01-2024;21-12-2023;15 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2685345;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AD 25-2019 - Aquisição de compressor Sauer;Ajuste Direto Regime Geral;Aquisição de bens móveis;42120000-6;Principal;Bombas e compressores;89828.0 € ;"Arsenal do Alfeite, S. A. (508881048)";"INDUMA - MÁQUINAS INDUSTRIAIS, LDA (500138559)";"89.828,00 €";16-07-2020;19-04-2019;90 dias;"Portugal, Setúbal, Almada";"Artigo 24.º, n.º 1, alínea e), subalínea iii) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
"Fornecimento de serviços na área de seguros de acidentes de trabalho para a Arsenal do Alfeite, S.A.";Ajuste Direto Regime Geral;Aquisição de serviços;66510000-8;Principal;Serviços de seguros;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"Companhia de Seguros Tranquilidade, S.A. (500940231)";"87.745,00 €";03-12-2009;01-09-2009;122 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;30-04-2011;"164.603,12 €";;Alteração do valor resultante da renovação do contrato até 30.04.2010;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CP 07-2023- Aquisição de Hempadur e Hempel's Antifouling para o NRP Tridente;Concurso público;Aquisição de bens móveis;44800000-8;Principal;"Tintas, vernizes e mástiques";84746.0 € ;"Arsenal do Alfeite, S.A. (508881048)";Hempel (Portugal) Lda (500133336);"84.746,00 €";03-10-2023;22-05-2023;10 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.2348442;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
AQ.TRAB.MANUT. EV.NRP ALM.GAGO COUTINHO;Contratação excluída II;Aquisição de serviços;50241000-6;Principal;Serviços de reparação e manutenção de navios;84536.05 € ;Ministério da Defesa Nacional - Marinha (600012662);"Arsenal do Alfeite, S. A. (508881048)";"84.536,05 €";23-07-2024;24-04-2024;243 dias;"Portugal, Setúbal, Almada";artigo 5.º n.º 4 a) do Código dos Contratos Públicos;;;;;;;Não aplicável.;Não aplicável.;false;;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
CP 01/2022;Concurso público;Aquisição de bens móveis;30200000-1;Principal;Equipamento e material informático;83250.0 € ;"Arsenal do Alfeite, S. A. (508881048)";RELOAD – Consultoria Informática Lda  (506210855);"83.250,00 €";12-07-2022;29-04-2022;92 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1858343;false;;;"Código dos Contratos Públicos (DL111-B/2017) e Lei n.º 30/2021, de 21.05";false;false;
Guincho de 30 Ton;Concurso público;Aquisição de bens móveis;42100000-0;Principal;Máquinas para a produção e utilização de energia mecânica;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"PROSKIPPER, LDA (506401723)";"82.743,52 €";10-10-2012;01-04-2011;179 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";Cumprimento integral do contrato;26-08-2011;"82.743,52 €";;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Aquisição de Serviços de Aluguer Operacional de Dois Veículos Sem Condutor para a Arsenal do Alfeite, S. A.";Ajuste Direto Regime Geral;Aquisição de serviços;63520000-0;Principal;Serviços de agências de transporte;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"Lease Plan Portugal - Comércio e Aluguer de Automóveis e Equipamentos Unipessoal, Lda. (502167610)";"81.695,02 €";16-07-2010;14-05-2010;15 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Aquisição de Serviços de Locação de 4 viaturas ligeiras de passageiros para a Direcção da Arsenal do Alfeite, SA";Concurso público;Aquisição de serviços;66000000-0;Principal;Serviços de finanças e seguros;78625.92 € ;"Arsenal do Alfeite, S. A. (508881048)";"FINLOG- Aluguer e Comercio de Automóveis, SA (502584866)";"78.625,92 €";24-11-2014;25-09-2013;730 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
Serviço de aluguer de 4 viaturas ligeiras de passageiros;Ajuste Direto Regime Geral;Locação de bens móveis;34000000-7;Principal;Equipamento e produtos auxiliares de transporte;77852.16 € ;"Arsenal do Alfeite, S. A. (508881048)";"Lease Plan Portugal - Comércio e Aluguer de Automóveis e Equipamentos, Lda (502167610)";"77.852,16 €";08-06-2020;14-08-2019;48 dias;"Portugal, Setúbal, Almada";"Artigo 24.º, n.º 1, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );true;false;
aquisição de caixas e prestação de serviços de transporte de garrafas de hidrogénio para a Thyssenkrupp Marine Systems GmbH (Alemanha - Kiel);Concurso público;Aquisição de serviços;60100000-9;Principal;Serviços de transporte rodoviário;77048.1 € ;"Arsenal do Alfeite, S.A. (508881048)";"Lissa,Lda (500374090)";"77.048,10 €";07-07-2020;04-07-2019;39 dias;Portugal;"Artigo 155.º, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Prestação de serviços de seguro no ramo património para a Arsenal do Alfeite, S.A.";Ajuste Direto Regime Geral;Aquisição de serviços;66515200-5;Principal;Serviços de seguros de bens;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"AXA PORTUGAL - Companhia de Seguros, S.A. (503454109)";"75.525,00 €";03-12-2009;21-09-2009;365 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-08-2010;"75.521,53 €";;Preço resultante da aplicação da taxa comercial;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
CP 06/2017 - Aquisição de Serviços de Cedência de Mão-de-Obra Especializada;Concurso público;Aquisição de serviços;79620000-6;Principal;"Serviços de fornecimento de pessoal, inclusive temporário";74416.32 € ;"Arsenal do Alfeite, S. A. (508881048)";"MULTITRAB - Trabalho Temporário, Lda (514004185)";"74.416,32 €";21-06-2018;21-12-2017;120 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Serviços de limpezas industriais, lavagens e apoio a pinturas e decapagens a efetuar nos navios e instalações da Arsenal do Alfeite, S.A., para o ano de 2021";Concurso público;Aquisição de serviços;50241000-6;Principal;Serviços de reparação e manutenção de navios;69750.0 € ;"Arsenal do Alfeite, S.A. (508881048)";"HUMBERPINTA - CONSERVACAO PINTURA NAVAL, LDA. (506492150)";"69.750,00 €";20-08-2021;27-11-2020;365 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea b) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;false;https://community.vortal.biz/PRODPublic/Tendering/OpportunityDetail/Index?noticeUID=PT1.NTC.1292994;false;;;Código dos Contratos Públicos ( DL 111-B/2017 );false;false;
"Empreitada de construção de uma instalação em alvenaria para lavagens, fosfatação e decapagem na DCC";Ajuste Direto Regime Geral;Empreitadas de obras públicas;45200000-9;Principal;Obras de construção total ou parcial e de engenharia civil;Inexistente;Arsenal do Alfeite (600000125);"ACF - Arlindo Correia & Filhos, S.A. (501551832)";"69.170,21 €";08-07-2009;26-06-2009;30 dias;"Portugal, Setúbal, Almada";"Artigo 19.º, alínea a) do Código dos Contratos Públicos";;;;;;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
"Aquisição de serviços de recolha e encaminhamento de resíduos para a Arsenal do Alfeite, S.A.";Ajuste Direto Regime Geral;Aquisição de serviços;90511000-2;Principal;Serviços de recolha de resíduos;Inexistente;"Arsenal do Alfeite, S. A. (508881048)";"Triu - Técnicas de Resíduos Industriais e Urbanos, S.A. (502550066)";"68.674,50 €";13-01-2010;28-10-2009;365 dias;"Portugal, Setúbal, Almada";"Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos";Cumprimento integral do contrato;31-10-2010;"155.541,13 €";;Despesa Adicional aprovada pelo Conselho de Administração de acordo com o previsto no ponto 1.3 do Anexo I do Caderno de Encargos anexo ao Contrato que previa adicionais para além da quantidade de resíduos expectável. ;;Não aplicável.;Não aplicável.;;;false;;;Código dos Contratos Públicos (DL 18/2008);false;false;
